sim_id,true_sigma,true_eta,true_kappa,true_a,true_b,true_x0,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_eta_hdi_3%,addm_eta_hdi_97%,addm_kappa_hdi_3%,addm_kappa_hdi_97%,addm_a_hdi_3%,addm_a_hdi_97%,addm_x0_raw_hdi_3%,addm_x0_raw_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%,time_data_simulation,time_tada_inference,time_addm_inference,addm_eta_error,addm_eta_rel_error,addm_kappa_error,addm_kappa_rel_error,addm_a_error,addm_a_rel_error,addm_x0_error,addm_x0_rel_error
13,1.0,0.3,1.3567667527615679,2.0,0.0,0.5,0.304,1.358,1.99,0.625,0.29202476062974697,0.3157270574262691,1.3261736145906309,1.3938238246377395,1.9515214599905655,2.0287636581040984,0.6200102548240215,0.6309764452137809,0.49749999999999983,0.47764081419960536,0.5212862519508483,694.6366655826569,0.0,934.3972959518433,0.0040000000000000036,0.013333333333333346,0.0012332472384322113,0.0009089603912552068,-0.010000000000000009,-0.0050000000000000044,-0.0025000000000001688,-0.0050000000000003375
14,1.0,0.3,0.39036929590929936,2.0,0.0,0.5,0.283,0.394,2.038,0.631,0.2578026396476031,0.3039152708566621,0.3782002821481119,0.40663999245563814,2.004205681384562,2.071955422982187,0.6233695123662703,0.6390483560238877,0.5339559999999999,0.5028541324049174,0.566761099153366,1678.4536740779877,0.0,839.5086445808411,-0.017000000000000015,-0.05666666666666672,0.003630704090700654,0.009300690727336898,0.03799999999999981,0.018999999999999906,0.033955999999999875,0.06791199999999975
15,1.0,0.3,0.16948916434069783,2.0,0.0,0.5,0.302,0.167,1.996,0.622,0.2458976638333145,0.3490456454989618,0.15561026694448662,0.17748216692087498,1.968107645648093,2.0261817149911967,0.6137156104255914,0.6314757030519312,0.4870239999999999,0.45395271681896077,0.5248510065833094,2067.278534412384,0.0,906.3906147480011,0.0020000000000000018,0.006666666666666673,-0.0024891643406978192,-0.014686274195642604,-0.0040000000000000036,-0.0020000000000000018,-0.012976000000000099,-0.025952000000000197
16,1.0,0.3,0.5013909287957196,2.0,0.0,0.5,0.311,0.497,1.992,0.631,0.29078309443083755,0.33023530471450346,0.4809387258166535,0.5130355926335224,1.9584663860178555,2.0255479331183803,0.6237456312080915,0.6392899234256975,0.5219040000000001,0.4930025947330363,0.5549310549279789,1420.8704166412354,0.0,809.8336260318756,0.01100000000000001,0.0366666666666667,-0.004390928795719562,-0.008757495486139015,-0.008000000000000007,-0.0040000000000000036,0.021904000000000146,0.04380800000000029
17,1.0,0.3,0.2582854886166231,2.0,0.0,0.5,0.268,0.249,2.003,0.623,0.23632177375045543,0.30507719363451175,0.23489847733663505,0.259980723057776,1.9718856205006805,2.0324589316516395,0.615257270389214,0.632342234641633,0.4927380000000001,0.4617206251791912,0.5301629919743815,1895.9352450370789,0.0,1033.7355198860168,-0.03199999999999997,-0.10666666666666658,-0.009285488616623094,-0.03595048512541748,0.0030000000000001137,0.0015000000000000568,-0.00726199999999988,-0.01452399999999976
18,1.0,0.3,0.23423371185142816,2.0,0.0,0.5,0.287,0.235,2.026,0.633,0.2495863736623637,0.32391437413791424,0.2222704326303092,0.24620890017623684,1.9995900950132481,2.0584055828696526,0.623845854460491,0.6406409448663098,0.538916,0.5018234022739096,0.5698771085982877,1938.4203124046326,0.0,644.4001975059509,-0.013000000000000012,-0.043333333333333376,0.0007662881485718254,0.0032714682379190296,0.0259999999999998,0.0129999999999999,0.03891599999999995,0.0778319999999999
19,1.0,0.3,0.8118033071195094,2.0,0.0,0.5,0.297,0.808,2.013,0.62,0.28272892232965074,0.3123845125187473,0.7860797351818677,0.8319623764139992,1.9794159154444109,2.0509339984668937,0.6129192894549059,0.6270854036797429,0.48312,0.4546130593454514,0.5116458352146447,1079.8565599918365,0.0,856.7213020324707,-0.0030000000000000027,-0.010000000000000009,-0.0038033071195093804,-0.004685010625300985,0.0129999999999999,0.00649999999999995,-0.016880000000000006,-0.03376000000000001
20,1.0,0.3,1.2603251379054468,2.0,0.0,0.5,0.288,1.241,1.974,0.631,0.2763747407541062,0.3013412253447076,1.2076390267176451,1.2706860259056543,1.9370066361113967,2.012847177924871,0.6257880662841607,0.6377397040340496,0.5171880000000002,0.49661128568986634,0.5437963515264277,730.0558409690857,0.0,738.8392143249512,-0.01200000000000001,-0.040000000000000036,-0.019325137905446654,-0.015333454300184308,-0.026000000000000023,-0.013000000000000012,0.017188000000000203,0.034376000000000406
21,1.0,0.3,0.09011658445919625,2.0,0.0,0.5,0.318,0.085,2.002,0.618,0.22503452389208561,0.40339164215309115,0.07562667857384382,0.09643744003752773,1.9733319726751868,2.0281995536971666,0.6089818279514508,0.626333017316869,0.4724719999999998,0.4363632391176093,0.5058374013367435,2296.9343366622925,0.0,1049.7278943061829,0.018000000000000016,0.06000000000000005,-0.005116584459196244,-0.056777389976569455,0.0019999999999997797,0.0009999999999998899,-0.02752800000000022,-0.05505600000000044
22,1.0,0.3,0.0790105845903052,2.0,0.0,0.5,0.377,0.084,2.027,0.631,0.29207092852408856,0.4689180592253216,0.07476032758126289,0.09347284747834014,2.0006763167373003,2.054783917238321,0.6229614962538429,0.6391195213776393,0.5310740000000003,0.4984859058130793,0.5639905396649496,2765.3659312725067,0.0,1334.5486705303192,0.07700000000000001,0.2566666666666667,0.004989415409694803,0.06314869628628234,0.027000000000000135,0.013500000000000068,0.031074000000000268,0.062148000000000536
23,1.0,0.3,0.22233615573435567,2.0,0.0,0.5,0.252,0.216,2.016,0.627,0.21635126652641068,0.29134336568720454,0.20576633802996602,0.22849952992489753,1.9883964364044513,2.0487180901477156,0.6184016419386268,0.6354948908871395,0.5120640000000001,0.47739542029654336,0.5463154000569466,2094.6592602729797,0.0,772.8151407241821,-0.04799999999999999,-0.15999999999999998,-0.00633615573435567,-0.028498089811024824,0.016000000000000014,0.008000000000000007,0.012064000000000075,0.02412800000000015
24,1.0,0.3,1.319475767795528,2.0,0.0,0.5,0.305,1.315,1.994,0.625,0.29167881464583933,0.3165468973263478,1.2827594625268466,1.3535943961196286,1.9472644079998425,2.030605377724284,0.619263882667542,0.63113292684149,0.49850000000000017,0.47562436407815745,0.522958112243862,754.6050736904144,0.0,968.0518229007721,0.0050000000000000044,0.016666666666666684,-0.004475767795528052,-0.003392080328239599,-0.006000000000000005,-0.0030000000000000027,-0.0014999999999998348,-0.0029999999999996696
25,1.0,0.3,0.02096318497271639,2.0,0.0,0.5,-0.095,0.015,1.987,0.626,-0.8057104023198924,0.4800453507494884,0.006965762469250294,0.023681486042865293,1.9594154331602494,2.0127238894686754,0.617452280257853,0.6350433957490931,0.500724,0.466755361744708,0.5366624547068959,2323.412763595581,0.0,1513.243525981903,-0.395,-1.3166666666666669,-0.00596318497271639,-0.28445987479848517,-0.0129999999999999,-0.00649999999999995,0.0007239999999999469,0.0014479999999998938
26,1.0,0.3,0.8362484433085449,2.0,0.0,0.5,0.292,0.83,2.003,0.627,0.2766966990873928,0.30808813634293525,0.8076511252923514,0.8531922079052422,1.9646151030255594,2.0402796393252376,0.6207871149720265,0.6345531976156795,0.5087619999999999,0.48387318257793854,0.5390201096484124,1072.2034163475037,0.0,716.1266210079193,-0.008000000000000007,-0.026666666666666693,-0.006248443308544904,-0.0074719939493381625,0.0030000000000001137,0.0015000000000000568,0.008761999999999937,0.017523999999999873
27,1.0,0.3,0.1870959021980958,2.0,0.0,0.5,0.296,0.189,1.998,0.624,0.2547816253253262,0.3373511493373748,0.17752968019951465,0.20019857990858608,1.9689378241688669,2.029794635832293,0.6147892698323703,0.6316956185195599,0.49550400000000017,0.4586979222501515,0.5262556916041612,2042.1706237792969,0.0,617.7969877719879,-0.0040000000000000036,-0.013333333333333346,0.0019040978019042032,0.010177121890612859,-0.0020000000000000018,-0.0010000000000000009,-0.0044959999999998335,-0.008991999999999667
28,1.0,0.3,0.15499260703738774,2.0,0.0,0.5,0.269,0.159,2.006,0.618,0.2136317778569378,0.31754964591212725,0.14906124875320673,0.1705002619863488,1.9757890743895057,2.0350568878374093,0.6090628019757168,0.6266729027289648,0.47341599999999984,0.43755996152657595,0.508211685748607,2241.5363755226135,0.0,668.881799697876,-0.030999999999999972,-0.10333333333333325,0.004007392962612266,0.0258553813579353,0.005999999999999783,0.0029999999999998916,-0.026584000000000163,-0.053168000000000326
29,1.0,0.3,0.14360497306284625,2.0,0.0,0.5,0.312,0.141,2.009,0.626,0.25725724245493214,0.3627866042239893,0.1306715931252487,0.15242598015312916,1.9776813057475409,2.0403084564321983,0.6159158691820922,0.6332605280739791,0.5062679999999999,0.4657499623736463,0.535440801801248,2207.071199655533,0.0,658.240151643753,0.01200000000000001,0.040000000000000036,-0.0026049730628462664,-0.01813985273132738,0.008999999999999897,0.0044999999999999485,0.00626799999999994,0.01253599999999988
30,1.0,0.3,0.6530052291823922,2.0,0.0,0.5,0.305,0.666,2.015,0.618,0.2887708403459347,0.32442596843924765,0.6430090023587474,0.6856627467418788,1.9777722364331933,2.053539403837273,0.6117320825812436,0.625843303004848,0.4755400000000001,0.45028029280241144,0.5071485111095377,1274.7344484329224,0.0,949.7924728393555,0.0050000000000000044,0.016666666666666684,0.012994770817607804,0.019899949092104754,0.015000000000000124,0.007500000000000062,-0.024459999999999926,-0.04891999999999985
31,1.0,0.3,0.6256941859233424,2.0,0.0,0.5,0.306,0.644,2.037,0.618,0.28873903831656544,0.32398812148192435,0.6239487844047306,0.6642426153049902,2.002594741682674,2.0734108589262683,0.6102444362280758,0.625043794319368,0.48073200000000016,0.44913583319318073,0.5094284180571051,1586.1945073604584,0.0,881.563661813736,0.006000000000000005,0.020000000000000018,0.018305814076657656,0.029256807060854508,0.03699999999999992,0.01849999999999996,-0.01926799999999984,-0.03853599999999968
32,1.0,0.3,0.7713803100532063,2.0,0.0,0.5,0.31,0.761,2.006,0.622,0.2944772873279058,0.32608152931692425,0.7384646996431707,0.7839842397108636,1.9653959998112234,2.0416162417710937,0.613996127389398,0.6287816697041614,0.4894639999999999,0.45735246308626465,0.5166720588530955,1164.756270647049,0.0,726.7539286613464,0.010000000000000009,0.03333333333333337,-0.010380310053206276,-0.013456799347769572,0.005999999999999783,0.0029999999999998916,-0.0105360000000001,-0.0210720000000002
33,1.0,0.3,2.2529790837426944,2.0,0.0,0.5,0.302,2.283,2.01,0.625,0.293296276656144,0.30957909222645624,2.2280925924790536,2.347030303532726,1.9642643977063972,2.0560901299266945,0.6204366156912712,0.6302893423200171,0.5025,0.48415519507891025,0.5237631561264688,409.63663721084595,0.0,1013.3963661193848,0.0020000000000000018,0.006666666666666673,0.03002091625730552,0.013324986669398709,0.009999999999999787,0.004999999999999893,0.0024999999999999467,0.004999999999999893
34,1.0,0.3,0.5033568745631178,2.0,0.0,0.5,0.315,0.496,2.027,0.629,0.29441079837518114,0.3344580338609362,0.4796251905869441,0.5129907461736972,1.995448603077025,2.0639732511479636,0.6220170712896538,0.6371098733811181,0.5229660000000003,0.49465720700825644,0.5558434266870531,1542.0329127311707,0.0,663.2058198451996,0.015000000000000013,0.050000000000000044,-0.007356874563117843,-0.014615623496754958,0.027000000000000135,0.013500000000000068,0.022966000000000264,0.04593200000000053
35,1.0,0.3,0.11790853834403824,2.0,0.0,0.5,0.27,0.113,1.967,0.619,0.1954062718428988,0.33746259327422157,0.10275017750084403,0.12342695034923266,1.9414554970342666,1.995259684774512,0.6104646279662969,0.6282055984468258,0.46814599999999995,0.4345678464194118,0.5043608242898125,2157.3264532089233,0.0,971.0133759975433,-0.02999999999999997,-0.09999999999999991,-0.004908538344038232,-0.0416300499775165,-0.03299999999999992,-0.01649999999999996,-0.03185400000000005,-0.0637080000000001
36,1.0,0.3,0.19775123455884092,2.0,0.0,0.5,0.283,0.193,2.008,0.62,0.2367590496568405,0.32785896778592666,0.1809624562787048,0.20448532055915217,1.9757967985777394,2.0392373533735677,0.6118150193555811,0.6285215997097523,0.4819200000000001,0.44904911773201395,0.5161427444343651,2054.3638665676117,0.0,739.1354556083679,-0.017000000000000015,-0.05666666666666672,-0.004751234558840911,-0.02402632059132445,0.008000000000000007,0.0040000000000000036,-0.018079999999999874,-0.03615999999999975
37,1.0,0.3,0.24057126918422828,2.0,0.0,0.5,0.311,0.253,2.009,0.622,0.2806848736063697,0.3431060208805457,0.24227467169088493,0.26584066980397547,1.9794664589287103,2.0409423629838637,0.6131827828228541,0.6301223855844399,0.4901960000000001,0.45476842138222784,0.5228317452782796,2200.076986551285,0.0,998.2461290359497,0.01100000000000001,0.0366666666666667,0.012428730815771727,0.051663404603206654,0.008999999999999897,0.0044999999999999485,-0.009803999999999924,-0.019607999999999848
38,1.0,0.3,0.26714469374456074,2.0,0.0,0.5,0.304,0.266,2.005,0.623,0.2669434582385321,0.33717443519520335,0.25313141628796737,0.2787136602158947,1.9713044065638123,2.0330194966202475,0.6144770775596716,0.6329480498888926,0.49323000000000006,0.4590530810142832,0.5331216800544594,1850.0306327342987,0.0,884.8852565288544,0.0040000000000000036,0.013333333333333346,-0.0011446937445607208,-0.004284920387208805,0.004999999999999893,0.0024999999999999467,-0.006769999999999943,-0.013539999999999885
39,1.0,0.3,0.2443584214620824,2.0,0.0,0.5,0.314,0.243,2.015,0.628,0.27494579361293486,0.3484577510275206,0.231806891188644,0.25663966111795333,1.9826663516010614,2.0448228891425964,0.6198789001638411,0.6376554286108868,0.5158399999999999,0.48311196766027953,0.5547513773018737,2310.1937143802643,0.0,995.2994616031647,0.014000000000000012,0.04666666666666671,-0.0013584214620823987,-0.005559135035962687,0.015000000000000124,0.007500000000000062,0.015839999999999854,0.03167999999999971
40,1.0,0.3,0.0643020355355467,2.0,0.0,0.5,0.242,0.06,2.006,0.624,0.0931272966185382,0.3735578935283164,0.050396578187206595,0.07014985432065347,1.9746095730462212,2.03095166964505,0.6151535032485479,0.633418637576234,0.49748800000000015,0.461995855033174,0.5352755739558508,2383.030327320099,0.0,855.169281244278,-0.057999999999999996,-0.19333333333333333,-0.0043020355355467,-0.06690356688892841,0.005999999999999783,0.0029999999999998916,-0.0025119999999998477,-0.005023999999999695
41,1.0,0.3,0.3269770378854557,2.0,0.0,0.5,0.302,0.334,2.017,0.631,0.27475287612079213,0.32741818812198126,0.320427905836162,0.3468351946042285,1.988328213905789,2.0496552908401515,0.6220697521591472,0.6388095274459873,0.528454,0.4924293802099995,0.5599576337171128,1765.427225112915,0.0,830.737254858017,0.0020000000000000018,0.006666666666666673,0.00702296211454434,0.02147845659120741,0.016999999999999904,0.008499999999999952,0.02845399999999998,0.05690799999999996
42,1.0,0.3,0.43863746322811953,2.0,0.0,0.5,0.294,0.445,2.019,0.623,0.2723842430494643,0.3133923882049893,0.43032670284523683,0.4593539787524217,1.9852129982947195,2.0511195061747602,0.6152420025123551,0.6308799408467103,0.49667400000000006,0.46534720614488956,0.5284932011390162,1623.52463555336,0.0,654.6429693698883,-0.006000000000000005,-0.020000000000000018,0.006362536771880478,0.014505228817109842,0.019000000000000128,0.009500000000000064,-0.00332599999999994,-0.00665199999999988
43,1.0,0.3,0.5372795493230972,2.0,0.0,0.5,0.311,0.529,1.988,0.626,0.29190150288867844,0.3298061066585648,0.5118194950756485,0.5469973110958505,1.9531873203107015,2.0189177109887115,0.6183878958288217,0.6340418966088349,0.5009760000000001,0.4707102738153952,0.5329505809167276,1413.3266978263855,0.0,861.4225358963013,0.01100000000000001,0.0366666666666667,-0.008279549323097157,-0.015410133018329695,-0.01200000000000001,-0.006000000000000005,0.0009760000000000879,0.0019520000000001758
44,1.0,0.3,0.49717767934262325,2.0,0.0,0.5,0.317,0.505,1.994,0.624,0.29868733154447186,0.34110872419111343,0.48816146426743656,0.5213127229181027,1.9634212190976537,2.029985449331143,0.6166845185832689,0.6320662780475745,0.49451200000000006,0.46533786011007616,0.5266803168537273,1706.4580717086792,0.0,808.1845781803131,0.017000000000000015,0.05666666666666672,0.007822320657376758,0.015733451002304777,-0.006000000000000005,-0.0030000000000000027,-0.005487999999999937,-0.010975999999999875
45,1.0,0.3,0.511915049914067,2.0,0.0,0.5,0.303,0.501,2.004,0.622,0.28194223661592377,0.3209077692743972,0.48358299792040876,0.5159256116173079,1.9648147613649394,2.0347300838102766,0.6141634228142643,0.6293784883115253,0.4889760000000001,0.4575669986395714,0.5185489811525934,1552.7661345005035,0.0,747.816654920578,0.0030000000000000027,0.010000000000000009,-0.010915049914066999,-0.021321994569019335,0.0040000000000000036,0.0020000000000000018,-0.011023999999999923,-0.022047999999999845
46,1.0,0.3,0.8597549972992365,2.0,0.0,0.5,0.3,0.89,2.045,0.626,0.28565804681039186,0.3156308271606165,0.866350496452957,0.9170136811692221,2.0056167557735907,2.0816249030205873,0.6202678937400653,0.6332556111393846,0.5153400000000001,0.49189568539686723,0.5450154495600827,1094.9405422210693,0.0,851.688915014267,0.0,0.0,0.030245002700763468,0.03517862972099334,0.04499999999999993,0.022499999999999964,0.015340000000000131,0.030680000000000263
47,1.0,0.3,0.4294514398147371,2.0,0.0,0.5,0.291,0.432,2.017,0.626,0.26852126038822,0.3122531755187061,0.4169271674137642,0.44790351212251406,1.9832962171606114,2.0521336144755398,0.617909294703162,0.6342712471279726,0.5082840000000002,0.4756460948325554,0.5416502109142414,1865.2635679244995,0.0,892.8412878513336,-0.009000000000000008,-0.030000000000000027,0.0025485601852628936,0.005934454862608745,0.016999999999999904,0.008499999999999952,0.00828400000000018,0.01656800000000036
48,1.0,0.3,0.07654325422147483,2.0,0.0,0.5,0.212,0.076,2.016,0.626,0.09427376801042638,0.3216909216096501,0.06609967677869771,0.08583197457873705,1.9894201505574125,2.0434744947505834,0.6180104591819109,0.6356311243689764,0.508032,0.4758181714214649,0.5468646934557126,2343.0092401504517,0.0,1049.796641588211,-0.088,-0.29333333333333333,-0.0005432542214748315,-0.007097349426808367,0.016000000000000014,0.008000000000000007,0.008032000000000039,0.016064000000000078
49,1.0,0.3,0.14068705813214435,2.0,0.0,0.5,0.293,0.146,1.997,0.626,0.23522135170701933,0.34428571182340784,0.13420826580717596,0.1564899975600193,1.970376100715124,2.0248346787156297,0.6158300570520182,0.6350512613582582,0.5032440000000002,0.46262524786576065,0.5393947378648833,2168.183479309082,0.0,842.9461319446564,-0.007000000000000006,-0.023333333333333355,0.005312941867855636,0.03776425449784658,-0.0029999999999998916,-0.0014999999999999458,0.0032440000000002467,0.006488000000000493
50,1.0,0.3,0.3240146113196663,2.0,0.0,0.5,0.27,0.303,2.007,0.623,0.23755087718792783,0.3019709039036824,0.2896356732387938,0.31537737976542174,1.9756238514103983,2.0363662326117438,0.6142973702579063,0.6310332048617278,0.493722,0.45878964421523616,0.5259672843149752,1831.9072515964508,0.0,550.5370638370514,-0.02999999999999997,-0.09999999999999991,-0.02101461131966631,-0.06485698664661056,0.007000000000000117,0.0035000000000000586,-0.006278000000000006,-0.012556000000000012
51,1.0,0.3,0.26010253226263896,2.0,0.0,0.5,0.32,0.265,2.006,0.623,0.28690626860054863,0.3514531090574053,0.25340321037603203,0.2778930179574626,1.9728525447976968,2.037624545849405,0.6142108278942578,0.6308064929807013,0.4934759999999998,0.45821384151176225,0.5247956498385737,2003.0243527889252,0.0,741.8892135620117,0.020000000000000018,0.06666666666666674,0.00489746773736105,0.018828989071186065,0.005999999999999783,0.0029999999999998916,-0.006524000000000196,-0.013048000000000393
52,1.0,0.3,0.271717216109185,2.0,0.0,0.5,0.303,0.265,2.002,0.625,0.27383029047854696,0.3359507877380279,0.25219944204390815,0.27731289806217657,1.9698177929458736,2.033281146427177,0.6155959920048214,0.6339706053328857,0.5004999999999997,0.46284635198730495,0.5364183037528742,1891.8793332576752,0.0,728.4563539028168,0.0030000000000000027,0.010000000000000009,-0.006717216109184965,-0.024721348928018475,0.0019999999999997797,0.0009999999999998899,0.0004999999999997229,0.0009999999999994458
53,1.0,0.3,0.4805800807233139,2.0,0.0,0.5,0.306,0.47,1.997,0.625,0.2852012817781771,0.3261601246258739,0.4551372729414957,0.48748614665527384,1.9673116092265712,2.03173565889384,0.6177248652224935,0.6317370186580414,0.4992500000000002,0.4701931116986391,0.5261576525202176,1510.3317911624908,0.0,707.7788262367249,0.006000000000000005,0.020000000000000018,-0.0105800807233139,-0.022015229402329743,-0.0029999999999998916,-0.0014999999999999458,-0.0007499999999998064,-0.0014999999999996128
54,1.0,0.3,0.43888820718257887,2.0,0.0,0.5,0.279,0.428,1.998,0.623,0.25872360476435274,0.30244706296227813,0.41329466272895765,0.44455202260976234,1.9654339440991633,2.030825568733113,0.6145040353998549,0.6315006762987265,0.49150799999999983,0.45755812545782004,0.5254767024897113,1562.895900964737,0.0,674.9082641601562,-0.020999999999999963,-0.06999999999999988,-0.01088820718257888,-0.024808611861492445,-0.0020000000000000018,-0.0010000000000000009,-0.008492000000000166,-0.016984000000000332
