sim_id,true_eta,addm_eta,addm_eta_hdi_3%,addm_eta_hdi_97%,true_kappa,addm_kappa,addm_kappa_hdi_3%,addm_kappa_hdi_97%,true_a,addm_a,addm_a_hdi_3%,addm_a_hdi_97%,true_x0,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%
15,0.3,0.302,0.2458976638333145,0.3490456454989618,0.16948916434069783,0.167,0.15561026694448662,0.17748216692087498,2.0,1.996,1.968107645648093,2.0261817149911967,0.5,0.4870239999999999,0.45395271681896077,0.5248510065833094
16,0.3,0.311,0.29078309443083755,0.33023530471450346,0.5013909287957196,0.497,0.4809387258166535,0.5130355926335224,2.0,1.992,1.9584663860178555,2.0255479331183803,0.5,0.5219040000000001,0.4930025947330363,0.5549310549279789
17,0.3,0.268,0.23632177375045543,0.30507719363451175,0.2582854886166231,0.249,0.23489847733663505,0.259980723057776,2.0,2.003,1.9718856205006805,2.0324589316516395,0.5,0.4927380000000001,0.4617206251791912,0.5301629919743815
18,0.3,0.287,0.2495863736623637,0.32391437413791424,0.23423371185142816,0.235,0.2222704326303092,0.24620890017623684,2.0,2.026,1.9995900950132481,2.0584055828696526,0.5,0.538916,0.5018234022739096,0.5698771085982877
19,0.3,0.297,0.28272892232965074,0.3123845125187473,0.8118033071195094,0.808,0.7860797351818677,0.8319623764139992,2.0,2.013,1.9794159154444109,2.0509339984668937,0.5,0.48312,0.4546130593454514,0.5116458352146447
20,0.3,0.288,0.2763747407541062,0.3013412253447076,1.2603251379054468,1.241,1.2076390267176451,1.2706860259056543,2.0,1.974,1.9370066361113967,2.012847177924871,0.5,0.5171880000000002,0.49661128568986634,0.5437963515264277
21,0.3,0.318,0.22503452389208561,0.40339164215309115,0.09011658445919625,0.085,0.07562667857384382,0.09643744003752773,2.0,2.002,1.9733319726751868,2.0281995536971666,0.5,0.4724719999999998,0.4363632391176093,0.5058374013367435
22,0.3,0.377,0.29207092852408856,0.4689180592253216,0.0790105845903052,0.084,0.07476032758126289,0.09347284747834014,2.0,2.027,2.0006763167373003,2.054783917238321,0.5,0.5310740000000003,0.4984859058130793,0.5639905396649496
23,0.3,0.252,0.21635126652641068,0.29134336568720454,0.22233615573435567,0.216,0.20576633802996602,0.22849952992489753,2.0,2.016,1.9883964364044513,2.0487180901477156,0.5,0.5120640000000001,0.47739542029654336,0.5463154000569466
24,0.3,0.305,0.29167881464583933,0.3165468973263478,1.319475767795528,1.315,1.2827594625268466,1.3535943961196286,2.0,1.994,1.9472644079998425,2.030605377724284,0.5,0.49850000000000017,0.47562436407815745,0.522958112243862
25,0.3,-0.095,-0.8057104023198924,0.4800453507494884,0.02096318497271639,0.015,0.006965762469250294,0.023681486042865293,2.0,1.987,1.9594154331602494,2.0127238894686754,0.5,0.500724,0.466755361744708,0.5366624547068959
26,0.3,0.292,0.2766966990873928,0.30808813634293525,0.8362484433085449,0.83,0.8076511252923514,0.8531922079052422,2.0,2.003,1.9646151030255594,2.0402796393252376,0.5,0.5087619999999999,0.48387318257793854,0.5390201096484124
27,0.3,0.296,0.2547816253253262,0.3373511493373748,0.1870959021980958,0.189,0.17752968019951465,0.20019857990858608,2.0,1.998,1.9689378241688669,2.029794635832293,0.5,0.49550400000000017,0.4586979222501515,0.5262556916041612
28,0.3,0.269,0.2136317778569378,0.31754964591212725,0.15499260703738774,0.159,0.14906124875320673,0.1705002619863488,2.0,2.006,1.9757890743895057,2.0350568878374093,0.5,0.47341599999999984,0.43755996152657595,0.508211685748607
29,0.3,0.312,0.25725724245493214,0.3627866042239893,0.14360497306284625,0.141,0.1306715931252487,0.15242598015312916,2.0,2.009,1.9776813057475409,2.0403084564321983,0.5,0.5062679999999999,0.4657499623736463,0.535440801801248
30,0.3,0.305,0.2887708403459347,0.32442596843924765,0.6530052291823922,0.666,0.6430090023587474,0.6856627467418788,2.0,2.015,1.9777722364331933,2.053539403837273,0.5,0.4755400000000001,0.45028029280241144,0.5071485111095377
31,0.3,0.306,0.28873903831656544,0.32398812148192435,0.6256941859233424,0.644,0.6239487844047306,0.6642426153049902,2.0,2.037,2.002594741682674,2.0734108589262683,0.5,0.48073200000000016,0.44913583319318073,0.5094284180571051
32,0.3,0.31,0.2944772873279058,0.32608152931692425,0.7713803100532063,0.761,0.7384646996431707,0.7839842397108636,2.0,2.006,1.9653959998112234,2.0416162417710937,0.5,0.4894639999999999,0.45735246308626465,0.5166720588530955
33,0.3,0.302,0.293296276656144,0.30957909222645624,2.2529790837426944,2.283,2.2280925924790536,2.347030303532726,2.0,2.01,1.9642643977063972,2.0560901299266945,0.5,0.5025,0.48415519507891025,0.5237631561264688
34,0.3,0.315,0.29441079837518114,0.3344580338609362,0.5033568745631178,0.496,0.4796251905869441,0.5129907461736972,2.0,2.027,1.995448603077025,2.0639732511479636,0.5,0.5229660000000003,0.49465720700825644,0.5558434266870531
35,0.3,0.27,0.1954062718428988,0.33746259327422157,0.11790853834403824,0.113,0.10275017750084403,0.12342695034923266,2.0,1.967,1.9414554970342666,1.995259684774512,0.5,0.46814599999999995,0.4345678464194118,0.5043608242898125
36,0.3,0.283,0.2367590496568405,0.32785896778592666,0.19775123455884092,0.193,0.1809624562787048,0.20448532055915217,2.0,2.008,1.9757967985777394,2.0392373533735677,0.5,0.4819200000000001,0.44904911773201395,0.5161427444343651
37,0.3,0.311,0.2806848736063697,0.3431060208805457,0.24057126918422828,0.253,0.24227467169088493,0.26584066980397547,2.0,2.009,1.9794664589287103,2.0409423629838637,0.5,0.4901960000000001,0.45476842138222784,0.5228317452782796
38,0.3,0.304,0.2669434582385321,0.33717443519520335,0.26714469374456074,0.266,0.25313141628796737,0.2787136602158947,2.0,2.005,1.9713044065638123,2.0330194966202475,0.5,0.49323000000000006,0.4590530810142832,0.5331216800544594
39,0.3,0.314,0.27494579361293486,0.3484577510275206,0.2443584214620824,0.243,0.231806891188644,0.25663966111795333,2.0,2.015,1.9826663516010614,2.0448228891425964,0.5,0.5158399999999999,0.48311196766027953,0.5547513773018737
40,0.3,0.242,0.0931272966185382,0.3735578935283164,0.0643020355355467,0.06,0.050396578187206595,0.07014985432065347,2.0,2.006,1.9746095730462212,2.03095166964505,0.5,0.49748800000000015,0.461995855033174,0.5352755739558508
41,0.3,0.302,0.27475287612079213,0.32741818812198126,0.3269770378854557,0.334,0.320427905836162,0.3468351946042285,2.0,2.017,1.988328213905789,2.0496552908401515,0.5,0.528454,0.4924293802099995,0.5599576337171128
42,0.3,0.294,0.2723842430494643,0.3133923882049893,0.43863746322811953,0.445,0.43032670284523683,0.4593539787524217,2.0,2.019,1.9852129982947195,2.0511195061747602,0.5,0.49667400000000006,0.46534720614488956,0.5284932011390162
43,0.3,0.311,0.29190150288867844,0.3298061066585648,0.5372795493230972,0.529,0.5118194950756485,0.5469973110958505,2.0,1.988,1.9531873203107015,2.0189177109887115,0.5,0.5009760000000001,0.4707102738153952,0.5329505809167276
44,0.3,0.317,0.29868733154447186,0.34110872419111343,0.49717767934262325,0.505,0.48816146426743656,0.5213127229181027,2.0,1.994,1.9634212190976537,2.029985449331143,0.5,0.49451200000000006,0.46533786011007616,0.5266803168537273
45,0.3,0.303,0.28194223661592377,0.3209077692743972,0.511915049914067,0.501,0.48358299792040876,0.5159256116173079,2.0,2.004,1.9648147613649394,2.0347300838102766,0.5,0.4889760000000001,0.4575669986395714,0.5185489811525934
46,0.3,0.3,0.28565804681039186,0.3156308271606165,0.8597549972992365,0.89,0.866350496452957,0.9170136811692221,2.0,2.045,2.0056167557735907,2.0816249030205873,0.5,0.5153400000000001,0.49189568539686723,0.5450154495600827
47,0.3,0.291,0.26852126038822,0.3122531755187061,0.4294514398147371,0.432,0.4169271674137642,0.44790351212251406,2.0,2.017,1.9832962171606114,2.0521336144755398,0.5,0.5082840000000002,0.4756460948325554,0.5416502109142414
48,0.3,0.212,0.09427376801042638,0.3216909216096501,0.07654325422147483,0.076,0.06609967677869771,0.08583197457873705,2.0,2.016,1.9894201505574125,2.0434744947505834,0.5,0.508032,0.4758181714214649,0.5468646934557126
49,0.3,0.293,0.23522135170701933,0.34428571182340784,0.14068705813214435,0.146,0.13420826580717596,0.1564899975600193,2.0,1.997,1.970376100715124,2.0248346787156297,0.5,0.5032440000000002,0.46262524786576065,0.5393947378648833
50,0.3,0.27,0.23755087718792783,0.3019709039036824,0.3240146113196663,0.303,0.2896356732387938,0.31537737976542174,2.0,2.007,1.9756238514103983,2.0363662326117438,0.5,0.493722,0.45878964421523616,0.5259672843149752
51,0.3,0.32,0.28690626860054863,0.3514531090574053,0.26010253226263896,0.265,0.25340321037603203,0.2778930179574626,2.0,2.006,1.9728525447976968,2.037624545849405,0.5,0.4934759999999998,0.45821384151176225,0.5247956498385737
52,0.3,0.303,0.27383029047854696,0.3359507877380279,0.271717216109185,0.265,0.25219944204390815,0.27731289806217657,2.0,2.002,1.9698177929458736,2.033281146427177,0.5,0.5004999999999997,0.46284635198730495,0.5364183037528742
53,0.3,0.306,0.2852012817781771,0.3261601246258739,0.4805800807233139,0.47,0.4551372729414957,0.48748614665527384,2.0,1.997,1.9673116092265712,2.03173565889384,0.5,0.4992500000000002,0.4701931116986391,0.5261576525202176
54,0.3,0.279,0.25872360476435274,0.30244706296227813,0.43888820718257887,0.428,0.41329466272895765,0.44455202260976234,2.0,1.998,1.9654339440991633,2.030825568733113,0.5,0.49150799999999983,0.45755812545782004,0.5254767024897113
55,0.3,0.283,0.2295977884606899,0.3269216593136219,0.17583654934644835,0.171,0.15805154421685136,0.1810008513064187,2.0,2.009,1.9771157145626732,2.035048775573678,0.5,0.4701059999999999,0.43212498623286333,0.5023997720269513
56,0.3,0.298,0.2839408232189188,0.3129195940479884,0.7795682205395886,0.789,0.7646499755273658,0.8103089069373971,2.0,2.013,1.9778546758742912,2.051946637293867,0.5,0.48312,0.4534638531294446,0.5087122333588341
57,0.3,0.303,0.27568379350592964,0.328753104158458,0.3558764175832672,0.358,0.34283975195059296,0.37197561936215745,2.0,2.003,1.9732751280045824,2.0360967802024588,0.5,0.4967440000000001,0.46270177081268793,0.5272861073754571
58,0.3,0.313,0.3019369113524003,0.32338091694406745,1.6408156168663328,1.651,1.6112349261454963,1.6945225240678876,2.0,2.016,1.9707640671307392,2.056078559668783,0.5,0.5120640000000001,0.4917311082123472,0.5324236748409836
59,0.3,0.293,0.21865577191962204,0.36665119597954904,0.11179504311674074,0.108,0.09835998669814769,0.1190662515569313,2.0,1.99,1.9567738466339433,2.0164476216840166,0.5,0.5253599999999998,0.49396105458327866,0.563357383970222
60,0.3,0.278,0.2585951057770574,0.2950373070134466,0.6089096242419552,0.599,0.5814205946275403,0.6182270885737619,2.0,1.998,1.962170929655892,2.0328493202837077,0.5,0.515484,0.48594227768520093,0.5469940779879348
61,0.3,0.282,0.2676577169608874,0.29649502861103505,1.0266867592931814,1.019,0.9912393246180783,1.0458351851706653,2.0,2.036,1.9998418982144657,2.074406038481169,0.5,0.504928,0.4776199999243227,0.5299758755996158
62,0.3,0.288,0.2545148535283445,0.3238374778293648,0.25452031027618727,0.253,0.23981723737022276,0.26587687614723465,2.0,2.008,1.9780678515898737,2.038658632060916,0.5,0.4939680000000002,0.4643928339925232,0.5289915726650611
63,0.3,0.298,0.2622077107987613,0.3324328895750808,0.2612545416522014,0.255,0.2436809300690406,0.2682652132492381,2.0,2.0,1.969560801369661,2.0301647987399485,0.5,0.476,0.44111051771233356,0.509978018751525
64,0.3,0.294,0.2656424833468468,0.32416341635359364,0.31026419767553914,0.311,0.29657153361732785,0.323561532654358,2.0,2.034,2.0024553211893963,2.0680812878808603,0.5,0.5410439999999999,0.5064465932412774,0.573268025685544
65,0.3,0.307,0.27713252781627146,0.33852841738226197,0.27589414117452743,0.279,0.26603028655442307,0.2914706679188812,2.0,2.0,1.9673799413680422,2.030606949617828,0.5,0.488,0.449708818773241,0.517043256632387
66,0.3,0.303,0.2866767681679962,0.3207171340323251,0.5798021767876654,0.605,0.5859935054942729,0.6241567375257095,2.0,2.033,1.9984357972186815,2.0712721274470995,0.5,0.5163820000000001,0.48730526483355696,0.5495773154361587
67,0.3,0.284,0.25705242162511543,0.3097156423461802,0.3555760160428056,0.354,0.3394538436045642,0.36798311336746686,2.0,1.993,1.9596247907715743,2.025013538331862,0.5,0.506222,0.47101785773006344,0.5376207561448101
68,0.3,0.273,0.2480895003661677,0.29879213001699095,0.3839006789476319,0.375,0.3619671235571552,0.38912182559220293,2.0,2.014,1.9784841169840324,2.0440580140068145,0.5,0.5034999999999998,0.46900937604652926,0.5370632372372484
69,0.3,0.295,0.27443983539361244,0.31592176570119396,0.5730040768343786,0.562,0.5432427405626413,0.5783244880501801,2.0,1.995,1.9571350708289506,2.0267584117736073,0.5,0.49076999999999993,0.463081843710889,0.5233621943105566
70,0.3,0.3,0.26439893235128203,0.3344404346702177,0.2514677471578974,0.243,0.23071252235625525,0.25637337101872365,2.0,1.995,1.9655551039077102,2.027611440279001,0.5,0.5107200000000001,0.47809035931554966,0.5416004263077046
71,0.3,0.285,0.2552800981945021,0.3158304005498702,0.2854618799308917,0.289,0.2758719949618406,0.3006489753424854,2.0,2.007,1.9740279810975259,2.03681560166406,0.5,0.47766600000000015,0.4475099577835313,0.5160773996694572
72,0.3,0.299,0.26936917250361037,0.32359390490469764,0.33966986187379417,0.34,0.32568507974072486,0.3558389335431367,2.0,2.028,1.9991345470676716,2.065451270935513,0.5,0.5191680000000001,0.4827271158308246,0.5484704760311976
73,0.3,0.3,0.2861330741913377,0.31429823586831745,0.9699227549374262,0.952,0.9268670199016021,0.9782430909002019,2.0,2.021,1.982605478291828,2.056387192692858,0.5,0.5092919999999999,0.48394371238729406,0.5375548875582754
74,0.3,0.289,0.2594618349326435,0.31495591486976887,0.2919930863200136,0.291,0.27774841769984554,0.30403047607080724,2.0,2.011,1.9800600287041008,2.0434224772216303,0.5,0.530904,0.501252432014927,0.5690087794800278
75,0.3,0.309,0.27745776446548165,0.34201326292431544,0.27818892934188527,0.271,0.2574311567023558,0.28376288645559755,2.0,1.992,1.9581787859197404,2.0215913855279206,0.5,0.4860479999999998,0.45229089690038426,0.520480657484601
76,0.3,0.314,0.27695507110041945,0.35840275592752097,0.20608327740272156,0.201,0.18886732469833684,0.2118199469337617,2.0,2.013,1.9850390064694827,2.0422367337416594,0.5,0.4750679999999998,0.4409007396930136,0.5074733321034199
77,0.3,0.303,0.27748555286819476,0.32566916511883237,0.38671769763006264,0.385,0.37093915114635306,0.4013820617874845,2.0,2.015,1.98205196696051,2.049420188177636,0.5,0.5158399999999999,0.4850981381548456,0.5492856259505241
78,0.3,0.272,0.23278354270973617,0.30190892267606784,0.25953323360403097,0.257,0.24483586201631088,0.2712917359368687,2.0,2.018,1.9863726511467052,2.050589820766193,0.5,0.5206439999999999,0.4838213356608385,0.5541511510810655
79,0.3,0.31,0.2893772140223907,0.33073357726890534,0.5265564603664423,0.523,0.5046126837797678,0.5398305093412757,2.0,2.019,1.9872486018744435,2.0535194830660064,0.5,0.520902,0.49072400832542096,0.5546804119149651
80,0.3,0.303,0.29112874864692073,0.31521746151566976,1.3175750710028575,1.33,1.295778684108957,1.3666171215641278,2.0,2.02,1.9791506795347071,2.0630477622473964,0.5,0.5211600000000001,0.4971174512198928,0.5445160623807035
81,0.3,0.299,0.28257377764615604,0.31354334774487563,0.7995917229908087,0.796,0.7722563427258644,0.818042824241895,2.0,1.985,1.94562743470983,2.018113499465939,0.5,0.48036999999999996,0.4506326451069278,0.5088501988763643
82,0.3,0.3,0.28163966002845453,0.3152914614920874,0.6820488179552819,0.684,0.6643809576618973,0.7049948222228067,2.0,1.99,1.9520814362913517,2.0234356223309358,0.5,0.5094399999999999,0.48242787991254077,0.5373883030390212
83,0.3,0.31,0.2844861022998051,0.33765098190566667,0.33342647604728043,0.332,0.318564226470791,0.3450833978161087,2.0,1.997,1.9644912682229538,2.026280754646428,0.5,0.49525600000000014,0.4614643998271417,0.5279631727016423
84,0.3,0.29,0.23889420028121439,0.3403284560265796,0.16593411336526162,0.168,0.15650777204342894,0.17972041518961848,2.0,1.995,1.9648778369241506,2.0222268334461626,0.5,0.51471,0.4777854657246401,0.5457112183245934
85,0.3,0.267,0.23572954172107502,0.29713477055777476,0.3006458298541636,0.294,0.28039746590243353,0.30699393496187954,2.0,1.983,1.9509353312160527,2.011205718454537,0.5,0.44419200000000014,0.4130940262313696,0.47578140833532334
86,0.3,0.287,0.2737754465659893,0.29971161456348105,1.3094480642080373,1.309,1.2758016297627193,1.3449177249109108,2.0,2.029,1.990480998023389,2.070365112824774,0.5,0.50725,0.4833571304648068,0.5305308807162037
87,0.3,0.282,0.26103335839052044,0.30292321965802776,0.4879102157523218,0.48,0.461804431030465,0.4958498692806063,2.0,2.02,1.9849928891988466,2.0527899288535063,0.5,0.4807600000000001,0.4460308927397527,0.5131460710359907
88,0.3,0.301,0.2865827707042374,0.31457511778021935,0.9143175971168899,0.933,0.9071782251804581,0.95632558727573,2.0,2.029,1.989163388685437,2.0658416762804723,0.5,0.5153659999999998,0.48792916500279526,0.5395463160083929
89,0.3,0.272,0.2440900510344872,0.3027188163915228,0.3250271253023165,0.32,0.30588682228370107,0.3320966173299881,2.0,1.987,1.9552775739584995,2.018072342115144,0.5,0.4848279999999998,0.4453627476176685,0.5109777380970266
90,0.3,0.295,0.2708108789874085,0.3196945457391323,0.4067426986080217,0.388,0.3726559566179172,0.40280827976943473,2.0,1.971,1.9379131873683275,2.001181448728671,0.5,0.476982,0.44590576570660456,0.5109961016678635
91,0.3,0.287,0.256398291810608,0.3161007216847455,0.3231910104516824,0.328,0.31427109114800844,0.3420263352053674,2.0,2.018,1.9878739597008723,2.052152057234912,0.5,0.5327519999999999,0.5006008056079105,0.5650602990014444
92,0.3,0.305,0.2890574421363434,0.32218247630618335,0.7699058138193379,0.766,0.7440983104287785,0.7866792049055547,2.0,1.993,1.9548939967387355,2.028582916753214,0.5,0.5102080000000002,0.4818230551218947,0.5365996379396327
93,0.3,0.317,0.29789079252434286,0.3329409619494075,0.6352832655745008,0.645,0.6243291298917336,0.6632003892762609,2.0,2.019,1.9855986326690493,2.0587808370888245,0.5,0.52494,0.4910813547386428,0.5517388596369295
94,0.3,0.297,0.2755459009165577,0.32138865518546833,0.44966928307676524,0.446,0.4275364947791481,0.46199431485744447,2.0,2.042,2.0101649143427434,2.0768369210993223,0.5,0.5145840000000002,0.48282292886453915,0.5508628597640497
95,0.3,0.308,0.29324932812998167,0.32373028707000884,0.8832351668156015,0.863,0.8402288871471235,0.8861877976319025,2.0,2.003,1.9654129490048673,2.039059835781686,0.5,0.5167739999999998,0.489727997138544,0.5415062382398612
96,0.3,0.317,0.2993721332019294,0.33516421339730257,0.6008018404310216,0.601,0.5844077355655354,0.6207548348673085,2.0,2.023,1.99080643266161,2.05874661936226,0.5,0.5259800000000001,0.49151519764335694,0.5543816951583409
97,0.3,0.298,0.27976064683395085,0.31815253424111617,0.6626067463217066,0.651,0.6320343779016805,0.6701688747657145,2.0,1.97,1.9368312490693615,2.004479888080636,0.5,0.48461999999999983,0.4555430854611606,0.5122700865302596
98,0.3,0.31,0.29362411014019985,0.32625306672574533,0.7021859352682063,0.714,0.6925131539925619,0.7337707936587192,2.0,2.008,1.9708858903155424,2.043503302226242,0.5,0.4979840000000002,0.47462674292704543,0.5310202000220166
99,0.3,0.311,0.29084485599791404,0.3279458653508327,0.5533749587343023,0.553,0.5346429584651023,0.571634483033227,2.0,2.001,1.9692181258886938,2.039223945598869,0.5,0.4802399999999998,0.44683423958970137,0.5075228165567784
100,0.3,0.245,0.17435959094057363,0.31696990142946413,0.12639320386209724,0.121,0.11063470639389088,0.13117804043396164,2.0,2.016,1.9852358566565314,2.047046182496654,0.5,0.5201280000000001,0.4834152983292177,0.5536414122725106
