sim_id,true_eta,true_kappa,true_a,true_sigma,true_b,true_x0,tada_eta,tada_kappa,tada_a,tada_z,tada_x0,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_x0,time_data_simulation,time_tada_inference,time_addm_inference,tada_eta_error,tada_eta_rel_error,addm_eta_error,addm_eta_rel_error,tada_kappa_error,tada_kappa_rel_error,addm_kappa_error,addm_kappa_rel_error,tada_a_error,tada_a_rel_error,addm_a_error,addm_a_rel_error,tada_x0_error,tada_x0_rel_error,addm_x0_error,addm_x0_rel_error
10,0.3700933882908645,0.1851206362006205,1.6073263941968363,1.0,0.0,-0.15224029825718488,0.26,0.18,1.646,0.473,-0.08888399999999996,0.307,0.173,1.657,0.474,-0.08616400000000013,247.95023345947266,18.381592750549316,103.3534026145935,-0.11009338829086451,-0.29747461525667596,-0.06309338829086453,-0.17047964186076744,-0.005120636200620504,-0.027661077153338674,-0.01212063620062051,-0.06547425748626443,0.03867360580316359,0.02406082917744182,0.04967360580316371,0.030904492069879233,0.06335629825718492,-0.4161598406103678,0.06607629825718475,-0.43402633214472386
11,0.7222545135329691,1.0215167565801244,1.0327252561558449,1.0,0.0,-0.22143961433680193,0.68,0.983,1.026,0.385,-0.23597999999999997,0.699,0.977,1.034,0.384,-0.239888,59.070459842681885,18.661515474319458,84.09251499176025,-0.04225451353296905,-0.05850363374854872,-0.023254513532969145,-0.03219711763269948,-0.038516756580124434,-0.03770545743084275,-0.04451675658012444,-0.0435790762054256,-0.00672525615584485,-0.006512144557090182,0.0012747438441551573,0.0012343494424646765,-0.014540385663198041,0.06566298314213383,-0.018448385663198064,0.08331113526570143
12,0.6900793200429938,0.7747347509510185,0.7128294413825607,1.0,0.0,0.19071210517929582,0.695,0.777,0.714,0.623,0.17564400000000002,0.702,0.778,0.718,0.624,0.178064,33.811920166015625,18.476758241653442,47.32845735549927,0.00492067995700618,0.007130600518067414,0.011920679957006186,0.01727436196213429,0.0022652490489815102,0.0029239027243851195,0.003265249048981511,0.004214667077955758,0.0011705586174393101,0.0016421300096260976,0.005170558617439314,0.0072535705138817115,-0.015068105179295799,-0.07900969456097026,-0.012648105179295821,-0.06632041090105344
13,0.6626854870021712,1.0053208202170136,1.8721980345071056,1.0,0.0,-1.3577151014828215,0.672,0.996,1.892,0.138,-1.369808,0.684,1.01,1.937,0.134,-1.417884,116.5793821811676,22.504732131958008,145.21774673461914,0.009314512997828817,0.014055706938694883,0.021314512997828827,0.032163844562600165,-0.009320820217013637,-0.009271488294653638,0.004679179782986376,0.004654414480321122,0.019801965492894258,0.0105768541190182,0.06480196549289441,0.03461277295377294,-0.01209289851717843,0.008906801216228083,-0.06016889851717844,0.044316291725315045
14,0.3326955511725962,1.0540904665245856,2.3130080517318445,1.0,0.0,0.35448309007312906,0.285,1.077,2.282,0.557,0.26014800000000005,0.329,1.072,2.362,0.56,0.28344000000000014,191.04046249389648,22.56971836090088,187.97826623916626,-0.04769555117259622,-0.14336095269230897,-0.0036955511725961787,-0.011107906792174075,0.022909533475414356,0.021733934802530552,0.017909533475414463,0.016990508921367557,-0.03100805173184451,-0.013405941976132553,0.04899194826815556,0.02118105392303899,-0.09433509007312901,-0.26612014145348345,-0.07104309007312892,-0.20041319900047389
15,0.2104893240667567,0.10884482460101236,2.9707771667441136,1.0,0.0,1.0631299408307813,0.2,0.082,3.046,0.684,1.1209280000000006,0.162,0.086,3.07,0.684,1.1297600000000005,849.9724538326263,25.25633955001831,169.44241666793823,-0.010489324066756678,-0.04983304551555303,-0.048489324066756684,-0.23036476686759796,-0.026844824601012354,-0.24663390932381246,-0.022844824601012365,-0.20988434392497415,0.07522283325588619,0.025320927499361472,0.09922283325588621,0.03339962160966505,0.05779805916921932,0.05436594055854839,0.06663005916921927,0.06267348572381595
16,0.4164518597981898,0.19527855010821382,1.8740201227086928,1.0,0.0,0.9784915096813913,0.42,0.165,1.816,0.748,0.900736,0.383,0.169,1.831,0.749,0.9118379999999999,246.2386338710785,19.1008141040802,129.74926161766052,0.003548140201810157,0.00851992881849433,-0.03345185979818982,-0.08032587443456346,-0.030278550108213814,-0.15505312842314184,-0.02627855010821381,-0.13456956790006647,-0.05802012270869272,-0.030960245306667748,-0.04302012270869282,-0.022956062310852832,-0.07775550968139133,-0.07946467487153717,-0.06665350968139139,-0.0681186387637585
17,0.23957323399869268,0.8678195084421285,2.5036251603987307,1.0,0.0,1.7331619993763874,0.258,0.768,2.249,0.827,1.4708459999999999,0.268,0.825,2.461,0.845,1.69809,175.95249676704407,18.872581958770752,164.90698528289795,0.018426766001307326,0.07691496121560841,0.028426766001307335,0.11865585118520568,-0.0998195084421285,-0.11502335159683158,-0.04281950844212856,-0.049341490973159,-0.2546251603987306,-0.10170258888042916,-0.04262516039873088,-0.017025376271559093,-0.2623159993763875,-0.15135111401633083,-0.035071999376387275,-0.020235846036900533
18,0.4341924900745753,0.6903837729990174,1.878129463788245,1.0,0.0,0.9565258385388953,0.388,0.646,1.726,0.739,0.8250280000000001,0.419,0.645,1.789,0.751,0.8980780000000002,182.43374371528625,20.611986875534058,120.74330639839172,-0.046192490074575265,-0.10638712352358148,-0.015192490074575293,-0.03499021844428007,-0.04438377299901741,-0.06428855186762998,-0.04538377299901741,-0.06573702160158101,-0.1521294637882451,-0.08100052031631264,-0.08912946378824516,-0.04745650686320009,-0.13149783853889518,-0.1374744238375826,-0.058447838538895125,-0.061104296595034906
19,0.7602336049198528,0.14046719381298658,1.963699827941309,1.0,0.0,1.2031759775373239,0.734,0.151,1.881,0.8,1.1286000000000003,0.783,0.147,1.879,0.8,1.1274000000000002,262.0654172897339,22.632733583450317,125.58230829238892,-0.026233604919852826,-0.03450729453431421,0.022766395080147217,0.02994657817388558,0.01053280618701341,0.07498410056540634,0.006532806187013407,0.04650770055042867,-0.08269982794130892,-0.042114291993399645,-0.08469982794130893,-0.04313277759468258,-0.07457597753732359,-0.06198260182186039,-0.07577597753732368,-0.0629799621601679
20,0.587050933920313,0.25057130120240084,0.6366076122021667,1.0,0.0,0.23624799912636274,0.431,0.258,0.646,0.681,0.23385200000000006,,,,,,45.728989124298096,41.496384382247925,0.0,-0.15605093392031305,-0.26582179654873966,,,0.007428698797599165,0.02964704561915723,,,0.009392387797833357,0.014753810067308193,,,-0.00239599912636268,-0.010141881138562042,,
21,0.7863582960466995,0.13541478239657126,2.5142552043671746,1.0,0.0,-0.7860609781358978,0.902,0.12,2.492,0.352,-0.7376320000000001,0.894,0.12,2.492,0.352,-0.7376320000000001,665.1769495010376,22.630417108535767,165.68827724456787,0.11564170395330053,0.1470598129817822,0.10764170395330053,0.136886333487487,-0.015414782396571264,-0.1138338231894657,-0.015414782396571264,-0.1138338231894657,-0.022255204367174652,-0.008851609147917097,-0.022255204367174652,-0.008851609147917097,0.04842897813589775,-0.06160969629957273,0.04842897813589775,-0.06160969629957273
22,0.10508944445374485,0.2063582197636347,2.238188757616535,1.0,0.0,0.306787884761067,0.103,0.199,2.135,0.565,0.27754999999999974,0.1,0.203,2.183,0.569,0.3012539999999997,467.1627662181854,25.603850841522217,173.46651792526245,-0.002089444453744857,-0.019882534012866788,-0.005089444453744846,-0.048429644672686095,-0.0073582197636346824,-0.035657507474443614,-0.003358219763634679,-0.01627373878046257,-0.10318875761653512,-0.04610368864796804,-0.05518875761653508,-0.024657776261599144,-0.029237884761067257,-0.09530325744068528,-0.005533884761067309,-0.018038146341330323
23,0.5816791132181484,0.3016006442231789,2.9069717515150777,1.0,0.0,2.448727463437604,0.611,0.281,2.918,0.916,2.4277760000000006,0.578,0.297,2.979,0.918,2.490444,291.62009477615356,24.08220386505127,272.1700601577759,0.02932088678185163,0.05040732272409334,-0.0036791132181484,-0.006324987668533689,-0.020600644223178866,-0.06830437738698851,-0.004600644223178907,-0.015254092825393686,0.011028248484922454,0.003793723994453908,0.0720282484849224,0.024777760034091205,-0.020951463437603568,-0.008556061771035644,0.041716536562395934,0.01703600632788791
24,0.7753162303053635,0.32351177691825495,4.082458465398942,1.0,0.0,0.7560903591764765,0.806,0.337,4.055,0.596,0.7785599999999997,0.808,0.338,4.063,0.594,0.7638439999999997,1451.776037454605,24.609435558319092,246.0315637588501,0.030683769694636598,0.03957581241727855,0.0326837696946366,0.042155405003921925,0.013488223081745077,0.041693143941258386,0.014488223081745077,0.0447842215197191,-0.0274584653989427,-0.006725963198809771,-0.019458465398942693,-0.0047663596736779515,0.022469640823523207,0.029718195121541873,0.007753640823523256,0.010254912960361533
25,0.15384640047052434,0.29643307241539435,1.2093641573554077,1.0,0.0,0.07279230761777788,0.177,0.378,1.216,0.529,0.07052800000000015,0.263,0.346,1.227,0.529,0.07116600000000006,141.36902809143066,22.479326963424683,80.26866888999939,0.023153599529475655,0.15049815568425787,0.10915359952947568,0.7094972595760444,0.08156692758460565,0.2751613607752416,0.049566927584605625,0.16721119266728457,0.006635842644592271,0.0054870508640699955,0.017635842644592392,0.01458273964655757,-0.002264307617777739,-0.031106413464281116,-0.0016263076177778224,-0.02234175108608088
26,0.779036840335671,0.5061917767910805,2.3776156438908953,1.0,0.0,1.5222400428267417,0.745,0.547,2.483,0.829,1.6338139999999997,0.762,0.545,2.5,0.83,1.6499999999999995,288.42315554618835,27.77606439590454,331.22841715812683,-0.034036840335671004,-0.043690925221206774,-0.01703684033567099,-0.02186910740746248,0.040808223208919525,0.08061810776069209,0.03880822320891952,0.07666703606869686,0.1053843561091048,0.04432354589350132,0.1223843561091047,0.051473566143275556,0.11157395717325791,0.07329590211414314,0.12775995717325772,0.08392891631993359
27,0.4784375860577247,0.2967018780164048,1.122375041271627,1.0,0.0,-0.4807240872434313,0.332,0.326,1.132,0.298,-0.45732799999999996,0.445,0.292,1.129,0.299,-0.453858,107.01876449584961,22.42538547515869,83.62557911872864,-0.14643758605772467,-0.3060745859545755,-0.03343758605772468,-0.069889128764416,0.029298121983595216,0.09874599439500449,-0.004701878016404815,-0.015847146124719998,0.00962495872837299,0.00857552812067891,0.006624958728373098,0.005902624777603003,0.02339608724343134,-0.04866843136067763,0.026866087243431314,-0.05588670914637722
28,0.1987048964478455,0.570683399900849,1.5547348127921048,1.0,0.0,0.5154132921075647,0.096,0.593,1.544,0.649,0.4601120000000001,0.156,0.556,1.601,0.663,0.5219260000000001,169.1973478794098,27.496240854263306,107.65755081176758,-0.1027048964478455,-0.5168714927707012,-0.0427048964478455,-0.21491617575238942,0.02231660009915093,0.039105045114380815,-0.014683399900848992,-0.025729502388539945,-0.010734812792104753,-0.006904594084972217,0.046265187207895186,0.0297576067810618,-0.055301292107564626,-0.10729504449028347,0.00651270789243541,0.012635894324347835
29,0.1657266527408708,0.17703018258690595,2.5902705547318674,1.0,0.0,-1.0311976500435653,0.211,0.195,2.526,0.311,-0.954828,0.205,0.199,2.566,0.312,-0.9648159999999999,603.6416325569153,21.440781593322754,159.0562825202942,0.04527334725912918,0.27318084635377454,0.03927334725912918,0.23697665167072882,0.017969817413094058,0.10150708286296033,0.02196981741309406,0.12410209994732876,-0.0642705547318676,-0.024812294072701833,-0.024270554731867566,-0.009369891761897413,0.07636965004356533,-0.07405917773410259,0.06638165004356544,-0.06437335271347931
30,0.4471361742016616,0.25292897390273766,1.79159021085669,1.0,0.0,-1.6614034093317682,0.628,0.276,1.804,0.037,-1.670504,0.542,0.294,1.821,0.037,-1.686246,61.06203293800354,25.45584464073181,167.4049108028412,0.18086382579833843,0.40449383483960205,0.09486382579833846,0.2121586918520133,0.02307102609726236,0.09121543388751573,0.04107102609726232,0.1623816578367014,0.012409789143310146,0.006926689523144984,0.02940978914331005,0.01641546653084641,-0.009100590668231767,0.0054776525780045856,-0.02484259066823169,0.014952774581234072
31,0.7175212889724174,0.4168403075228916,4.817770096055736,1.0,0.0,-2.123117992714901,0.721,0.401,4.472,0.294,-1.842464,0.719,0.406,4.527,0.293,-1.8741780000000001,1239.5201661586761,21.115501165390015,238.6556887626648,0.0034787110275825706,0.004848233886641233,0.0014787110275825688,0.002060860144930714,-0.01584030752289156,-0.03800090163310721,-0.010840307522891557,-0.02600590040658734,-0.3457700960557357,-0.07176973769230177,-0.290770096055736,-0.0603536678293941,0.280653992714901,-0.13218954089123397,0.24893999271490097,-0.11725207622425789
32,0.5639089436107102,0.8084078582897342,3.1417739435596603,1.0,0.0,1.9884486186837416,0.574,0.796,3.106,0.814,1.9505679999999996,0.583,0.804,3.174,0.819,2.025012,360.6159589290619,25.61588144302368,209.86587190628052,0.010091056389289754,0.01789483302867427,0.019091056389289762,0.03385485654306117,-0.01240785828973412,-0.015348512712362984,-0.004407858289734112,-0.0054525178652510475,-0.03577394355966046,-0.011386542826543477,0.0322260564403396,0.010257280447054432,-0.03788061868374193,-0.01905033820225996,0.03656338131625825,0.018387893442507693
33,0.6063275267926709,0.6764954943501665,0.5455811509717432,1.0,0.0,0.2014462813771669,0.592,0.73,0.555,0.709,0.23199000000000003,0.594,0.734,0.557,0.709,0.23282599999999998,19.272298574447632,20.788659811019897,51.17088842391968,-0.014327526792670908,-0.02363001209669654,-0.012327526792670906,-0.020331464840266458,0.053504505649833445,0.07909070510695601,0.05750450564983345,0.08500353088836399,0.009418849028256848,0.017263882763326386,0.01141884902825685,0.020929698557068107,0.030543718622833116,0.15162215164273127,0.031379718622833064,0.1557721413783805
34,0.34447173287132066,0.11961888628179793,2.377810509551964,1.0,0.0,1.620330207156373,0.306,0.094,2.321,0.837,1.5643539999999998,0.273,0.1,2.337,0.838,1.579812,377.0507481098175,30.714930057525635,184.95483374595642,-0.03847173287132066,-0.1116832796428379,-0.07147173287132064,-0.20748214164213963,-0.025618886281797926,-0.21417091462835564,-0.01961888628179792,-0.16401161130676128,-0.05681050955196376,-0.023891941483036094,-0.04081050955196375,-0.017163062148149652,-0.05597620715637319,-0.03454617269316334,-0.040518207156373,-0.025006141944043086
35,0.31462928453892386,0.1800137998782129,1.0539525608611366,1.0,0.0,-0.25197303174213226,0.038,0.202,1.072,0.386,-0.24441599999999997,0.119,0.18,1.078,0.381,-0.256564,112.38015413284302,26.865946531295776,93.74980092048645,-0.2766292845389239,-0.8792229399253556,-0.19562928453892386,-0.6217771013451925,0.02198620012178712,0.122136192540026,-1.3799878212900074e-05,-7.666011284821657e-05,0.01804743913886342,0.01712357824162188,0.024047439138863425,0.022816434089989172,0.007557031742132292,-0.029991430788776294,-0.004590968257867756,0.018220077863595047
36,0.5101731163860946,0.9344662094170036,1.4927634321112089,1.0,0.0,0.10227607129352267,0.468,0.993,1.476,0.532,0.0944640000000001,0.521,0.941,1.484,0.54,0.11872000000000016,108.14201498031616,20.798039197921753,107.26737475395203,-0.04217311638609461,-0.08266432517031799,0.01082688361390538,0.021221979885180167,0.05853379058299635,0.06263874497882005,0.006533790582996302,0.006992003046394384,-0.016763432111208898,-0.011229798205533778,-0.008763432111208891,-0.0058706101199269105,-0.007812071293522571,-0.07638219961639574,0.016443928706477484,0.16077982365283625
37,0.22851027405691587,0.383514670085194,2.3517294259008086,1.0,0.0,-1.5721085902366392,0.217,0.372,2.222,0.174,-1.448744,0.222,0.393,2.341,0.162,-1.582516,282.39369344711304,26.803036212921143,185.43972277641296,-0.011510274056915876,-0.05037092579062318,-0.006510274056915871,-0.028490071546167478,-0.011514670085194023,-0.030024066830705985,0.009485329914805996,0.024732639074012273,-0.1297294259008086,-0.05516341483507055,-0.010729425900808387,-0.004562355593564331,0.12336459023663915,-0.07847078185487803,-0.010407409763360853,0.0066200323743503585
38,0.3696685178110136,0.5459170733899671,1.3821968133523916,1.0,0.0,1.0326389990683844,0.361,0.464,1.242,0.853,0.876852,0.346,0.494,1.303,0.861,0.940766,72.65335321426392,28.198272943496704,113.96202516555786,-0.008668517811013632,-0.02344943481350299,-0.023668517811013645,-0.06402632810380068,-0.08191707338996707,-0.1500540601913927,-0.051917073389967094,-0.09510065891066383,-0.14019681335239165,-0.10143042727204465,-0.0791968133523917,-0.05729778320086493,-0.15578699906838445,-0.15086298232870418,-0.09187299906838442,-0.08896913553649383
39,0.363610077253448,1.2787470807530885,1.4606694861117047,1.0,0.0,-0.1384868839725133,0.335,1.284,1.383,0.46,-0.11063999999999985,0.372,1.255,1.419,0.459,-0.11635799999999996,81.47570300102234,21.21338176727295,114.53050923347473,-0.028610077253447996,-0.07868340027745117,0.008389922746551981,0.023073955512800413,0.005252919246911514,0.004107864116348894,-0.023747080753088623,-0.018570584528023577,-0.07766948611170466,-0.053173895155748385,-0.04166948611170462,-0.028527662491689754,0.027846883972513448,-0.2010795764459576,0.022128883972513336,-0.1597904677883102
40,0.13174737405417958,0.1669203927643886,1.6448112982445906,1.0,0.0,-0.5610271683791583,0.107,0.166,1.669,0.321,-0.597502,0.103,0.168,1.692,0.317,-0.619272,258.85974311828613,32.53438758850098,105.50749397277832,-0.02474737405417958,-0.1878396000819152,-0.028747374054179584,-0.2182007365274511,-0.0009203927643886001,-0.0055139623694017564,0.0010796072356114017,0.0064677971201235335,0.024188701755409436,0.01470606493354259,0.047188701755409346,0.028689431915850192,-0.03647483162084164,0.06501437662318503,-0.05824483162084171,0.10381820151261939
41,0.6838152371481457,0.7372826164973381,1.0149991686076076,1.0,0.0,0.35182673175027945,0.602,0.752,1.021,0.666,0.33897200000000005,0.673,0.723,1.023,0.669,0.345774,64.79379987716675,30.51241183280945,85.87177228927612,-0.08181523714814576,-0.11964523851407076,-0.010815237148145695,-0.015816022458421206,0.01471738350266194,0.019961658085173473,-0.014282616497338085,-0.019371969686728198,0.00600083139239227,0.005912153997745937,0.008000831392392271,0.007882598961502542,-0.012854731750279402,-0.036537109293342356,-0.0060527317502794276,-0.017203729006514356
42,0.6473874369871937,0.7734515940000545,2.446741916499248,1.0,0.0,-0.8503454554359946,0.614,0.771,2.445,0.317,-0.8948699999999998,0.641,0.761,2.474,0.318,-0.900536,295.86386489868164,20.185712814331055,151.76682662963867,-0.03338743698719371,-0.05157257475148404,-0.006387436987193684,-0.00986648276172841,-0.002451594000054458,-0.003169679937403148,-0.012451594000054467,-0.016098737266360318,-0.0017419164992480418,-0.0007119330761866143,0.027258083500752317,0.011140563423114386,-0.04452454456400523,0.052360536861076445,-0.0501905445640054,0.05902371117897182
43,0.7243811817805271,1.1297094529027714,2.684089705509634,1.0,0.0,-1.2423555807862183,0.711,1.085,2.578,0.261,-1.232284,0.729,1.081,2.602,0.26,-1.2489599999999998,221.61411714553833,20.774451732635498,186.97259330749512,-0.013381181780527163,-0.01847256957674722,0.004618818219472853,0.006376226130170596,-0.044709452902771396,-0.03957606337442882,-0.0487094529027714,-0.04311679678134338,-0.10608970550963415,-0.03952539488224394,-0.08208970550963413,-0.03058381593622914,0.010071580786218393,-0.008106842309868037,-0.0066044192137815205,0.005316045837377692
44,0.6939160655412927,0.4370605685530104,1.9528423511392938,1.0,0.0,-0.5607179383065735,0.66,0.423,1.944,0.354,-0.5676480000000002,0.673,0.422,1.962,0.354,-0.5729040000000001,249.59023594856262,18.18997550010681,107.2877779006958,-0.03391606554129267,-0.048876322693056945,-0.02091606554129266,-0.030142068443071685,-0.01406056855301041,-0.032170755187458704,-0.015060568553010412,-0.03445876758654273,-0.00884235113929388,-0.0045279390495270785,0.009157648860706136,0.004689394848162494,-0.006930061693426692,0.01235926518483821,-0.01218606169342662,0.02173296208469769
45,0.8689611279082282,0.8968497503298736,2.5091123321976423,1.0,0.0,-1.8598489189382525,0.865,0.937,2.633,0.127,-1.964218,0.859,0.95,2.652,0.126,-1.9836960000000001,201.50730204582214,20.650978326797485,216.00351119041443,-0.003961127908228224,-0.004558463872559512,-0.009961127908228229,-0.011463260654946388,0.04015024967012648,0.04476808925392316,0.05315024967012638,0.059263270855098076,0.12388766780235771,0.049375098202099586,0.14288766780235784,0.05694749731559751,-0.10436908106174747,0.05611696735094457,-0.12384708106174758,0.0665898610369111
46,0.6031248256487826,0.2624806412193775,1.847395922433292,1.0,0.0,0.5416024939723374,0.585,0.265,1.856,0.64,0.5196799999999999,0.59,0.264,1.869,0.64,0.5233200000000002,324.27126812934875,26.170161485671997,122.94581842422485,-0.018124825648782594,-0.030051533079053217,-0.01312482564878259,-0.02176137524212204,0.002519358780622538,0.009598265109832976,0.0015193587806225373,0.005788460335833604,0.008604077566708002,0.004657408551262345,0.021604077566707902,0.011694340830985571,-0.021922493972337476,-0.040477091993334095,-0.018282493972337166,-0.03375629576268339
47,0.2893336402092237,0.7520997135230024,0.8461605298269076,1.0,0.0,0.024120525605017207,0.217,0.788,0.871,0.522,0.038324000000000025,0.285,0.74,0.874,0.524,0.04195199999999999,51.088706493377686,33.61280870437622,89.25518584251404,-0.0723336402092237,-0.2500007954723744,-0.004333640209223721,-0.014978003270169234,0.03590028647699761,0.047733413311424736,-0.012099713523002431,-0.01608791135729155,0.024839470173092404,0.02935550560148867,0.027839470173092407,0.03290093214202192,0.014203474394982818,0.588854265763944,0.017831474394982783,0.7392655818111084
48,0.4037450960029155,0.11654131604973715,1.4967164786386478,1.0,0.0,-1.1901177987650968,-0.064,0.086,1.588,0.1,-1.2704,-0.243,0.095,1.609,0.099,-1.2904179999999998,102.31942915916443,31.482876300811768,192.41096878051758,-0.46774509600291553,-1.1585158572416143,-0.6467450960029155,-1.601864895464254,-0.030541316049737158,-0.26206427973323065,-0.02154131604973715,-0.18483844854252213,0.09128352136135232,0.06098918710668575,0.11228352136135222,0.07501990053819728,-0.08028220123490315,0.06745735700970648,-0.10030020123490302,0.08427754070981681
