sim_id,true_eta,tada_eta,tada_eta_hdi_3%,tada_eta_hdi_97%,addm_eta,addm_eta_hdi_3%,addm_eta_hdi_97%,true_kappa,tada_kappa,tada_kappa_hdi_3%,tada_kappa_hdi_97%,addm_kappa,addm_kappa_hdi_3%,addm_kappa_hdi_97%,true_a,tada_a,tada_a_hdi_3%,tada_a_hdi_97%,addm_a,addm_a_hdi_3%,addm_a_hdi_97%,true_x0,tada_x0,tada_x0_hdi_3%,tada_x0_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%
10,0.3,0.225,0.18395709355754283,0.2615152882394911,0.27,0.230307883235289,0.3039667478275428,0.5,0.509,0.485169819207023,0.5385603722948419,0.501,0.47376128697176606,0.5252172417387831,1.0184337046096907,1.0,0.9808840157765375,1.0164324181080002,1.03,1.0115615566413585,1.0497727221041495,0.5,0.478,0.46495487281940195,0.4928542814558563,0.5170600000000001,0.5029002602249806,0.5312858370361018
11,0.3,0.244,0.2181138358014412,0.27195702023872387,0.302,0.2745555162162188,0.33023069215296935,0.5,0.531,0.5092325175758382,0.5525428618420887,0.504,0.4866012063742395,0.5268421749307496,1.37718006178503,1.372,1.3478769371186703,1.396521635734925,1.406,1.3811091926471242,1.4262086239299572,0.5,0.48294400000000026,0.4635294051449721,0.5045117521764926,0.5286559999999998,0.506908888603121,0.5506534899306033
12,0.3,0.288,0.26833622167599214,0.30630932186342125,0.307,0.28761532229659936,0.32257359751118814,0.5,0.499,0.48383642883004085,0.5171583714661402,0.505,0.48818623442038217,0.5204071053075533,2.4016510567881064,2.319,2.280719865008165,2.361833216527989,2.414,2.374377352232006,2.4557384222938796,0.5,0.4638,0.4230411606085607,0.5031537698042676,0.5021119999999999,0.46191144911186877,0.5363020475144888
13,0.3,0.301,0.288597213390816,0.31442476809724795,0.298,0.2846785706256984,0.3089997343078369,0.5,0.468,0.4548067703234221,0.4815937277892697,0.489,0.47614028165698374,0.5015284801175527,4.26563384423439,4.076,3.9967421942523065,4.154807620003718,4.236,4.157847059404391,4.309427984479857,0.5,0.48912000000000067,0.4249059629080332,0.5491564500865209,0.5252640000000008,0.4624504826221498,0.5893416903691353
14,0.3,0.239,0.21487010231535245,0.265594890451285,0.285,0.260943834658402,0.3068836554787874,0.5,0.513,0.4933491529387004,0.5317072545677389,0.496,0.4797804344487904,0.5130259109054754,1.7547711500990957,1.72,1.6904821059567483,1.7510157140092282,1.777,1.7482893885521331,1.8079158910571005,0.5,0.46440000000000015,0.4309435557562067,0.4901587253677977,0.5153299999999998,0.4844815353059444,0.5402828772410093
15,0.3,0.273,0.23240608348633376,0.3054515563200988,0.314,0.276622013713579,0.35335008900598996,0.5,0.502,0.4779656137609609,0.5296029837064614,0.494,0.46929645515817625,0.5205026454638717,1.0307311162124815,1.022,1.0058538389430305,1.0398387605161998,1.051,1.0316213204526603,1.0710669484639976,0.5,0.47216400000000003,0.45902575000865276,0.4884788406274201,0.510786,0.4949923371708267,0.5235509645049585
16,0.3,0.279,0.25582074099890395,0.2979888784888952,0.309,0.2887856376846727,0.32496930721471845,0.5,0.51,0.4939300108421154,0.5284425636109851,0.503,0.4862590278314371,0.5190152175779678,2.0795989843786185,2.041,2.005477925793796,2.078034648031377,2.105,2.065601773379705,2.1404924483257792,0.5,0.44493800000000006,0.410863352829669,0.48004541441979054,0.4883600000000001,0.45445602806796703,0.5203466446932512
17,0.3,0.211,0.18160708241845078,0.24128191063500365,0.279,0.2511905701461899,0.3079257582068896,0.5,0.522,0.5028907112305819,0.5451827953106223,0.488,0.4662802410785404,0.5075103819918309,1.339425266188682,1.322,1.3018642195318675,1.3433293120890442,1.35,1.3262646815278534,1.370477014611111,0.5,0.45476800000000006,0.43504416836949433,0.47566084948681486,0.49680000000000013,0.475989055299483,0.5166335654557663
18,0.3,0.231,0.20045336347387124,0.26472401675905266,0.283,0.25389482922730144,0.3143354947144109,0.5,0.514,0.48889277034070294,0.5349988195817074,0.494,0.4726137677823789,0.5145498785336824,1.2588789046401119,1.229,1.2094484110867785,1.2519509116780412,1.261,1.2403195684035542,1.2811940571713887,0.5,0.4547300000000001,0.43432392106078965,0.47614219956314185,0.4968339999999998,0.4775276505231163,0.5164448641589534
19,0.3,0.29,0.27461245358998376,0.30494509968843764,0.299,0.28458027608245945,0.31193141960779525,0.5,0.494,0.4776403515627889,0.5082416994945113,0.507,0.4914308144946877,0.520669631146798,2.9202038111294195,2.867,2.81058578714358,2.915736338603423,2.987,2.934843241513014,3.0411199669370466,0.5,0.4988579999999998,0.450867137207573,0.5435822657009468,0.525712,0.47772296078707077,0.5687203610303682
20,0.3,0.3,0.2863547807895287,0.3139997266902704,0.296,0.28434898201410636,0.30840512651105106,0.5,0.47,0.45526359750138223,0.4838167275382998,0.497,0.4832735346063683,0.5113314052959276,4.035595371009543,3.849,3.7705953937030814,3.9216431375547844,4.028,3.9524314661714794,4.106870794779718,0.5,0.4772760000000007,0.4135608903151722,0.5387974490964833,0.5397519999999991,0.48305931530328383,0.6074746748694269
21,0.3,0.23,0.17108370122390057,0.29052654817980456,0.25,0.18883476747878222,0.30305535713912124,0.5,0.49,0.4534093134380427,0.5271439738252175,0.49,0.457613044056848,0.5270926992108337,0.7146486075386564,0.716,0.702411742603367,0.7306492157509527,0.73,0.7149346812168335,0.7451956775202604,0.5,0.48688,0.48129138168019603,0.49434195851446283,0.50224,0.49505387778954857,0.5097769747765353
22,0.3,0.25,0.1755037156437482,0.31796826257509786,0.26,0.19375384686004804,0.3256096066097706,0.5,0.48,0.43546701634889967,0.5209924475118405,0.478,0.43697293130783926,0.5200132467050318,0.6649028184275028,0.672,0.6570052522431994,0.6879157323010846,0.68,0.6644676022735617,0.6963587733995859,0.5,0.5026560000000001,0.4976123700700984,0.5083532477789859,0.5113600000000001,0.5060305964721036,0.5169116113863949
23,0.3,0.195,0.162699274229004,0.22803540965153118,0.267,0.23650776038549393,0.2989020117469525,0.5,0.513,0.4910241477859454,0.5361969990958765,0.486,0.4672260541080331,0.5088974993636604,1.2182910540106555,1.204,1.1831531374837176,1.2255810946934353,1.234,1.2147992478444256,1.255021587462318,0.5,0.44788800000000006,0.4273242701443001,0.4654492812685609,0.488664,0.4689609447171661,0.5058352010180414
24,0.3,0.302,0.28914525978009814,0.314983643274688,0.298,0.2871793500811126,0.3099843350530456,0.5,0.477,0.4635954409291541,0.4916092804539199,0.499,0.48361314461685784,0.5118049543327403,4.1770164347456005,4.07,3.9971330297786056,4.162709513857903,4.235,4.154079042565032,4.322011960341456,0.5,0.4884000000000004,0.42868427025203637,0.5557015536097465,0.5082000000000004,0.448724097406596,0.5713489428066252
25,0.3,0.219,-1.3974107866611047,1.5660339238492633,,,,0.5,0.591,0.027770719440985078,1.2731642858053909,,,,0.34797490619414134,0.254,0.10820971473364271,0.35999402049942403,,,,0.5,0.24587199999999998,0.23728791308367325,0.2489181393328881,,,
26,0.3,0.279,0.2631908475904021,0.29775685985873007,0.29,0.27590858768585785,0.3084566562843353,0.5,0.482,0.46526577518503975,0.4981553519465852,0.494,0.4775774691447629,0.507436670530165,2.983431347560592,2.821,2.770708440223774,2.872085390198253,2.945,2.89356796647656,2.994388220798146,0.5,0.49649600000000005,0.4552963975944757,0.5414967778732929,0.5418799999999999,0.49607669672920895,0.5811140483200554
27,0.3,0.265,0.23093735192543446,0.30030150105517395,0.314,0.2841443748937486,0.3457244945309135,0.5,0.513,0.4902312380872341,0.5360704684480451,0.503,0.4802642745994869,0.5280483444421513,1.0946943385135732,1.078,1.0566735981474669,1.0961581328974594,1.109,1.0892112615112044,1.1273629674107277,0.5,0.47216400000000003,0.4560259591660192,0.4876343724360743,0.51014,0.49413780898378934,0.5268797226054147
28,0.3,0.279,0.24025580820519382,0.32058493819311296,0.321,0.28563305284489804,0.3551011171789477,0.5,0.528,0.49982502821367564,0.5544574645158827,0.522,0.49659636978313715,0.5494990878627254,0.9767452195039306,0.952,0.9347654091075824,0.9675534109545372,0.978,0.9621583330097095,0.9974929408191873,0.5,0.46076800000000007,0.4486202188190105,0.47658447498811074,0.492912,0.478641272803215,0.5065166276198967
29,0.3,0.284,0.24599355129349995,0.32561502354028715,0.329,0.29260868329262457,0.3692697216965828,0.5,0.516,0.4867789710972631,0.5441661563351547,0.504,0.4767661395766721,0.5331599403075867,0.9333841842109234,0.933,0.9164916937129357,0.9504212028108276,0.956,0.9388748456586703,0.974322412294694,0.5,0.4888920000000001,0.4767989803837922,0.500904381814955,0.51624,0.5039819751359915,0.5287106287592083
30,0.3,0.275,0.2578560977301883,0.29544339875201214,0.298,0.2811178723128498,0.31670649778548826,0.5,0.503,0.4863757307805056,0.5196186911123747,0.504,0.48721703539036826,0.5197897420641193,2.500049190023197,2.421,2.370712865186142,2.4612561269125433,2.515,2.4698299380568915,2.5591888549375073,0.5,0.4696739999999999,0.4252342673140821,0.5065885466562849,0.5030000000000001,0.45961365668370435,0.5335695085885477
31,0.3,0.293,0.274847186824033,0.3126145761133325,0.312,0.29478901363868254,0.32920926002664536,0.5,0.499,0.481424034890256,0.5137596541292508,0.503,0.4860505567821436,0.5185462837540394,2.425899288657273,2.356,2.31502573113487,2.3962648091451673,2.453,2.4105900674486707,2.496916777629204,0.5,0.4806239999999997,0.44004736914425546,0.5181763964613055,0.5151300000000001,0.47287812741453195,0.5520606417099034
32,0.3,0.304,0.2856035419810201,0.32101702602369075,0.311,0.29696516780088117,0.3261590909387223,0.5,0.486,0.47076039540513764,0.5002063274913784,0.502,0.4872214351202621,0.5184031647607092,2.8148626389288895,2.708,2.6611032400782175,2.7569348846663524,2.829,2.7721034650443572,2.8741135706941883,0.5,0.4332799999999999,0.39079297149457526,0.4782885135985233,0.45829799999999965,0.41865564280190437,0.5085216096433007
33,0.3,0.303,0.29398738231635524,0.3117188159394522,0.3,0.29151767172790477,0.30759352624741604,0.5,0.477,0.46256842058506725,0.4889166625178006,0.497,0.48431306227375825,0.5097857708343025,6.301365186834418,6.089,5.969269112367864,6.220367089312842,6.271,6.151573040098535,6.397024907811932,0.5,0.42623000000000033,0.34542587241369915,0.515219092486328,0.45151200000000014,0.3609321225691611,0.5371951496330789
34,0.3,0.282,0.2584990004373705,0.3032570036759324,0.31,0.288188193778966,0.32856880806884053,0.5,0.496,0.4785642723607184,0.5144036072514351,0.492,0.4753240906899052,0.5082064021285024,2.085203474935943,2.043,2.009427511472241,2.084299699259014,2.113,2.0819148026636616,2.149357084660602,0.5,0.478062,0.44299887257504933,0.5075909905100131,0.5113460000000001,0.4789247891254713,0.5444205650587626
35,0.3,0.259,0.2189873712944617,0.30844904692565356,0.289,0.243730291222011,0.3355217603472038,0.5,0.504,0.47449264819923925,0.5352706023684871,0.502,0.47030244933957016,0.5363981127683768,0.831868286549693,0.818,0.8034018335119913,0.835206891391832,0.839,0.8233282338551133,0.8566733526958167,0.5,0.477712,0.4674417045794902,0.4868230027172925,0.501722,0.49252415106421754,0.5109928184002948
36,0.3,0.218,0.18118442986462344,0.2505941742584247,0.276,0.24431336780133783,0.3121505748097655,0.5,0.506,0.4819677272105282,0.5288266123102245,0.492,0.4682752084818031,0.5150805402859915,1.1326441993525915,1.11,1.0906257996924706,1.1310723275299244,1.143,1.1245625514218092,1.16326041819532,0.5,0.46398000000000006,0.44754724226125364,0.4804594356856893,0.507492,0.4905075594956374,0.5219674843374931
37,0.3,0.24,0.20494461255345148,0.26870126552914825,0.307,0.2830958045889409,0.3346857560705144,0.5,0.535,0.5126389751710728,0.5582374156510828,0.507,0.484880336563194,0.5283790257986438,1.280290763248829,1.247,1.2232409241189395,1.266954501712279,1.279,1.2557992715930406,1.3001413903854628,0.5,0.4489200000000002,0.4287789932539501,0.46726678256795084,0.49369399999999986,0.47056236233432225,0.5107398615415801
38,0.3,0.253,0.22414052244854965,0.2809639678582443,0.309,0.278895998002544,0.3365931052096236,0.5,0.532,0.5101842754133732,0.5532603521458159,0.504,0.4828318566133034,0.5265802874732953,1.368629293851997,1.347,1.3229907457096224,1.3674909729220166,1.378,1.3539611824207538,1.4014637306122026,0.5,0.47145000000000015,0.45261092711030115,0.49381977493220397,0.5126160000000002,0.4915400528232712,0.5348842799141214
39,0.3,0.194,0.16023268459736276,0.2288274491833426,0.269,0.2376710493111636,0.29903998866323855,0.5,0.516,0.4900947627238691,0.5377256669736838,0.486,0.46321266120530197,0.5062874305345855,1.2930198588659054,1.262,1.2389163249821906,1.2842829460728276,1.293,1.2718259925821007,1.3148254695260213,0.5,0.4316040000000001,0.41059520673845284,0.45112483553313587,0.475824,0.4531606325925015,0.49519468088434215
40,0.3,0.295,0.20460367355866665,0.3854361221775335,0.295,0.20676776367440106,0.3857922275700321,0.5,0.482,0.43107601223907294,0.5375683337945318,0.488,0.43289406945182657,0.5486158581284822,0.5955684135083277,0.592,0.5765624022398268,0.6085029269882974,0.6,0.5804635781766007,0.6154932650957897,0.5,0.49372800000000006,0.48962061511588983,0.496495972030622,0.5015999999999999,0.49750326560862723,0.5049740327939368
41,0.3,0.207,0.1800976394570777,0.23383278613623554,0.262,0.2369095643242701,0.2879636908665048,0.5,0.519,0.5003717160444426,0.5389729651091814,0.498,0.4798033740771021,0.518109148367379,1.5603074120436833,1.533,1.506132038425073,1.5576646283384572,1.575,1.550355973404135,1.602814565190478,0.5,0.45376799999999995,0.4272122158631282,0.4788077492161751,0.49770000000000025,0.4742208693809704,0.5228468037361507
42,0.3,0.261,0.23938627688616654,0.28301422219326383,0.302,0.28143468377044467,0.3216166940026859,0.5,0.513,0.4955112717865979,0.5317023063220363,0.497,0.48227010964277295,0.5140239624862873,1.8981451840447763,1.84,1.8082068142757795,1.8707405622629063,1.898,1.8645793941417554,1.9284699542478123,0.5,0.43791999999999986,0.40517764374922094,0.4670058763995122,0.4707039999999998,0.44166843034439274,0.5003737047959687
43,0.3,0.274,0.25306211593419053,0.29396956798616736,0.307,0.28975041390357004,0.32651323949086575,0.5,0.509,0.4922247086366147,0.5260411723057047,0.499,0.4847833598201984,0.5169623453392947,2.181213650147448,2.115,2.0806037505746144,2.151749164150632,2.188,2.1482195243474402,2.2238332567761785,0.5,0.43145999999999995,0.39332076451842957,0.4653429595417311,0.4594800000000001,0.42517397740093354,0.49610995990264195
44,0.3,0.254,0.23230335476344588,0.27320714688362796,0.294,0.2765254668102616,0.31661778346424596,0.5,0.51,0.49274525932269325,0.5273069333650147,0.496,0.4788659590815701,0.5117849594400884,2.0675724582152375,1.985,1.9493586837774477,2.0193098076243134,2.048,2.014026139932531,2.080250806633935,0.5,0.4446399999999999,0.41337330777516246,0.47518227712677974,0.475136,0.44510954709083217,0.5050561244715923
45,0.3,0.279,0.2558369721059153,0.3019598029152474,0.317,0.29664100173549823,0.3346662663806978,0.5,0.525,0.5070237490372083,0.5420610951713202,0.52,0.5020312878638737,0.5362159038711124,2.1095482816134155,2.05,2.0114199071476166,2.085996312363864,2.121,2.0818746097411163,2.1555460984379646,0.5,0.492,0.460879549799035,0.5294647819880343,0.5175239999999999,0.4860559157015474,0.550295127581756
46,0.3,0.28,0.26227649273502945,0.2960795882375739,0.286,0.2713900695898443,0.3010406654626443,0.5,0.467,0.45198664608049643,0.48313709488873857,0.482,0.4677947390717244,0.4968086753532916,3.043909972696596,2.877,2.820143336603605,2.9320714277262443,2.999,2.9450614195819576,3.0509225579105586,0.5,0.44881199999999977,0.402754451039395,0.49585370136228546,0.4738419999999999,0.42517095547032646,0.5201835172539688
47,0.3,0.272,0.2519884528244556,0.29391041016434505,0.32,0.29678799451425764,0.3396592946585096,0.5,0.516,0.49758660996199683,0.5338158976081151,0.496,0.47782838224412055,0.5140448295998381,1.8711345516380913,1.804,1.7691767643123932,1.8325204919373246,1.856,1.8249443471463485,1.8864155462154162,0.5,0.447392,0.4160797521094397,0.47492446792856247,0.49369600000000013,0.4649261182683968,0.5220699235684669
48,0.3,0.326,0.2600561589187535,0.3882765363449795,0.335,0.26679007088375567,0.40153073435902464,0.5,0.517,0.47161011793913443,0.5656790810716861,0.515,0.46803433095876956,0.5642580515128713,0.6535707735495268,0.644,0.6298178355225075,0.6606731267261262,0.652,0.6367277339425287,0.6666597970684339,0.5,0.4855760000000001,0.48055531318439193,0.49136392655368677,0.4942160000000001,0.48889652669807415,0.4994519334196509
49,0.3,0.285,0.24413926760621485,0.32834966338484567,0.331,0.29444052290998174,0.3694971187636439,0.5,0.51,0.48340887793291815,0.5439764639242471,0.498,0.4708307220300245,0.5261021790371223,0.9221256098780196,0.91,0.892967414949642,0.9258253610412552,0.929,0.9111106123667908,0.9459765158472281,0.5,0.47319999999999995,0.4595451925066024,0.4837632372642432,0.496086,0.482929581190906,0.5081176350264525
50,0.3,0.248,0.22041247777718836,0.273879852380112,0.3,0.2761807805586365,0.32365801944505646,0.5,0.515,0.49634191835332486,0.5371240995903367,0.493,0.47394954482941415,0.5114717199780996,1.551021275221902,1.531,1.5044609702369671,1.5550885747457968,1.571,1.5438430299508417,1.5957482869583004,0.5,0.45930000000000004,0.43417196604630637,0.48395069801541823,0.4964359999999999,0.4713749829159626,0.521223357572081
51,0.3,0.243,0.2151778971122137,0.2715695401883091,0.308,0.28101354091061576,0.3387732699235663,0.5,0.531,0.5097234319147541,0.552541261611776,0.504,0.48157771170307073,0.5233375459787158,1.3454344652730734,1.307,1.2870591248933478,1.3305792646780488,1.333,1.3073282241818804,1.3548617818141282,0.5,0.454836,0.4354943323293947,0.4744068294045003,0.48787800000000003,0.4662136968624082,0.5062064414130627
52,0.3,0.24,0.21241470546081784,0.26512670261761767,0.307,0.2771796211443971,0.3330240310761007,0.5,0.547,0.5249663521713114,0.5676500161266633,0.517,0.49571620481633794,0.5371372652344966,1.3836113496399993,1.367,1.3460093604138919,1.3885252790361398,1.395,1.3691937904296094,1.4171496480988077,0.5,0.45931200000000016,0.4377591532597662,0.4791937736750682,0.49941000000000013,0.4759536309258112,0.5196059230066687
53,0.3,0.264,0.24305209418331764,0.28675308466182775,0.301,0.28014331267498604,0.3203868687574888,0.5,0.507,0.48894006447629895,0.5247084692656813,0.501,0.4867132421144697,0.5193678598088298,2.0199857635771967,1.956,1.9217397718306324,1.990299862226831,2.029,1.9916334283603876,2.0594918280876664,0.5,0.4850880000000002,0.45222522786019237,0.515209046636464,0.5275400000000001,0.4959100570957191,0.5534462342204738
54,0.3,0.25,0.22856055466503436,0.2756110037222824,0.293,0.2711771761335992,0.31299739183462916,0.5,0.509,0.48989760050822007,0.5255599286967024,0.496,0.4794239135198939,0.512331427609052,1.8988807571623822,1.83,1.7981772877863798,1.8587800951482052,1.89,1.8551714183236472,1.9211604985575,0.5,0.44286000000000003,0.4123082814561543,0.47262998534736367,0.48384000000000005,0.45136549685078653,0.5095190306812218
55,0.3,0.242,0.20562912250835222,0.2821948885294417,0.302,0.26591842431475393,0.3348643867682885,0.5,0.513,0.48779825684742467,0.5415260031413913,0.493,0.46954375207725413,0.5185967332047501,1.0539814796796947,1.044,1.0250848215846406,1.0640067955330512,1.069,1.0506286099003257,1.08855471557011,0.5,0.47188799999999986,0.45603778857256616,0.4883296526352263,0.5045679999999999,0.4894654805912566,0.520661271147731
56,0.3,0.29,0.27182527629775605,0.3055313136790458,0.295,0.27906296439362166,0.31187678218499404,0.5,0.478,0.46334048789270066,0.4941668808857473,0.494,0.47910645332820523,0.5095449389859109,2.83628199523894,2.752,2.70180040598769,2.8007644335639013,2.875,2.8271155859420367,2.929609293342882,0.5,0.46233599999999964,0.41772723678606427,0.504795942435722,0.5002499999999999,0.45931015610122206,0.5443011520935608
57,0.3,0.243,0.21783524178327135,0.2685695528939378,0.298,0.2719793147706302,0.31976384980280204,0.5,0.509,0.4911788522806539,0.5278235180749415,0.487,0.4699334024077103,0.506148642300785,1.6499226711617663,1.581,1.5540820011133933,1.6110534772616587,1.62,1.5961171200325524,1.645699584354381,0.5,0.4268700000000001,0.40140531579079064,0.453305075502334,0.46331999999999995,0.4360159847621228,0.4851803937273793
58,0.3,0.301,0.2892837701040407,0.313094428262786,0.296,0.2856239636028791,0.30643360254024826,0.5,0.474,0.4607052744501513,0.48691529330656885,0.5,0.48710863471212373,0.5146938587329107,4.92856252165193,4.779,4.68595164653186,4.878111025560603,4.971,4.880658531526619,5.078965850905226,0.5,0.4683420000000007,0.4055629293109355,0.5438415927881746,0.49710000000000054,0.4285139254972652,0.5717355007523439
59,0.3,0.282,0.2262755680664936,0.32731721783491324,0.31,0.26455583893787327,0.3542337893007565,0.5,0.519,0.482361103322207,0.5518905348122681,0.519,0.4891398388375724,0.558485967773546,0.8068366443716785,0.807,0.7928719916088117,0.82405869238622,0.826,0.8083770346884427,0.8424772625335901,0.5,0.4938840000000001,0.4839021443668897,0.50268454233583,0.513772,0.5048782285695258,0.5232868488333035
60,0.3,0.277,0.2610709694713154,0.298666554836733,0.296,0.2797602427043295,0.31388929322027953,0.5,0.483,0.46771583943475376,0.49794029557029323,0.484,0.46933618042584624,0.49971374184650347,2.380012337669845,2.302,2.2646607836512205,2.3400833418583717,2.385,2.346163900999513,2.4268044431662212,0.5,0.48341999999999974,0.4389677182484366,0.5175261786774232,0.5151599999999998,0.47768995000247605,0.5527447631655131
61,0.3,0.303,0.2865228121401955,0.31657742581479303,0.302,0.28850585023059994,0.31638248292618076,0.5,0.465,0.45191028787895615,0.47921509677911345,0.488,0.4738947877980125,0.5026429026852544,3.4653117904868194,3.294,3.230920340559308,3.3552575099697926,3.447,3.3842308389910425,3.511748475098527,0.5,0.43480799999999986,0.38250393467431865,0.48397985473116645,0.4756859999999996,0.42139639653094774,0.5335390519990355
62,0.3,0.193,0.163496135047516,0.2247508845166658,0.265,0.23763434206715203,0.29445395633195287,0.5,0.521,0.5005196350957021,0.5415528728459645,0.49,0.4684116600184722,0.5120206967823556,1.3269407351631217,1.309,1.2889541324897043,1.3333173434038494,1.34,1.31379070264099,1.3592809208290286,0.5,0.4712400000000001,0.45013147235278406,0.4923486021321186,0.5118799999999999,0.49536153937850047,0.5313801140421355
63,0.3,0.235,0.20710212323552968,0.2665660417926814,0.296,0.26630587386998644,0.32463710367129567,0.5,0.532,0.5100982663510922,0.553293571406053,0.506,0.48719183902134955,0.5268678587819197,1.3492390716151965,1.338,1.3165470177198226,1.3614269655425066,1.371,1.3460137202639344,1.391049832553976,0.5,0.46027200000000024,0.4396626363895533,0.4790611707900927,0.5017860000000001,0.4826638651720543,0.5236098350976277
64,0.3,0.238,0.20869767714019097,0.2635566184178348,0.297,0.27083834419376807,0.3225826275515995,0.5,0.53,0.5097392996953503,0.5533695130012817,0.503,0.4815436101288612,0.5235972132700893,1.5076589196333638,1.482,1.4571349643635723,1.509643768216555,1.519,1.49333012468521,1.5466721186932266,0.5,0.4653480000000001,0.4416442692886857,0.49301766712035566,0.510384,0.48625727110911376,0.5320717858432611
