sim_id,true_sigma,true_eta,true_kappa,true_a,true_b,true_x0,tada_eta,tada_kappa,tada_a,tada_z,tada_eta_hdi_3%,tada_eta_hdi_97%,tada_kappa_hdi_3%,tada_kappa_hdi_97%,tada_a_hdi_3%,tada_a_hdi_97%,tada_z_hdi_3%,tada_z_hdi_97%,tada_x0,tada_x0_hdi_3%,tada_x0_hdi_97%,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_eta_hdi_3%,addm_eta_hdi_97%,addm_kappa_hdi_3%,addm_kappa_hdi_97%,addm_a_hdi_3%,addm_a_hdi_97%,addm_x0_raw_hdi_3%,addm_x0_raw_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%,time_data_simulation,time_tada_inference,time_addm_inference,tada_eta_error,tada_eta_rel_error,addm_eta_error,addm_eta_rel_error,tada_kappa_error,tada_kappa_rel_error,addm_kappa_error,addm_kappa_rel_error,tada_a_error,tada_a_rel_error,addm_a_error,addm_a_rel_error,tada_x0_error,tada_x0_rel_error,addm_x0_error,addm_x0_rel_error
10,1.0,0.3,0.5,1.0184337046096907,0.0,0.5,0.225,0.509,1.0,0.739,0.18395709355754283,0.2615152882394911,0.485169819207023,0.5385603722948419,0.9808840157765375,1.0164324181080002,0.732477436409701,0.7464271407279282,0.478,0.46495487281940195,0.4928542814558563,0.27,0.501,1.03,0.751,0.230307883235289,0.3039667478275428,0.47376128697176606,0.5252172417387831,1.0115615566413585,1.0497727221041495,0.7441263399150391,0.75790574613403,0.5170600000000001,0.5029002602249806,0.5312858370361018,341.7490870952606,142.4150049686432,325.70127630233765,-0.07499999999999998,-0.24999999999999994,-0.02999999999999997,-0.09999999999999991,0.009000000000000008,0.018000000000000016,0.0010000000000000009,0.0020000000000000018,-0.018433704609690738,-0.01810005356878419,0.011566295390309289,0.01135694482415231,-0.02200000000000002,-0.04400000000000004,0.017060000000000075,0.03412000000000015
11,1.0,0.3,0.5,1.37718006178503,0.0,0.5,0.244,0.531,1.372,0.676,0.2181138358014412,0.27195702023872387,0.5092325175758382,0.5525428618420887,1.3478769371186703,1.396521635734925,0.6689247103298003,0.6838599679943486,0.48294400000000026,0.4635294051449721,0.5045117521764926,0.302,0.504,1.406,0.688,0.2745555162162188,0.33023069215296935,0.4866012063742395,0.5268421749307496,1.3811091926471242,1.4262086239299572,0.6802663188489051,0.6958227204589628,0.5286559999999998,0.506908888603121,0.5506534899306033,688.9538588523865,164.6031265258789,512.0489604473114,-0.055999999999999994,-0.18666666666666665,0.0020000000000000018,0.006666666666666673,0.031000000000000028,0.062000000000000055,0.0040000000000000036,0.008000000000000007,-0.0051800617850299435,-0.0037613540369701645,0.028819938214969865,0.020926775673483788,-0.017055999999999738,-0.034111999999999476,0.028655999999999793,0.057311999999999585
12,1.0,0.3,0.5,2.4016510567881064,0.0,0.5,0.288,0.499,2.319,0.6,0.26833622167599214,0.30630932186342125,0.48383642883004085,0.5171583714661402,2.280719865008165,2.361833216527989,0.5912119794326349,0.6084850732652582,0.4638,0.4230411606085607,0.5031537698042676,0.307,0.505,2.414,0.604,0.28761532229659936,0.32257359751118814,0.48818623442038217,0.5204071053075533,2.374377352232006,2.4557384222938796,0.5956734567340242,0.6110816171322471,0.5021119999999999,0.46191144911186877,0.5363020475144888,2123.418559551239,150.31314539909363,946.1914298534393,-0.01200000000000001,-0.040000000000000036,0.007000000000000006,0.023333333333333355,-0.0010000000000000009,-0.0020000000000000018,0.0050000000000000044,0.010000000000000009,-0.08265105678810647,-0.034414265367359996,0.012348943211893726,0.005141855715046639,-0.03620000000000001,-0.07240000000000002,0.0021119999999998917,0.0042239999999997835
13,1.0,0.3,0.5,4.26563384423439,0.0,0.5,0.301,0.468,4.076,0.56,0.288597213390816,0.31442476809724795,0.4548067703234221,0.4815937277892697,3.9967421942523065,4.154807620003718,0.5521229100721337,0.5673646283226841,0.48912000000000067,0.4249059629080332,0.5491564500865209,0.298,0.489,4.236,0.562,0.2846785706256984,0.3089997343078369,0.47614028165698374,0.5015284801175527,4.157847059404391,4.309427984479857,0.5545857510177231,0.5695634667574523,0.5252640000000008,0.4624504826221498,0.5893416903691353,5760.472550153732,166.57886004447937,1515.7684195041656,0.0010000000000000009,0.0033333333333333366,-0.0020000000000000018,-0.006666666666666673,-0.03199999999999997,-0.06399999999999995,-0.01100000000000001,-0.02200000000000002,-0.18963384423439056,-0.044456193653542864,-0.029633844234390416,-0.006947113914722138,-0.010879999999999335,-0.02175999999999867,0.02526400000000084,0.05052800000000168
14,1.0,0.3,0.5,1.7547711500990957,0.0,0.5,0.239,0.513,1.72,0.635,0.21487010231535245,0.265594890451285,0.4933491529387004,0.5317072545677389,1.6904821059567483,1.7510157140092282,0.6252742894640135,0.6424880015604063,0.46440000000000015,0.4309435557562067,0.4901587253677977,0.285,0.496,1.777,0.645,0.260943834658402,0.3068836554787874,0.4797804344487904,0.5130259109054754,1.7482893885521331,1.8079158910571005,0.6363200718362252,0.652021068441477,0.5153299999999998,0.4844815353059444,0.5402828772410093,1125.0074067115784,108.4568178653717,578.3707189559937,-0.061,-0.20333333333333334,-0.015000000000000013,-0.050000000000000044,0.013000000000000012,0.026000000000000023,-0.0040000000000000036,-0.008000000000000007,-0.034771150099095705,-0.019815205018119942,0.022228849900904235,0.012667663187674885,-0.035599999999999854,-0.07119999999999971,0.015329999999999844,0.030659999999999688
15,1.0,0.3,0.5,1.0307311162124815,0.0,0.5,0.273,0.502,1.022,0.731,0.23240608348633376,0.3054515563200988,0.4779656137609609,0.5296029837064614,1.0058538389430305,1.0398387605161998,0.7245722847400454,0.738981820267818,0.47216400000000003,0.45902575000865276,0.4884788406274201,0.314,0.494,1.051,0.743,0.276622013713579,0.35335008900598996,0.46929645515817625,0.5205026454638717,1.0316213204526603,1.0710669484639976,0.7354863640203743,0.7490727709348043,0.510786,0.4949923371708267,0.5235509645049585,368.86297392845154,102.79391312599182,322.21404218673706,-0.02699999999999997,-0.0899999999999999,0.014000000000000012,0.04666666666666671,0.0020000000000000018,0.0040000000000000036,-0.006000000000000005,-0.01200000000000001,-0.00873111621248146,-0.008470799100899144,0.020268883787518455,0.019664569613458818,-0.027835999999999972,-0.055671999999999944,0.010785999999999962,0.021571999999999925
16,1.0,0.3,0.5,2.0795989843786185,0.0,0.5,0.279,0.51,2.041,0.609,0.25582074099890395,0.2979888784888952,0.4939300108421154,0.5284425636109851,2.005477925793796,2.078034648031377,0.600652462721624,0.6176005424840251,0.44493800000000006,0.410863352829669,0.48004541441979054,0.309,0.503,2.105,0.616,0.2887856376846727,0.32496930721471845,0.4862590278314371,0.5190152175779678,2.065601773379705,2.1404924483257792,0.6079468000161442,0.6235977778368768,0.4883600000000001,0.45445602806796703,0.5203466446932512,1661.0506372451782,103.28686475753784,854.7330756187439,-0.020999999999999963,-0.06999999999999988,0.009000000000000008,0.030000000000000027,0.010000000000000009,0.020000000000000018,0.0030000000000000027,0.006000000000000005,-0.03859898437861853,-0.01856078247227643,0.02540101562138153,0.012214381624624288,-0.055061999999999944,-0.11012399999999989,-0.011639999999999873,-0.023279999999999745
17,1.0,0.3,0.5,1.339425266188682,0.0,0.5,0.211,0.522,1.322,0.672,0.18160708241845078,0.24128191063500365,0.5028907112305819,0.5451827953106223,1.3018642195318675,1.3433293120890442,0.6645401544513972,0.6799019854337424,0.45476800000000006,0.43504416836949433,0.47566084948681486,0.279,0.488,1.35,0.684,0.2511905701461899,0.3079257582068896,0.4662802410785404,0.5075103819918309,1.3262646815278534,1.370477014611111,0.6762922427035122,0.6913457649836171,0.49680000000000013,0.475989055299483,0.5166335654557663,677.2861747741699,183.69306778907776,586.9478719234467,-0.089,-0.2966666666666667,-0.020999999999999963,-0.06999999999999988,0.02200000000000002,0.04400000000000004,-0.01200000000000001,-0.02400000000000002,-0.01742526618868201,-0.013009509846163636,0.010574733811318016,0.007894978598849557,-0.04523199999999994,-0.09046399999999988,-0.0031999999999998696,-0.006399999999999739
18,1.0,0.3,0.5,1.2588789046401119,0.0,0.5,0.231,0.514,1.229,0.685,0.20045336347387124,0.26472401675905266,0.48889277034070294,0.5349988195817074,1.2094484110867785,1.2519509116780412,0.6766980964445849,0.6937112284634426,0.4547300000000001,0.43432392106078965,0.47614219956314185,0.283,0.494,1.261,0.697,0.25389482922730144,0.3143354947144109,0.4726137677823789,0.5145498785336824,1.2403195684035542,1.2811940571713887,0.6893448257427107,0.7047759175888,0.4968339999999998,0.4775276505231163,0.5164448641589534,592.0011839866638,196.0065860748291,503.5181851387024,-0.06899999999999998,-0.22999999999999993,-0.017000000000000015,-0.05666666666666672,0.014000000000000012,0.028000000000000025,-0.006000000000000005,-0.01200000000000001,-0.02987890464011178,-0.023734534378152566,0.0021210953598880256,0.0016849081766878952,-0.04526999999999992,-0.09053999999999984,-0.003166000000000224,-0.006332000000000448
19,1.0,0.3,0.5,2.9202038111294195,0.0,0.5,0.29,0.494,2.867,0.587,0.27461245358998376,0.30494509968843764,0.4776403515627889,0.5082416994945113,2.81058578714358,2.915736338603423,0.5786304738764515,0.5947998370598093,0.4988579999999998,0.450867137207573,0.5435822657009468,0.299,0.507,2.987,0.588,0.28458027608245945,0.31193141960779525,0.4914308144946877,0.520669631146798,2.934843241513014,3.0411199669370466,0.5799670172057366,0.5951992569518527,0.525712,0.47772296078707077,0.5687203610303682,3178.7788054943085,140.55688214302063,1094.1482303142548,-0.010000000000000009,-0.03333333333333337,-0.0010000000000000009,-0.0033333333333333366,-0.006000000000000005,-0.01200000000000001,0.007000000000000006,0.014000000000000012,-0.05320381112941952,-0.018219211592920424,0.06679618887058059,0.022873810593633345,-0.0011420000000001984,-0.002284000000000397,0.025711999999999957,0.051423999999999914
20,1.0,0.3,0.5,4.035595371009543,0.0,0.5,0.3,0.47,3.849,0.562,0.2863547807895287,0.3139997266902704,0.45526359750138223,0.4838167275382998,3.7705953937030814,3.9216431375547844,0.5537231606021268,0.5699918743954902,0.4772760000000007,0.4135608903151722,0.5387974490964833,0.296,0.497,4.028,0.567,0.28434898201410636,0.30840512651105106,0.4832735346063683,0.5113314052959276,3.9524314661714794,4.106870794779718,0.5599626756831286,0.5754064889361254,0.5397519999999991,0.48305931530328383,0.6074746748694269,5364.430325269699,184.70127081871033,1171.0993432998657,0.0,0.0,-0.0040000000000000036,-0.013333333333333346,-0.030000000000000027,-0.06000000000000005,-0.0030000000000000027,-0.006000000000000005,-0.1865953710095427,-0.04623738354691989,-0.007595371009543328,-0.0018820942912428987,-0.0227239999999993,-0.0454479999999986,0.03975199999999912,0.07950399999999824
21,1.0,0.3,0.5,0.7146486075386564,0.0,0.5,0.23,0.49,0.716,0.84,0.17108370122390057,0.29052654817980456,0.4534093134380427,0.5271439738252175,0.702411742603367,0.7306492157509527,0.8360973335755559,0.8452108648844014,0.48688,0.48129138168019603,0.49434195851446283,0.25,0.49,0.73,0.844,0.18883476747878222,0.30305535713912124,0.457613044056848,0.5270926992108337,0.7149346812168335,0.7451956775202604,0.8390779984859922,0.8491623114907776,0.50224,0.49505387778954857,0.5097769747765353,130.76028275489807,135.38090991973877,159.65275192260742,-0.06999999999999998,-0.23333333333333328,-0.04999999999999999,-0.16666666666666663,-0.010000000000000009,-0.020000000000000018,-0.010000000000000009,-0.020000000000000018,0.0013513924613435258,0.0018909887280098379,0.015351392461343538,0.021481035993641335,-0.01312000000000002,-0.02624000000000004,0.0022400000000000198,0.0044800000000000395
22,1.0,0.3,0.5,0.6649028184275028,0.0,0.5,0.25,0.48,0.672,0.874,0.1755037156437482,0.31796826257509786,0.43546701634889967,0.5209924475118405,0.6570052522431994,0.6879157323010846,0.8702472991592994,0.8782390236450788,0.5026560000000001,0.4976123700700984,0.5083532477789859,0.26,0.478,0.68,0.876,0.19375384686004804,0.3256096066097706,0.43697293130783926,0.5200132467050318,0.6644676022735617,0.6963587733995859,0.8720813209353703,0.8800820671958786,0.5113600000000001,0.5060305964721036,0.5169116113863949,94.31616425514221,194.23546838760376,1254.8397080898285,-0.04999999999999999,-0.16666666666666663,-0.03999999999999998,-0.13333333333333328,-0.020000000000000018,-0.040000000000000036,-0.02200000000000002,-0.04400000000000004,0.00709718157249728,0.010674013368272579,0.015097181572497287,0.022705846860752023,0.0026560000000001027,0.0053120000000002054,0.011360000000000148,0.022720000000000296
23,1.0,0.3,0.5,1.2182910540106555,0.0,0.5,0.195,0.513,1.204,0.686,0.162699274229004,0.22803540965153118,0.4910241477859454,0.5361969990958765,1.1831531374837176,1.2255810946934353,0.6774602450765366,0.6932928908922595,0.44788800000000006,0.4273242701443001,0.4654492812685609,0.267,0.486,1.234,0.698,0.23650776038549393,0.2989020117469525,0.4672260541080331,0.5088974993636604,1.2147992478444256,1.255021587462318,0.6900165902419636,0.7049575368792712,0.488664,0.4689609447171661,0.5058352010180414,544.0560700893402,100.66519236564636,624.7088761329651,-0.10499999999999998,-0.35,-0.032999999999999974,-0.10999999999999992,0.013000000000000012,0.026000000000000023,-0.014000000000000012,-0.028000000000000025,-0.014291054010655557,-0.011730410367546344,0.01570894598934447,0.012894247181435082,-0.052111999999999936,-0.10422399999999987,-0.011336000000000013,-0.022672000000000025
24,1.0,0.3,0.5,4.1770164347456005,0.0,0.5,0.302,0.477,4.07,0.56,0.28914525978009814,0.314983643274688,0.4635954409291541,0.4916092804539199,3.9971330297786056,4.162709513857903,0.552663915264378,0.5682680041289615,0.4884000000000004,0.42868427025203637,0.5557015536097465,0.298,0.499,4.235,0.56,0.2871793500811126,0.3099843350530456,0.48361314461685784,0.5118049543327403,4.154079042565032,4.322011960341456,0.552978051641865,0.5674556012758707,0.5082000000000004,0.448724097406596,0.5713489428066252,5935.3775017261505,179.32140064239502,1754.4776532649994,0.0020000000000000018,0.006666666666666673,-0.0020000000000000018,-0.006666666666666673,-0.02300000000000002,-0.04600000000000004,-0.0010000000000000009,-0.0020000000000000018,-0.10701643474560019,-0.02562030492755722,0.05798356525439985,0.013881574602406686,-0.01159999999999961,-0.02319999999999922,0.00820000000000043,0.01640000000000086
25,1.0,0.3,0.5,0.34797490619414134,0.0,0.5,0.219,0.591,0.254,0.984,-1.3974107866611047,1.5660339238492633,0.027770719440985078,1.2731642858053909,0.10820971473364271,0.35999402049942403,0.9671021911095931,0.9899963372694647,0.24587199999999998,0.23728791308367325,0.2489181393328881,,,,,,,,,,,,,,,,0.2388300895690918,769.763946056366,0.0,-0.08099999999999999,-0.26999999999999996,,,0.09099999999999997,0.18199999999999994,,,-0.09397490619414134,-0.270062307716267,,,-0.254128,-0.508256,,
26,1.0,0.3,0.5,2.983431347560592,0.0,0.5,0.279,0.482,2.821,0.588,0.2631908475904021,0.29775685985873007,0.46526577518503975,0.4981553519465852,2.770708440223774,2.872085390198253,0.5806976954261743,0.5959760329445751,0.49649600000000005,0.4552963975944757,0.5414967778732929,0.29,0.494,2.945,0.592,0.27590858768585785,0.3084566562843353,0.4775774691447629,0.507436670530165,2.89356796647656,2.994388220798146,0.5842235478317842,0.5986611287470383,0.5418799999999999,0.49607669672920895,0.5811140483200554,3019.7923896312714,103.65802836418152,898.0319983959198,-0.020999999999999963,-0.06999999999999988,-0.010000000000000009,-0.03333333333333337,-0.018000000000000016,-0.03600000000000003,-0.006000000000000005,-0.01200000000000001,-0.16243134756059163,-0.054444473037197225,-0.038431347560591966,-0.012881592731140078,-0.0035039999999999516,-0.007007999999999903,0.04187999999999992,0.08375999999999983
27,1.0,0.3,0.5,1.0946943385135732,0.0,0.5,0.265,0.513,1.078,0.719,0.23093735192543446,0.30030150105517395,0.4902312380872341,0.5360704684480451,1.0566735981474669,1.0961581328974594,0.7115148233608624,0.7261754974193294,0.47216400000000003,0.4560259591660192,0.4876343724360743,0.314,0.503,1.109,0.73,0.2841443748937486,0.3457244945309135,0.4802642745994869,0.5280483444421513,1.0892112615112044,1.1273629674107277,0.7227853061243414,0.73754721488071,0.51014,0.49413780898378934,0.5268797226054147,424.36506247520447,103.44532299041748,423.93271589279175,-0.034999999999999976,-0.11666666666666659,0.014000000000000012,0.04666666666666671,0.013000000000000012,0.026000000000000023,0.0030000000000000027,0.006000000000000005,-0.01669433851357316,-0.015250228238360588,0.014305661486426757,0.013068178927326552,-0.027835999999999972,-0.055671999999999944,0.010140000000000038,0.020280000000000076
28,1.0,0.3,0.5,0.9767452195039306,0.0,0.5,0.279,0.528,0.952,0.742,0.24025580820519382,0.32058493819311296,0.49982502821367564,0.5544574645158827,0.9347654091075824,0.9675534109545372,0.7356198628251106,0.7503069721576212,0.46076800000000007,0.4486202188190105,0.47658447498811074,0.321,0.522,0.978,0.752,0.28563305284489804,0.3551011171789477,0.49659636978313715,0.5494990878627254,0.9621583330097095,0.9974929408191873,0.7447041272000077,0.7589553310940167,0.492912,0.478641272803215,0.5065166276198967,306.23864459991455,105.07351326942444,373.17380952835083,-0.020999999999999963,-0.06999999999999988,0.02100000000000002,0.07000000000000006,0.028000000000000025,0.05600000000000005,0.02200000000000002,0.04400000000000004,-0.024745219503930604,-0.02533436459151365,0.0012547804960694187,0.0012846548629198275,-0.039231999999999934,-0.07846399999999987,-0.007087999999999983,-0.014175999999999966
29,1.0,0.3,0.5,0.9333841842109234,0.0,0.5,0.284,0.516,0.933,0.762,0.24599355129349995,0.32561502354028715,0.4867789710972631,0.5441661563351547,0.9164916937129357,0.9504212028108276,0.7555192820920644,0.7684375036521731,0.4888920000000001,0.4767989803837922,0.500904381814955,0.329,0.504,0.956,0.77,0.29260868329262457,0.3692697216965828,0.4767661395766721,0.5331599403075867,0.9388748456586703,0.974322412294694,0.7635888991297027,0.7765222953761549,0.51624,0.5039819751359915,0.5287106287592083,285.7959234714508,95.70452332496643,319.99011969566345,-0.016000000000000014,-0.053333333333333385,0.029000000000000026,0.09666666666666676,0.016000000000000014,0.03200000000000003,0.0040000000000000036,0.008000000000000007,-0.000384184210923344,-0.0004116035148464945,0.022615815789076565,0.02422991108232225,-0.011107999999999896,-0.02221599999999979,0.016240000000000032,0.032480000000000064
