sim_id,true_eta,tada_eta,tada_eta_hdi_3%,tada_eta_hdi_97%,addm_eta,addm_eta_hdi_3%,addm_eta_hdi_97%,true_kappa,tada_kappa,tada_kappa_hdi_3%,tada_kappa_hdi_97%,addm_kappa,addm_kappa_hdi_3%,addm_kappa_hdi_97%,true_a,tada_a,tada_a_hdi_3%,tada_a_hdi_97%,addm_a,addm_a_hdi_3%,addm_a_hdi_97%,true_x0,tada_x0,tada_x0_hdi_3%,tada_x0_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%
10,0.3,0.306,0.2667869431235904,0.3441670853902778,0.297,0.26302203723645656,0.3336200331955467,0.16615690411839965,0.16,0.15136648473912492,0.1679722125677835,0.162,0.15491820731914382,0.17035797977962916,2.0,1.98,1.9609409994629494,1.9996846605778889,1.998,1.976299954868193,2.0173969495964212,0.5,0.4910399999999999,0.4648926114427989,0.5132911922284316,0.49550400000000017,0.4740613690647997,0.5208554154326623
11,0.3,0.295,0.2719857694426252,0.3214297919547504,0.301,0.27477140803762795,0.321333584021515,0.26975211627157153,0.267,0.25715591496683243,0.276696588027392,0.273,0.26402736946601757,0.28143449032218076,2.0,1.969,1.9461892790020225,1.9898354311467936,2.025,2.013129226167266,2.037996320301558,0.5,0.47255999999999987,0.4497861118391284,0.49612618831401956,0.5021999999999998,0.4780281548389782,0.5269832875302436
12,0.3,0.258,0.24425302525030299,0.27083555336219123,0.301,0.2884237818955408,0.3136259361431805,0.6168133619736567,0.632,0.6182893880209225,0.6464143611497013,0.62,0.6038399360936072,0.6330954563429702,2.0,1.948,1.9234455805897122,1.9748274476642753,2.025,2.001606043845524,2.0502547681258934,0.5,0.45972800000000014,0.43770250188984683,0.4812724006550604,0.5062500000000001,0.4815621760958049,0.5270626818453437
13,0.3,0.27,0.2605195750105396,0.278654058302461,0.304,0.2956825283916673,0.3128775343797174,1.3567667527615679,1.361,1.3345741604992516,1.3849650142548022,1.364,1.3394468543247218,1.3894604888096544,2.0,1.927,1.9008767764786936,1.9593213035586399,2.005,1.9764663785565437,2.0340861569193867,0.5,0.44706400000000013,0.4332635650578731,0.46718197145551743,0.5012499999999998,0.484003642033465,0.5160181118230631
14,0.3,0.291,0.26993170626887547,0.3080563685197244,0.323,0.30710696595996706,0.3403148373581802,0.39036929590929936,0.402,0.3908536781304905,0.41543313563923967,0.396,0.3845507583277148,0.40474535435118103,2.0,1.949,1.9272169169809743,1.9718666158653562,2.0,1.978702458668372,2.0245387270074375,0.5,0.4794539999999998,0.4570581730425254,0.5020482598195326,0.504,0.4826904991297063,0.526635306517949
15,0.3,0.349,0.31097182945629925,0.38120677108048656,0.339,0.30331624946806646,0.37075737671548425,0.16948916434069783,0.17,0.1619552152946085,0.17779484009713178,0.173,0.1664194790138384,0.1815919322126486,2.0,1.997,1.9785964827543323,2.0196722510363645,2.015,1.9906895041644983,2.035103416579005,0.5,0.48726800000000003,0.46027487190383565,0.5111529919899802,0.49166,0.46826363609988153,0.5195572748442143
16,0.3,0.262,0.2477798691294468,0.2780266652057818,0.296,0.2827113147458674,0.30902155481515886,0.5013909287957196,0.516,0.5038837078593176,0.5297320123022201,0.509,0.4975542592882043,0.5203717435885351,2.0,1.957,1.9341499362996089,1.9786132417139362,2.024,1.9985793592181038,2.048548712625892,0.5,0.4657660000000001,0.4450110847687856,0.49029445587657317,0.5019520000000002,0.4805416832402547,0.5251518597242191
17,0.3,0.286,0.2591418550493772,0.312711612517404,0.288,0.263588011258829,0.3132955338551394,0.2582854886166231,0.247,0.2376590107093764,0.2564486699646058,0.251,0.24128377610784915,0.2597574924653815,2.0,1.967,1.9455976901797294,1.9848943711021318,2.001,1.9774960931283703,2.0208387749052843,0.5,0.49175000000000013,0.4653528413774395,0.5139441374903444,0.5042520000000001,0.48151674115944365,0.5294155169122043
18,0.3,0.289,0.26184592922293576,0.31951588446045714,0.289,0.2615949192630901,0.31334442670214485,0.23423371185142816,0.228,0.21913863095922384,0.23768603829936974,0.231,0.2213882768686088,0.2385321715464759,2.0,1.957,1.9359610646767582,1.9774133607078268,1.988,1.9662812846412445,2.007756502190202,0.5,0.47359400000000007,0.4482089675799952,0.49932390155017603,0.49302400000000013,0.46862477324577956,0.517050374952948
19,0.3,0.26,0.24753968576272628,0.27128878913726223,0.313,0.30152529071269374,0.32302293208935273,0.8118033071195094,0.82,0.8035992470534911,0.8369594704996679,0.803,0.787880300118466,0.821292472843013,2.0,1.91,1.8846299183401245,1.9367683222328629,1.985,1.957576041479905,2.0094759252545042,0.5,0.45076000000000005,0.4338731738464501,0.4729053323875638,0.5002199999999999,0.48261150083658877,0.52173085320811
20,0.3,0.272,0.2635078047413735,0.2827041057177595,0.308,0.2988937711516617,0.317146577763639,1.2603251379054468,1.267,1.2397745306495729,1.2932151710904929,1.266,1.2416430138099315,1.2874242103368214,2.0,1.928,1.8970457076281824,1.961942010710773,2.0,1.9751064207804385,2.0303850623337882,0.5,0.439584,0.4225737130334064,0.45955299849192555,0.492,0.47480926959462755,0.5086313122646304
21,0.3,0.327,0.2618597860548926,0.3931972524370386,0.293,0.23286372354353999,0.35347817733287934,0.09011658445919625,0.087,0.07869428930382048,0.0934961227460329,0.09,0.08325946436307055,0.09745805577413527,2.0,1.995,1.9776263782026582,2.0151838540978284,2.002,1.9813083645165026,2.0210276308469477,0.5,0.48678,0.4643569335422031,0.5127295902764333,0.49249199999999993,0.4628368733735648,0.5130141652371281
22,0.3,0.318,0.23815181547305653,0.40038445024291275,0.294,0.2162641533966691,0.363100040559917,0.0790105845903052,0.074,0.06621651499952769,0.08088590552998945,0.075,0.06792142736416716,0.08148471737679547,2.0,2.007,1.9851826706440872,2.0250398412134936,2.011,1.9924647879328914,2.029406343883303,0.5,0.5017499999999999,0.47855695747420146,0.5290997583099264,0.5027499999999998,0.4798641176059628,0.5267754282156263
23,0.3,0.298,0.2709746132528153,0.3258782356319798,0.298,0.27144210664101076,0.3213038661898818,0.22233615573435567,0.223,0.21353218231695065,0.23193373866530753,0.227,0.21765513008778162,0.23448735145213534,2.0,1.98,1.9562939291478372,2.002393184145932,2.01,1.9906304644307973,2.0307293956351042,0.5,0.4870800000000002,0.46282395751641214,0.5124593777578439,0.5025,0.47828423504527784,0.5273955283907492
24,0.3,0.27,0.26110247891175603,0.2796325654812325,0.306,0.2976017554689491,0.3146945509326667,1.319475767795528,1.328,1.3043506193181416,1.3559096560736588,1.325,1.3020834061331712,1.3490000099664803,2.0,1.938,1.908902098125158,1.9706117013878077,1.999,1.9699397297196997,2.0277022285557673,0.5,0.457368,0.4387431851428121,0.4718589427758697,0.4917539999999998,0.47596436155485833,0.5088733247835879
25,0.3,0.5,0.24591874428131916,0.7216540656579169,0.43,0.2018634088466458,0.6379585528169024,0.02096318497271639,0.022,0.015203934226946028,0.028754179966952904,0.023,0.016867311938802525,0.030299718281705964,2.0,1.995,1.9754977467776955,2.0136040122375456,1.995,1.9758570864953027,2.0132220690378926,0.5,0.49875000000000025,0.47082865216405256,0.5214066813853244,0.49875000000000025,0.46881831705719534,0.5216727453161583
26,0.3,0.247,0.23462980957304438,0.259456862676157,0.298,0.28458874053983174,0.3082393762134962,0.8362484433085449,0.853,0.8356150521755917,0.8706182673339361,0.838,0.821887245177396,0.8539578999152606,2.0,1.927,1.900604120824366,1.9523924540290984,2.001,1.9767548543170994,2.0286348122873066,0.5,0.43550200000000006,0.4181321299130589,0.4579219939705741,0.4882439999999999,0.4702131810630066,0.510690776821662
27,0.3,0.327,0.2986847306879668,0.3570593761925405,0.326,0.3008723761047445,0.3571367896206097,0.1870959021980958,0.194,0.18595895538722967,0.20190212474937244,0.197,0.18905451034155485,0.20435355409615097,2.0,1.99,1.9679276426536012,2.0090882864918487,2.011,1.989223549340084,2.033280486087354,0.5,0.49749999999999983,0.4741831510384278,0.5228376086241717,0.5067720000000002,0.4860921891835086,0.5338493397648016
28,0.3,0.288,0.24449112069925652,0.3295915504878415,0.269,0.22797587595271732,0.3061218396439893,0.15499260703738774,0.144,0.1372202470561786,0.1531575356576917,0.148,0.14067493389524766,0.15648245633886712,2.0,1.971,1.9523401670063756,1.9916964912698116,1.988,1.9658348247257051,2.0076415230392586,0.5,0.4809239999999999,0.4553735825050378,0.5045163434354154,0.4890479999999999,0.46558375391923956,0.5146947146561978
29,0.3,0.307,0.26554587644423544,0.3502586360529867,0.299,0.26128057100091423,0.34368682468725575,0.14360497306284625,0.136,0.128487781792029,0.14330449312620733,0.139,0.131177394395808,0.1461865371853861,2.0,1.974,1.9541698414778026,1.9952255402509176,1.987,1.9672699421229092,2.0081525354376066,0.5,0.48560400000000015,0.4584197184505554,0.5103686280870539,0.4927760000000001,0.4694221779670138,0.5164972480628123
30,0.3,0.257,0.24197220727371652,0.2688906887447244,0.305,0.29404866489255616,0.31987733185394585,0.6530052291823922,0.686,0.671822460300233,0.7005166458516771,0.667,0.6517210025642624,0.6814998331519105,2.0,1.941,1.9156429399134534,1.9666551130004335,2.014,1.9887717930948074,2.042689349451624,0.5,0.4464300000000001,0.4280864301994971,0.46970912277797994,0.4994719999999999,0.47944549960463645,0.5196117943604919
