sim_id,true_eta,tada_eta,tada_eta_hdi_3%,tada_eta_hdi_97%,addm_eta,addm_eta_hdi_3%,addm_eta_hdi_97%,true_kappa,tada_kappa,tada_kappa_hdi_3%,tada_kappa_hdi_97%,addm_kappa,addm_kappa_hdi_3%,addm_kappa_hdi_97%,true_a,tada_a,tada_a_hdi_3%,tada_a_hdi_97%,addm_a,addm_a_hdi_3%,addm_a_hdi_97%,true_x0,tada_x0,addm_x0
49,0.3,0.247,0.22919811632683237,0.2678251587014269,0.297,0.2785644278933658,0.3166614033765256,0.5,0.523,0.5062013038643701,0.5418887768715115,0.497,0.4819874232542296,0.515293106149439,2.0,1.938,1.9060127013150512,1.9701630543034703,1.989,1.9532902426327612,2.0206214776527824,0.006089155571450178,0.027131999999999934,0.015911999999999926
50,0.3,0.25,0.22691008288485418,0.2704961949243903,0.288,0.2659793740747496,0.30759053329789365,0.5,0.512,0.4935607028266757,0.5279600111581001,0.506,0.49026692438858716,0.522173161103676,2.0,1.957,1.9218558864492885,1.9886291128728881,2.035,2.004098290215361,2.0666427318247056,-0.08028568897111943,-0.0821940000000001,-0.08954000000000018
51,0.3,0.255,0.23421791524414076,0.27378455128999735,0.29,0.2709028838261665,0.31039067224850625,0.5,0.51,0.49255738141910177,0.5275038415127882,0.506,0.49059525992544084,0.521238744687923,2.0,1.94,1.9052167245418392,1.9696948632230906,2.034,2.017633991886342,2.0521404448846563,-0.2950495557721309,-0.24444,-0.28069199999999994
52,0.3,0.266,0.2453864933568863,0.2845349405495364,0.307,0.28712655929712405,0.32679841670022064,0.5,0.517,0.5002860926356651,0.5342356211627101,0.501,0.48492645625290837,0.5174591001632878,2.0,1.977,1.9441002504877973,2.0065426940982993,2.033,1.999378178797347,2.063116208137848,-0.12261133142823355,-0.134436,-0.14637599999999984
53,0.3,0.294,0.26852625088844406,0.3153742396787972,0.31,0.2892369523767741,0.3344518730867741,0.5,0.502,0.48418161678518007,0.5228664389204276,0.512,0.4911875481634983,0.5277118413406487,2.0,1.944,1.9047725807257012,1.982971760408152,2.03,1.9911923148957325,2.0723347997497563,-1.1250859289341701,-1.053648,-1.14898
54,0.3,0.24,0.21859456642888545,0.2615120030426813,0.285,0.26594015531079807,0.3038547807985713,0.5,0.515,0.49795394322386305,0.5315292297777264,0.494,0.4772267482075639,0.510103353116332,2.0,1.947,1.9148830210153855,1.9800248625085308,2.003,1.9693634557624264,2.0325603993053973,-0.25749410393241123,-0.19859399999999994,-0.2243360000000001
55,0.3,0.262,0.23882256839195956,0.2830753671693413,0.302,0.2816952759691545,0.3224260407003349,0.5,0.518,0.5002763283456201,0.5346187570169479,0.509,0.4916010759850505,0.5247809380741311,2.0,1.943,1.9109202900403437,1.9740499508810738,2.011,1.9765744685077178,2.0422562198163634,-0.18425795740688744,-0.15932599999999986,-0.18098999999999998
56,0.3,0.247,0.22663946991199527,0.2679560782036716,0.28,0.2584361369587964,0.30065166864281645,0.5,0.499,0.47955743602848916,0.5162929909296675,0.495,0.4774510983976017,0.5107727515386101,2.0,1.919,1.8851369104724767,1.9498506142117018,1.996,1.9627537537470479,2.031751881075368,0.47939998957527363,0.4682360000000001,0.5149680000000001
57,0.3,0.248,0.22461379072177035,0.27079439298972985,0.287,0.26563408988213266,0.3075275972042204,0.5,0.501,0.48256750111491475,0.5205106243913357,0.494,0.4777497114038648,0.5109706507573016,2.0,1.924,1.8844430651416564,1.9562582988632704,1.995,1.960612100237058,2.02934485458565,0.7558942475039307,0.7003360000000001,0.7620899999999997
58,0.3,0.353,0.3113571828665696,0.40325457557051586,0.286,0.2484039763150958,0.31835788087954364,0.5,0.421,0.39806356881892097,0.45287055669584597,0.498,0.4722335862244621,0.5268048193359347,2.0,1.863,1.8005491850773985,1.9218336891703585,2.007,1.9408970344815257,2.0672266985288883,1.7631883402447266,1.62081,1.7661599999999997
59,0.3,0.275,0.25236797144035383,0.2986411283197261,0.31,0.2917311167391801,0.3321461611171176,0.5,0.523,0.5027860349355635,0.5388618317177731,0.519,0.5011112433461586,0.5366511698767324,2.0,1.947,1.9139731462298006,1.9836677118547599,2.024,1.9820577971886426,2.05549277224574,-0.46260465774725446,-0.42833999999999994,-0.47361600000000004
60,0.3,0.243,0.22151841682659135,0.2645280407762017,0.284,0.2662569723454852,0.3043241809121634,0.5,0.516,0.49845358582072546,0.5329168122264304,0.503,0.4869334790691215,0.5202971654254323,2.0,1.949,1.9170498783511014,1.9815786443692223,2.021,1.9874987742540526,2.053207739930626,0.16470136346727493,0.1715120000000001,0.1859320000000002
61,0.3,0.322,0.2816516471136001,0.36344721497281274,0.251,0.2197325533807001,0.2874110685042597,0.5,0.403,0.37669244929962503,0.4280539354673847,0.476,0.45043794944437093,0.4995090959925854,2.0,1.817,1.7616326153949982,1.868129584125064,1.963,1.898487937311067,2.0211140611276233,1.7471508728900722,1.5589860000000002,1.7078100000000003
62,0.3,0.267,0.23900806071662545,0.28970959766460713,0.288,0.2621468436801042,0.3086653431198827,0.5,0.497,0.4761099096795341,0.514238804769806,0.5,0.48014364232529394,0.5179238918334154,2.0,1.873,1.8308417239030117,1.910774620365139,1.951,1.9131432829763815,1.9903533401160625,-1.1730550461899667,-1.041388,-1.13158
63,0.3,0.272,0.25139563660892006,0.2952759586284562,0.312,0.28856602743512644,0.3321238112272628,0.5,0.51,0.4920741364090188,0.5297117134737886,0.499,0.48344222749701055,0.5160550374716318,2.0,1.96,1.9314426091457209,1.9941649530019268,2.022,1.9886871898941922,2.0551544573452887,-0.18410979235363611,-0.16071999999999997,-0.16580399999999984
64,0.3,0.257,0.23614470794933362,0.28209436399223137,0.3,0.28116605791529786,0.3212042011479107,0.5,0.526,0.5083321408016771,0.5445112268060592,0.513,0.4951646877706342,0.5298783094928905,2.0,1.964,1.9288825322137237,1.9975470364688142,2.024,1.9877956917624642,2.0556201657359905,0.35899063458564306,0.34173600000000004,0.3683679999999998
65,0.3,0.286,0.26206340801482214,0.3108534054920982,0.305,0.28094479575354675,0.3268753724489112,0.5,0.504,0.4855478860436774,0.5227744089863292,0.51,0.49257095066041096,0.5269518120863775,2.0,1.938,1.90056786915627,1.9799835548076403,2.013,1.970064314020798,2.050440855520173,-1.0370805346326235,-0.9496199999999999,-1.0226039999999998
66,0.3,0.265,0.24057687232292432,0.29007851690390307,0.298,0.276093233701229,0.31980113116733455,0.5,0.498,0.477331091060912,0.5167802833455898,0.494,0.47379564598491336,0.5112521004622942,2.0,1.898,1.8598413715014392,1.9354345129472335,1.967,1.9267917790622677,2.0059363274544597,0.9332187692071465,0.8275279999999998,0.8969519999999997
67,0.3,0.263,0.2414776051942889,0.28546567841763976,0.302,0.28262454937516973,0.3213583626350276,0.5,0.524,0.5073966597002281,0.5423588076113189,0.512,0.4967083662636933,0.5293250043691472,2.0,1.971,1.9373521684643331,2.0032337218213194,2.038,2.004030125927873,2.0692514008106437,0.291879467029065,0.27199799999999996,0.2853199999999996
68,0.3,0.267,0.24545649647559403,0.290246967416041,0.309,0.2860011486437196,0.3285403953465344,0.5,0.512,0.49365628547105145,0.5288110409869198,0.502,0.487009314162708,0.5191714257544634,2.0,1.942,1.9092594185107565,1.9748029950217063,2.005,1.9737861685359008,2.0394465358193274,-0.10938690764554826,-0.10486800000000018,-0.11629
69,0.3,0.291,0.26684288605833095,0.3135954154674615,0.315,0.29465289388277427,0.338902504735839,0.5,0.523,0.5033667741454861,0.5420625765870067,0.528,0.5082926963597346,0.545557130345752,2.0,1.938,1.8968807673039012,1.9753056016024777,2.015,1.9793332486525046,2.0582549357495474,1.1196673614311874,1.038768,1.1203400000000001
70,0.3,0.289,0.2623420689218677,0.31507711015820916,0.293,0.2693174265324085,0.31413766865112003,0.5,0.48,0.4593476196899104,0.5005038518904651,0.498,0.47799494746625704,0.5173027098168982,2.0,1.931,1.8862848402653782,1.9715627112275644,2.024,1.983660636885289,2.0659399703182895,-1.292881470372962,-1.2165300000000001,-1.319648
71,0.3,0.27,0.248803373126656,0.2900615267498965,0.307,0.2889753012766826,0.3260311758522903,0.5,0.521,0.5021471354834063,0.5401214950550149,0.512,0.49395389394987144,0.5274226358542723,2.0,1.955,1.924305226912953,1.9934351986737011,2.021,1.9869593171403486,2.0534197580288915,-0.42828226447720175,-0.35972000000000004,-0.3920739999999998
72,0.3,0.259,0.2362770977510572,0.2853313426136613,0.277,0.2561003524593648,0.29906927514646003,0.5,0.488,0.46731071560439585,0.505381625077355,0.494,0.475727434682572,0.5120168389470797,2.0,1.909,1.8694973487486726,1.950810770762435,1.994,1.9551492242022754,2.0333821375400936,-1.0784335537115761,-0.981226,-1.072772
73,0.3,0.253,0.2285275119569839,0.27329957140965766,0.289,0.26397128122991037,0.3070703402298965,0.5,0.501,0.48483934526761463,0.5209220995031713,0.493,0.47509658439022084,0.5095931616901205,2.0,1.932,1.8991709741208964,1.9661761140998057,1.999,1.9649091962370402,2.031745952802617,0.6444705722116919,0.595056,0.6396800000000002
74,0.3,0.241,0.21902206137861643,0.2640776033855572,0.277,0.2559290042325581,0.2953490033005396,0.5,0.488,0.4708599540760118,0.504510899779836,0.48,0.46494580855153284,0.4984039650252028,2.0,1.938,1.9081736881549352,1.9701547700615951,2.011,1.9806819191134288,2.0461051624249857,0.12128415835651873,0.10465199999999997,0.12468199999999996
75,0.3,0.239,0.21569215080745316,0.26042762126750113,0.278,0.2555927550862988,0.29972091838999226,0.5,0.497,0.47922857188207824,0.5146809018612819,0.483,0.46704233895190295,0.4988799008434999,2.0,1.939,1.9046580393671049,1.9719776715275783,2.006,1.9737434862385745,2.0450474291595913,-0.5455784843159415,-0.5080180000000001,-0.5536559999999999
76,0.3,0.256,0.23116128058469226,0.2802168727699562,0.292,0.2671338450173444,0.31169033777735355,0.5,0.489,0.47321324353954225,0.5064164775664287,0.485,0.46744965247360337,0.5004431483447875,2.0,1.896,1.862641523219819,1.9275239034246774,1.968,1.9362025710975288,2.002720965926282,-0.5614758534760302,-0.48537600000000003,-0.5392319999999999
77,0.3,0.252,0.22909364415219272,0.27589843166549516,0.289,0.268324584980807,0.3143723284945853,0.5,0.506,0.48612318065800814,0.5218237734194986,0.495,0.4776534833600385,0.5142494198263983,2.0,1.946,1.9063631565055483,1.9827763130681573,2.006,1.9686788438410163,2.045029276122585,-0.9048886436693733,-0.8562399999999999,-0.9187479999999999
78,0.3,0.271,0.24731015623969504,0.29364602518883165,0.304,0.2809903954556897,0.32420818222680414,0.5,0.509,0.4883651633422482,0.5270317116556693,0.503,0.4864026748018225,0.5210096389432524,2.0,1.919,1.8790794902894747,1.9584146635964856,1.991,1.9513896293433675,2.026643524847399,-1.0647355989535867,-0.967176,-1.043284
79,0.3,0.263,0.2411706872739857,0.2878370896741652,0.304,0.28466987931350024,0.32811789981904216,0.5,0.51,0.4922694478274594,0.5293771231526664,0.499,0.48061520314500356,0.5149795430917142,2.0,1.922,1.8827371595416467,1.9562158449877896,1.987,1.9519153627130348,2.020837536359912,0.6314280668132293,0.59582,0.6437880000000002
80,0.3,0.319,0.28288818356722956,0.347684755116579,0.295,0.269191597084565,0.3232017285171323,0.5,0.457,0.4358707402357574,0.4794995725566626,0.505,0.48305380078118915,0.5242355005384315,2.0,1.862,1.8107345087220676,1.9118525053810422,1.988,1.9378197724324784,2.036488312120239,1.5781893491302803,1.4300160000000002,1.5625680000000002
81,0.3,0.275,0.25369094216351556,0.29598459004520183,0.315,0.29546256813679844,0.3338491725621023,0.5,0.521,0.5012452509416645,0.5362109485654198,0.506,0.4883947224295561,0.52267263701816,2.0,1.952,1.9150117686023185,1.9852072507950536,2.009,1.9721009535908396,2.043399368983728,-0.6902578146906071,-0.667584,-0.715204
82,0.3,0.257,0.2363708814051734,0.27772353510305425,0.292,0.2718770544370761,0.3116268088045246,0.5,0.505,0.4873252623389978,0.5207555630166277,0.497,0.4789040659417174,0.5120193350738288,2.0,1.941,1.9079234069356945,1.972547599403176,2.004,1.9722256742937287,2.03852560863518,-0.4161389315301671,-0.38431799999999994,-0.40881599999999985
83,0.3,0.274,0.24655005604356536,0.29861313598914574,0.301,0.2785022078764297,0.3216719997376558,0.5,0.501,0.48203084796683693,0.5196631313641515,0.502,0.4840743294556771,0.5187675320342844,2.0,1.914,1.874719062865927,1.9519974712031067,1.981,1.9432912000018217,2.018818655926566,1.0034070248263118,0.903408,0.9746520000000001
84,0.3,0.279,0.25520901458898243,0.30221476518044954,0.301,0.28099287032180265,0.3226131829877586,0.5,0.495,0.4747626185366649,0.5131023030134071,0.496,0.47664821627278925,0.5137182966885497,2.0,1.949,1.9102053856303598,1.9910017345457793,2.025,1.984274180646185,2.0690518483827685,-1.1609913474294706,-1.103134,-1.1907
85,0.3,0.295,0.2682410303873357,0.31546071244723356,0.324,0.30143103598898485,0.3438052192771333,0.5,0.511,0.4928941201232344,0.5313084793405822,0.511,0.4915632852906393,0.5286911371065293,2.0,1.935,1.9017917736773935,1.9767232314176368,2.009,1.9659981549913923,2.0465357897857595,-1.0339400507790906,-0.9713700000000001,-1.056734
86,0.3,0.281,0.2597467923894294,0.3031703723649061,0.321,0.3026705896542375,0.34096485743522,0.5,0.523,0.5035057346944968,0.5387308071596931,0.509,0.4928934257181126,0.5261617412681597,2.0,1.955,1.9224824364158772,1.9889515332139405,2.018,1.9832281284753468,2.0518171000758008,0.41234291469852247,0.40273000000000003,0.43588799999999983
87,0.3,0.266,0.24261607373400185,0.2866637858825733,0.298,0.276614937831165,0.31807131249441434,0.5,0.496,0.4770191880063022,0.5128335654801494,0.491,0.4747195357127071,0.5095604709093795,2.0,1.951,1.915620409952535,1.9850449818600886,2.024,1.9917067383994358,2.0586570561656656,-0.6542109948809574,-0.6048100000000001,-0.6557759999999999
88,0.3,0.258,0.23660552637519783,0.2774462504715312,0.301,0.28111776860546434,0.31987741406399967,0.5,0.522,0.5051487680126263,0.5396741502415782,0.509,0.49133722510433786,0.5223503387560297,2.0,1.922,1.8879806844743785,1.9516507452696283,1.986,1.9524140590354444,2.016903052651125,0.3158337434766927,0.2882999999999998,0.31776000000000004
89,0.3,0.255,0.2323958979752803,0.2783626201072185,0.289,0.2671455889826051,0.30859750678777836,0.5,0.514,0.49520215239016907,0.5345555258836681,0.506,0.48970685509191353,0.5231196100629817,2.0,1.954,1.9219150308441737,1.9913668985715014,2.026,1.9911449331243156,2.0618665525309408,-0.4806166901140001,-0.43769599999999986,-0.48218799999999984
90,0.3,0.251,0.22705687160583868,0.2755835277600497,0.286,0.2666545178247022,0.3064391410650529,0.5,0.503,0.484879524308801,0.5239951154187743,0.494,0.4767615455742922,0.5120885493522171,2.0,1.934,1.9033872649278836,1.977090825986584,2.001,1.9654818869802626,2.037555142717376,-0.7293983146176024,-0.6575599999999999,-0.724362
91,0.3,0.236,0.21191966898223905,0.2574147399168535,0.28,0.2593983012565412,0.3017149938869485,0.5,0.483,0.4661151583339845,0.49959618452912824,0.463,0.4456649508965117,0.4780725709074969,2.0,1.9,1.8676406958848621,1.9317495163619125,1.958,1.9292683657293654,1.9927731735300493,0.32663578300114704,0.27739999999999965,0.29369999999999963
92,0.3,0.334,0.3000415994963319,0.3666077220069352,0.289,0.26003478905959126,0.31915139177046653,0.5,0.423,0.400483487199496,0.44941638800736755,0.483,0.4619509856672406,0.5046251910417218,2.0,1.873,1.822924965884348,1.931381398514721,2.007,1.948635223485905,2.054782027788218,1.6317566440826234,1.490908,1.6296840000000001
93,0.3,0.28,0.25593162236777034,0.3027060202764779,0.316,0.2958431754800492,0.3387763279670574,0.5,0.496,0.4806453451303262,0.5149049725289853,0.489,0.4730748773671738,0.5048355787610191,2.0,1.937,1.9050651200588176,1.9722422089456517,2.004,1.9706412091756305,2.037153279020729,0.4220788654817049,0.4106439999999998,0.44889599999999996
94,0.3,0.279,0.25840356188249086,0.300309757937789,0.322,0.3003736688908973,0.3417853017385158,0.5,0.519,0.50120619688583,0.5372958751737652,0.503,0.4845880311948913,0.5193799199060376,2.0,1.954,1.9225287369356463,1.9883316324743612,2.01,1.974375533839268,2.041620936161918,0.5045944844009478,0.48849999999999993,0.5266199999999999
95,0.3,0.286,0.2597868904045897,0.3158983902861856,0.289,0.26346326655478863,0.310468739483221,0.5,0.47,0.4502212985239277,0.4893328288604057,0.492,0.4741025511821901,0.5123709729513585,2.0,1.894,1.85368798965986,1.9346653365320263,1.988,1.9463625677118301,2.032408675369733,1.2474316081372105,1.125036,1.2285840000000001
96,0.3,0.263,0.24030314500185326,0.2831682360851118,0.307,0.28667111479159185,0.32595496867609675,0.5,0.523,0.505619143363413,0.5416137046170612,0.508,0.49370948916404606,0.5250710892442988,2.0,1.945,1.910387757270514,1.9769006178399324,2.009,1.9766740073345177,2.0405364037479594,0.00592645277081516,0.0,-0.008036000000000154
