sim_id,true_eta,true_kappa,true_a,true_sigma,true_b,true_x0,tada_eta,tada_kappa,tada_a,tada_z,tada_eta_hdi_3%,tada_eta_hdi_97%,tada_kappa_hdi_3%,tada_kappa_hdi_97%,tada_a_hdi_3%,tada_a_hdi_97%,tada_z_hdi_3%,tada_z_hdi_97%,tada_x0,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_eta_hdi_3%,addm_eta_hdi_97%,addm_kappa_hdi_3%,addm_kappa_hdi_97%,addm_a_hdi_3%,addm_a_hdi_97%,addm_x0_raw_hdi_3%,addm_x0_raw_hdi_97%,addm_x0,time_data_simulation,time_tada_inference,time_addm_inference,tada_eta_error,tada_eta_rel_error,addm_eta_error,addm_eta_rel_error,tada_kappa_error,tada_kappa_rel_error,addm_kappa_error,addm_kappa_rel_error,tada_a_error,tada_a_rel_error,addm_a_error,addm_a_rel_error,tada_x0_error,tada_x0_rel_error,addm_x0_error,addm_x0_rel_error
26,0.3,0.5,2.0,1.0,0.0,1.116147361342684,0.253,0.507,1.909,0.766,0.22993391276508354,0.2780466985826987,0.48788295417170974,0.5254681663844877,1.869154092945064,1.9459103628328422,0.7592010171599841,0.7718993318303469,1.015588,0.29,0.504,1.984,0.777,0.2655100987517067,0.31287692591824173,0.486031673534191,0.5208542191734952,1.947671344307672,2.017260939753528,0.7697964493940975,0.7819179547900902,1.0991360000000001,1170.677750825882,76.36761379241943,933.2623629570007,-0.046999999999999986,-0.15666666666666662,-0.010000000000000009,-0.03333333333333337,0.007000000000000006,0.014000000000000012,0.0040000000000000036,0.008000000000000007,-0.09099999999999997,-0.045499999999999985,-0.016000000000000014,-0.008000000000000007,-0.10055936134268406,-0.09009505807702207,-0.017011361342683884,-0.015241142820263308
27,0.3,0.5,2.0,1.0,0.0,-0.08624965576910126,0.281,0.52,1.951,0.479,0.25964212374505763,0.3010941466258941,0.5032742141922778,0.5378279485435369,1.9167518796367533,1.9799372351975726,0.4697184712244527,0.4869438471971098,-0.08194200000000018,0.322,0.503,2.009,0.479,0.30335613114458426,0.34130044009932453,0.4866877490315446,0.518933200938815,1.9717676643774706,2.0409656276648627,0.4710446429077638,0.4868818481414582,-0.08437800000000006,1577.0113430023193,79.58789491653442,720.2856433391571,-0.01899999999999996,-0.06333333333333321,0.02200000000000002,0.0733333333333334,0.020000000000000018,0.040000000000000036,0.0030000000000000027,0.006000000000000005,-0.04899999999999993,-0.024499999999999966,0.008999999999999897,0.0044999999999999485,0.004307655769101082,-0.0499440343348511,0.0018716557691011992,-0.021700443351470342
28,0.3,0.5,2.0,1.0,0.0,-1.205180414208618,0.263,0.485,1.929,0.21,0.2367275787756459,0.2877068042383265,0.4656115720758582,0.5045547196234873,1.8877989968489235,1.971577494286935,0.20429266644088123,0.21637191728496968,-1.11882,0.279,0.494,2.017,0.198,0.25563567644468405,0.30309064544656317,0.4750555182603311,0.5126910718671654,1.9757636014629194,2.059184930466232,0.19264212286689653,0.20452374675428212,-1.218268,1082.7222049236298,73.40609765052795,671.6966636180878,-0.03699999999999998,-0.12333333333333327,-0.020999999999999963,-0.06999999999999988,-0.015000000000000013,-0.030000000000000027,-0.006000000000000005,-0.01200000000000001,-0.07099999999999995,-0.035499999999999976,0.016999999999999904,0.008499999999999952,0.08636041420861806,-0.07165766485288151,-0.013087585791381917,0.010859441156763142
29,0.3,0.5,2.0,1.0,0.0,-1.3370933890365166,0.29,0.491,1.932,0.181,0.2674843302741569,0.3166269142694265,0.4708966654255981,0.5103840351292216,1.888922857704569,1.9763238826888547,0.17522142749973574,0.18638990752530651,-1.232616,0.288,0.523,2.049,0.168,0.2649101177508251,0.3083325856824384,0.5007919732655963,0.5437155334857693,2.004060278090419,2.09476332444929,0.16315796670682586,0.1728009608986429,-1.360536,1009.4362423419952,79.07019066810608,2539.0607521533966,-0.010000000000000009,-0.03333333333333337,-0.01200000000000001,-0.040000000000000036,-0.009000000000000008,-0.018000000000000016,0.02300000000000002,0.04600000000000004,-0.06800000000000006,-0.03400000000000003,0.04899999999999993,0.024499999999999966,0.10447738903651671,-0.07813769022656007,-0.023442610963483324,0.017532515795606177
30,0.3,0.5,2.0,1.0,0.0,-0.2114553031933537,0.241,0.495,1.914,0.454,0.21710462072544343,0.2630493412952989,0.4777751893738566,0.5113703440396105,1.8829711714708177,1.9469797428350455,0.44530965905970127,0.461849498838533,-0.17608800000000002,0.286,0.481,1.977,0.45,0.26659417931732476,0.30754470155656743,0.46422864139906067,0.4976061066385444,1.9443198776873438,2.012538259166304,0.4418380715078435,0.4571526692908096,-0.1977,1610.1236901283264,76.37738180160522,823.1012277603149,-0.059,-0.19666666666666666,-0.014000000000000012,-0.04666666666666671,-0.0050000000000000044,-0.010000000000000009,-0.019000000000000017,-0.038000000000000034,-0.08600000000000008,-0.04300000000000004,-0.02299999999999991,-0.011499999999999955,0.03536730319335368,-0.1672566384443619,0.013755303193353718,-0.0650506418407295
31,0.3,0.5,2.0,1.0,0.0,0.8700851558896696,0.238,0.504,1.948,0.705,0.21503797210482875,0.2628207884492502,0.4838034816883257,0.5231391382082121,1.907776922193653,1.984862481577921,0.6983398609928553,0.7126908801232703,0.7986799999999996,0.276,0.494,2.018,0.716,0.2527507861125145,0.29939498866829534,0.4755063025972526,0.5111603175333267,1.9830303089045858,2.0591766916832874,0.7098555430597979,0.7236071871145068,0.8717759999999997,1312.2445936203003,71.82246112823486,586.6304636001587,-0.062,-0.20666666666666667,-0.023999999999999966,-0.07999999999999989,0.0040000000000000036,0.008000000000000007,-0.006000000000000005,-0.01200000000000001,-0.052000000000000046,-0.026000000000000023,0.017999999999999794,0.008999999999999897,-0.07140515588967,-0.08206685909571415,0.0016908441103300476,0.0019433087656818427
32,0.3,0.5,2.0,1.0,0.0,0.2556357744428408,0.25,0.529,1.964,0.561,0.2278011149315739,0.2722103995618469,0.5120610257932501,0.5473430698420917,1.9325619140814732,1.9994265502768984,0.5535808789402009,0.5698748825661047,0.23960800000000004,0.291,0.519,2.035,0.564,0.2713388909085708,0.308404241811688,0.5026072493939256,0.5366572250629484,1.996152344023413,2.0669057482574296,0.5556044632141837,0.5726189236137025,0.2604799999999998,1565.3932883739471,86.15605401992798,668.9271867275238,-0.04999999999999999,-0.16666666666666663,-0.009000000000000008,-0.030000000000000027,0.029000000000000026,0.05800000000000005,0.019000000000000017,0.038000000000000034,-0.03600000000000003,-0.018000000000000016,0.03500000000000014,0.01750000000000007,-0.01602777444284076,-0.06269769744775885,0.004844225557159021,0.018949716907647334
33,0.3,0.5,2.0,1.0,0.0,0.4253101071706835,0.263,0.506,1.94,0.597,0.2413292836702297,0.2845442360368697,0.4880517290784339,0.5243683888927478,1.90558737682603,1.9729587599332234,0.5896935561823746,0.6062936611597795,0.37636000000000003,0.3,0.497,2.003,0.601,0.27975025717354385,0.31972870161936084,0.47750779333392773,0.5117467086193159,1.9680439907823633,2.035889908072501,0.593338166399744,0.6098912365290399,0.4046059999999998,1450.1396992206573,74.54703998565674,964.9127960205078,-0.03699999999999998,-0.12333333333333327,0.0,0.0,0.006000000000000005,0.01200000000000001,-0.0030000000000000027,-0.006000000000000005,-0.06000000000000005,-0.030000000000000027,0.0030000000000001137,0.0015000000000000568,-0.04895010717068349,-0.11509274373072693,-0.020704107170683717,-0.04868002622466444
34,0.3,0.5,2.0,1.0,0.0,-0.6221130685147174,0.252,0.507,1.946,0.347,0.22828708604465342,0.2746839895332142,0.48656147257355153,0.5254581727549195,1.9089182566942313,1.976895086837977,0.339847520199712,0.3556759796093392,-0.5954760000000001,0.292,0.499,2.016,0.34,0.26959245448345553,0.31171723626352593,0.48200156229324825,0.5160063929504958,1.9770197212268898,2.0501071424551873,0.3329927867832046,0.34775847610647187,-0.6451199999999999,1549.0452406406403,84.16409635543823,1069.283045053482,-0.04799999999999999,-0.15999999999999998,-0.008000000000000007,-0.026666666666666693,0.007000000000000006,0.014000000000000012,-0.0010000000000000009,-0.0020000000000000018,-0.05400000000000005,-0.027000000000000024,0.016000000000000014,0.008000000000000007,0.026637068514717255,-0.04281708561164408,-0.023006931485282545,0.03698191317570476
35,0.3,0.5,2.0,1.0,0.0,-0.7414828618443046,0.266,0.509,1.929,0.321,0.24167876911466812,0.28751553972698113,0.4918093856379069,0.5281741836317604,1.896087378956703,1.9679169454123564,0.3133235692898514,0.32829974209520624,-0.690582,0.304,0.501,1.999,0.313,0.282321638579692,0.3245894643310899,0.4843066162145726,0.5205481965569589,1.9653424907866144,2.037370009430481,0.3058858283109131,0.32056553423611933,-0.7476260000000001,1839.9912540912628,89.43536853790283,976.3926949501038,-0.033999999999999975,-0.11333333333333326,0.0040000000000000036,0.013333333333333346,0.009000000000000008,0.018000000000000016,0.0010000000000000009,0.0020000000000000018,-0.07099999999999995,-0.035499999999999976,-0.0009999999999998899,-0.0004999999999999449,0.050900861844304535,-0.06864738817792476,-0.00614313815569556,0.008284936135159772
36,0.3,0.5,2.0,1.0,0.0,0.04069246554437855,0.257,0.517,1.95,0.517,0.23563920815463868,0.27714743090057203,0.49983599155924013,0.536868612065381,1.9168702396364834,1.9827011029025698,0.5096377907772005,0.5259192332804826,0.06630000000000025,0.295,0.506,2.017,0.52,0.27534779397138265,0.31598720532885116,0.49038084271955656,0.5240567589549147,1.9820123614063185,2.0478946616930647,0.5122398276035054,0.5289480553472132,0.08068000000000008,1610.3163170814514,82.36618137359619,690.991448879242,-0.04299999999999998,-0.14333333333333328,-0.0050000000000000044,-0.016666666666666684,0.017000000000000015,0.03400000000000003,0.006000000000000005,0.01200000000000001,-0.050000000000000044,-0.025000000000000022,0.016999999999999904,0.008499999999999952,0.025607534455621694,0.6292942468107401,0.03998753445562153,0.9826766188942708
37,0.3,0.5,2.0,1.0,0.0,-1.0859589037723365,0.251,0.502,1.917,0.241,0.2258982258694623,0.27559954214419513,0.4835475536482924,0.5197418203567586,1.878539541720064,1.953765592245468,0.23325868972653135,0.24693507438869675,-0.993006,0.283,0.504,1.996,0.231,0.2635023695631441,0.3054871101067973,0.48518021386633087,0.5200878648790636,1.9577901526569834,2.0370354371638753,0.22463829433057733,0.23637764864434002,-1.073848,1319.9753112792969,94.10262537002563,873.4384217262268,-0.04899999999999999,-0.1633333333333333,-0.017000000000000015,-0.05666666666666672,0.0020000000000000018,0.0040000000000000036,0.0040000000000000036,0.008000000000000007,-0.08299999999999996,-0.04149999999999998,-0.0040000000000000036,-0.0020000000000000018,0.09295290377233645,-0.08559523150410428,0.01211090377233659,-0.011152267116431833
38,0.3,0.5,2.0,1.0,0.0,-0.5213259287559455,0.257,0.507,1.957,0.374,0.23628931707938228,0.27805418011548433,0.49020067069490825,0.5241961674024924,1.9232745157213986,1.9948773495454388,0.36502543825480127,0.38170542225533854,-0.49316399999999994,0.293,0.499,2.028,0.366,0.2727424768678278,0.31393613374946716,0.4783523143813566,0.5129613995157281,1.9942127977654631,2.06403713939493,0.3577592620195993,0.3727957008625975,-0.543504,1807.7396025657654,94.7232232093811,1027.788978099823,-0.04299999999999998,-0.14333333333333328,-0.007000000000000006,-0.023333333333333355,0.007000000000000006,0.014000000000000012,-0.0010000000000000009,-0.0020000000000000018,-0.04299999999999993,-0.021499999999999964,0.028000000000000025,0.014000000000000012,0.028161928755945587,-0.0540198121799719,-0.022178071244054465,0.042541661599258276
39,0.3,0.5,2.0,1.0,0.0,-0.5455596909862079,0.251,0.512,1.924,0.378,0.22825270426933345,0.27398677690628087,0.49293287311022005,0.5282274415968232,1.8922028468647734,1.9584488288683612,0.3703488445558732,0.3862751183384975,-0.4694559999999999,0.295,0.498,1.989,0.371,0.27291174890582215,0.31608735796658605,0.48128423607106446,0.5165371963663618,1.9561108195760777,2.0221844585733484,0.3624018564066746,0.3781662950047269,-0.5131620000000001,1689.5296251773834,87.55017876625061,1203.155335187912,-0.04899999999999999,-0.1633333333333333,-0.0050000000000000044,-0.016666666666666684,0.01200000000000001,0.02400000000000002,-0.0020000000000000018,-0.0040000000000000036,-0.07600000000000007,-0.038000000000000034,-0.010999999999999899,-0.005499999999999949,0.07610369098620806,-0.13949654317135393,0.03239769098620782,-0.059384319482332956
41,0.3,0.5,2.0,1.0,0.0,0.735260948592583,0.276,0.495,1.919,0.67,0.25168556507012485,0.30156494222648356,0.47616270842535774,0.5116854886355698,1.887879920315643,1.9540205632187897,0.6621550709098466,0.6780128809728928,0.65246,0.309,0.492,1.992,0.679,0.2867879150757255,0.3302657864834794,0.47542181074532724,0.5081783755005443,1.9567193016775113,2.022164513889547,0.6706500365330671,0.6859527441122716,0.713136,1364.9463520050049,73.65543413162231,761.180094242096,-0.023999999999999966,-0.07999999999999989,0.009000000000000008,0.030000000000000027,-0.0050000000000000044,-0.010000000000000009,-0.008000000000000007,-0.016000000000000014,-0.08099999999999996,-0.04049999999999998,-0.008000000000000007,-0.0040000000000000036,-0.08280094859258291,-0.11261437011047343,-0.02212494859258296,-0.030091287501306782
42,0.3,0.5,2.0,1.0,0.0,0.5895497479487748,0.256,0.507,1.938,0.638,0.23388819799750535,0.2768935168453244,0.49037185906170894,0.5256023590597274,1.9053360433899797,1.971611797874417,0.6296191014858241,0.6454939589454205,0.5348879999999998,0.288,0.498,2.004,0.643,0.270134078965832,0.309112209665268,0.48217515904362324,0.5141509434912276,1.9711226814030987,2.036704163840914,0.6352486182873107,0.6501443008321328,0.5731440000000001,1516.4074251651764,71.71100354194641,662.729040145874,-0.043999999999999984,-0.1466666666666666,-0.01200000000000001,-0.040000000000000036,0.007000000000000006,0.014000000000000012,-0.0020000000000000018,-0.0040000000000000036,-0.062000000000000055,-0.031000000000000028,0.0040000000000000036,0.0020000000000000018,-0.054661747948774986,-0.09271778698737476,-0.016405747948774696,-0.027827588775765483
43,0.3,0.5,2.0,1.0,0.0,0.8975247271221085,0.265,0.492,1.908,0.716,0.23999390391471595,0.28734614661841706,0.4728398536112675,0.5120430581092371,1.8711435415043647,1.9457422262111215,0.7095642727289457,0.7236773013919011,0.8242559999999997,0.298,0.486,1.971,0.725,0.275827880231607,0.31836525337233956,0.466794607149738,0.500963170274827,1.933764927387129,2.004003407971406,0.7178598397349338,0.7317358696179159,0.8869500000000001,1285.4502248764038,80.86750745773315,731.1669857501984,-0.034999999999999976,-0.11666666666666659,-0.0020000000000000018,-0.006666666666666673,-0.008000000000000007,-0.016000000000000014,-0.014000000000000012,-0.028000000000000025,-0.09200000000000008,-0.04600000000000004,-0.028999999999999915,-0.014499999999999957,-0.07326872712210886,-0.08163421564667446,-0.010574727122108385,-0.011782101152818367
44,0.3,0.5,2.0,1.0,0.0,0.7756642621651708,0.242,0.513,1.936,0.685,0.2184978701656594,0.26391244666714636,0.4937927415232152,0.5301717302525254,1.896575698362868,1.9741356340408187,0.6769338844588653,0.6923500597067385,0.7163200000000001,0.294,0.491,1.994,0.694,0.27143662865595025,0.3146685327990861,0.4724265611001385,0.5074074349204847,1.952712084165222,2.0297177613188095,0.6866193646961098,0.7008946885067933,0.7736719999999997,1348.1206200122833,70.98760628700256,725.4498386383057,-0.057999999999999996,-0.19333333333333333,-0.006000000000000005,-0.020000000000000018,0.013000000000000012,0.026000000000000023,-0.009000000000000008,-0.018000000000000016,-0.06400000000000006,-0.03200000000000003,-0.006000000000000005,-0.0030000000000000027,-0.05934426216517075,-0.07650766582892266,-0.0019922621651711214,-0.002568459399702093
46,0.3,0.5,2.0,1.0,0.0,0.41249930259513024,0.263,0.504,1.941,0.606,0.24220848956113342,0.2871825150568269,0.48548715355740985,0.5224865884155437,1.9051398952790919,1.975354766449654,0.597545230243176,0.6133226309172789,0.41149199999999975,0.297,0.498,2.008,0.61,0.27798196113225343,0.32035940295504983,0.48172128864079067,0.5161639604817435,1.9745663710050578,2.0456507475326586,0.6023765823935502,0.6189078452177055,0.44175999999999993,1487.884729385376,70.38985872268677,655.7100930213928,-0.03699999999999998,-0.12333333333333327,-0.0030000000000000027,-0.010000000000000009,0.0040000000000000036,0.008000000000000007,-0.0020000000000000018,-0.0040000000000000036,-0.05899999999999994,-0.02949999999999997,0.008000000000000007,0.0040000000000000036,-0.0010073025951304881,-0.0024419498137168,0.029260697404869696,0.0709351439403261
47,0.3,0.5,2.0,1.0,0.0,-0.8426654391631052,0.271,0.509,1.916,0.299,0.2492295532540092,0.2955592865436693,0.48810824616319826,0.5252344330263982,1.8799432884296172,1.9494999194601739,0.29223703271410034,0.30613101447668717,-0.770232,0.316,0.491,1.968,0.291,0.29149172374034404,0.3354518281796434,0.47366922657934746,0.5094875218290656,1.9292851033297924,2.001416800637053,0.28435465746180494,0.2979354830357041,-0.822624,1335.1397869586945,76.48934578895569,819.3007071018219,-0.02899999999999997,-0.09666666666666657,0.016000000000000014,0.053333333333333385,0.009000000000000008,0.018000000000000016,-0.009000000000000008,-0.018000000000000016,-0.08400000000000007,-0.04200000000000004,-0.03200000000000003,-0.016000000000000014,0.07243343916310518,-0.08595752928355836,0.02004143916310519,-0.02378338808223746
48,0.3,0.5,2.0,1.0,0.0,-0.3850196159883379,0.249,0.516,1.929,0.411,0.22915672942573495,0.2683105747299995,0.4962532904947439,0.531490034819,1.8964913158081032,1.962357715057349,0.4029509731088823,0.4200044703666397,-0.34336200000000017,0.297,0.496,1.99,0.405,0.27612075215760196,0.3187655409423819,0.4800179393041249,0.513283796481562,1.9554481489650521,2.0216774179742347,0.3971322068961962,0.413281691789267,-0.3780999999999999,1475.5801191329956,78.74014663696289,856.8796560764313,-0.05099999999999999,-0.16999999999999998,-0.0030000000000000027,-0.010000000000000009,0.016000000000000014,0.03200000000000003,-0.0040000000000000036,-0.008000000000000007,-0.07099999999999995,-0.035499999999999976,-0.010000000000000009,-0.0050000000000000044,0.041657615988337726,-0.10819608731208001,0.006919615988338013,-0.017972112850862136
49,0.3,0.5,2.0,1.0,0.0,0.006089155571450178,0.247,0.523,1.938,0.507,0.22919811632683237,0.2678251587014269,0.5062013038643701,0.5418887768715115,1.9060127013150512,1.9701630543034703,0.4982240430021892,0.515375988591761,0.027131999999999934,0.297,0.497,1.989,0.504,0.2785644278933658,0.3166614033765256,0.4819874232542296,0.515293106149439,1.9532902426327612,2.0206214776527824,0.4954098605491193,0.513107573740839,0.015911999999999926,1572.8789818286896,71.69068503379822,679.8399641513824,-0.05299999999999999,-0.17666666666666664,-0.0030000000000000027,-0.010000000000000009,0.02300000000000002,0.04600000000000004,-0.0030000000000000027,-0.006000000000000005,-0.062000000000000055,-0.031000000000000028,-0.010999999999999899,-0.005499999999999949,0.021042844428549756,3.4557902457299585,0.009822844428549748,1.6131702193002708
