sim_id,true_sigma,true_eta,true_kappa,true_a,true_b,true_x0,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_eta_hdi_3%,addm_eta_hdi_97%,addm_kappa_hdi_3%,addm_kappa_hdi_97%,addm_a_hdi_3%,addm_a_hdi_97%,addm_x0_raw_hdi_3%,addm_x0_raw_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%,time_data_simulation,time_tada_inference,time_addm_inference,addm_eta_error,addm_eta_rel_error,addm_kappa_error,addm_kappa_rel_error,addm_a_error,addm_a_rel_error,addm_x0_error,addm_x0_rel_error
11,1.0,0.3,0.5,2.0,0.0,0.8890180541318764,0.292,0.502,1.999,0.714,0.270889037610849,0.3142787226622638,0.4831199611220288,0.5179956026547554,1.9640932802321553,2.032747366521769,0.7065965538387453,0.7207604835285125,0.855572,0.8259730222473038,0.8826004131469931,1348.9288182258606,0.0,888.7319793701172,-0.008000000000000007,-0.026666666666666693,0.0020000000000000018,0.0040000000000000036,-0.0009999999999998899,-0.0004999999999999449,-0.0334460541318764,-0.03762134410705121
12,1.0,0.3,0.5,2.0,0.0,0.7603172801719751,0.317,0.506,2.004,0.695,0.2959239386197651,0.33637058252377594,0.48957887718560883,0.5240326443899831,1.9714335554159004,2.038173485856066,0.6887572873453911,0.7035293797279147,0.7815599999999998,0.7565392076803277,0.8157457539494821,1393.8886122703552,0.0,730.4854421615601,0.017000000000000015,0.05666666666666672,0.006000000000000005,0.01200000000000001,0.0040000000000000036,0.0020000000000000018,0.021242719828024725,0.027939283220315424
13,1.0,0.3,0.5,2.0,0.0,0.6507419480086849,0.303,0.485,2.005,0.663,0.27926552057132076,0.3247530989139209,0.4670060417533686,0.5011913696299892,1.9702007983746583,2.0379560751407966,0.6559626917976381,0.6710158053247021,0.6536300000000002,0.6254103941085289,0.6857733793520553,1979.5996589660645,0.0,1167.4949219226837,0.0030000000000000027,0.010000000000000009,-0.015000000000000013,-0.030000000000000027,0.004999999999999893,0.0024999999999999467,0.0028880519913152547,0.004438091013116477
14,1.0,0.3,0.5,2.0,0.0,-0.6692177953096152,0.3,0.503,1.984,0.331,0.278564936044379,0.31977388879469026,0.48764216265525395,0.5201672770171684,1.9496363448721927,2.0200217780915386,0.32316019624000386,0.33902279689531745,-0.6705919999999999,-0.7017003413196647,-0.6387575419193803,1344.1677989959717,0.0,783.3150024414062,0.0,0.0,0.0030000000000000027,0.006000000000000005,-0.016000000000000014,-0.008000000000000007,-0.0013742046903846283,0.002053449116290832
15,1.0,0.3,0.5,2.0,0.0,-1.1580427037329732,0.308,0.503,1.983,0.213,0.2830284481660651,0.3310812706580649,0.48526894769402484,0.5221155151524631,1.9441761491995475,2.0222574690836415,0.20615648697398017,0.21798246456669412,-1.138242,-1.1653833726611946,-1.1184815455284913,1310.9888801574707,0.0,1121.444165468216,0.008000000000000007,0.026666666666666693,0.0030000000000000027,0.006000000000000005,-0.016999999999999904,-0.008499999999999952,0.019800703732973268,-0.017098422768992295
16,1.0,0.3,0.5,2.0,0.0,-0.3341925608072407,0.296,0.491,1.993,0.414,0.27774344520241984,0.3168474175342109,0.4729259752563873,0.5062217577591667,1.9612198581771585,2.0274303554049378,0.4064190359097453,0.4213124646239247,-0.3427960000000001,-0.3730137228637551,-0.3136485160090363,1750.587302684784,0.0,978.4501404762268,-0.0040000000000000036,-0.013333333333333346,-0.009000000000000008,-0.018000000000000016,-0.006999999999999895,-0.0034999999999999476,-0.00860343919275941,0.025743957830712448
17,1.0,0.3,0.5,2.0,0.0,-1.0417070640052293,0.276,0.493,2.013,0.243,0.2550765829792885,0.2989119302579306,0.4752519211203589,0.5100062664969282,1.9760423945025167,2.0505298190251744,0.23675278853577547,0.2496983273888547,-1.034682,-1.0598332733549678,-1.007714533932471,1286.7676856517792,0.0,659.5491857528687,-0.023999999999999966,-0.07999999999999989,-0.007000000000000006,-0.014000000000000012,0.0129999999999999,0.00649999999999995,0.007025064005229176,-0.0067437999107145446
18,1.0,0.3,0.5,2.0,0.0,-0.2632300397016989,0.305,0.514,2.043,0.442,0.28357958181162474,0.32401117205758306,0.49750169863324606,0.5296211120538913,2.0088455226429707,2.0732910938410667,0.43339977544978137,0.4501415037411817,-0.23698799999999998,-0.27212851751219347,-0.20372181571353143,1574.650544643402,0.0,606.2367570400238,0.0050000000000000044,0.016666666666666684,0.014000000000000012,0.028000000000000025,0.04300000000000015,0.021500000000000075,0.026242039701698916,-0.09969242010310554
19,1.0,0.3,0.5,2.0,0.0,1.0409344196794112,0.295,0.502,1.994,0.759,0.27304204387229486,0.3164111348330325,0.4819656428909997,0.5180823082201644,1.9588191652616354,2.0338451934341046,0.7523056042756714,0.765076712407189,1.0328920000000001,1.0061947498513775,1.0571259290798698,1223.1360721588135,0.0,747.1741263866425,-0.0050000000000000044,-0.016666666666666684,0.0020000000000000018,0.0040000000000000036,-0.006000000000000005,-0.0030000000000000027,-0.008042419679411106,-0.007726154047137786
20,1.0,0.3,0.5,2.0,0.0,0.3482037356812522,0.289,0.493,2.011,0.588,0.2654695754753124,0.3081019077848316,0.4775690729132737,0.5108789112920893,1.9784901328724567,2.045876358815504,0.5791405327602663,0.595704646383993,0.35393600000000003,0.318303222761791,0.38492408775641973,1512.8210318088531,0.0,658.8886456489563,-0.01100000000000001,-0.0366666666666667,-0.007000000000000006,-0.014000000000000012,0.01100000000000012,0.00550000000000006,0.005732264318747848,0.016462386044000396
21,1.0,0.3,0.5,2.0,0.0,1.145433184186798,0.29,0.509,2.026,0.788,0.2682859209422335,0.310640049353764,0.49111182610172355,0.5268571766697998,1.9852771812418069,2.0642534953133667,0.7823918840912516,0.7938109907735016,1.166976,1.1442519143377514,1.1905221346142283,1151.246654033661,0.0,689.0308208465576,-0.010000000000000009,-0.03333333333333337,0.009000000000000008,0.018000000000000016,0.0259999999999998,0.0129999999999999,0.021542815813202054,0.01880757089161548
22,1.0,0.3,0.5,2.0,0.0,-1.5796422221850206,0.303,0.493,2.042,0.106,0.27686701091462684,0.32734874341488307,0.4671988079334065,0.5103059091384539,1.990701745945314,2.097156476245545,0.10231491625876918,0.10953539599722384,-1.6090959999999999,-1.6241458819991865,-1.5946574427473377,868.7217719554901,0.0,1055.4370956420898,0.0030000000000000027,0.010000000000000009,-0.007000000000000006,-0.014000000000000012,0.041999999999999815,0.020999999999999908,-0.029453777814979265,0.01864585372644553
23,1.0,0.3,0.5,2.0,0.0,0.32671645287259343,0.308,0.498,1.977,0.582,0.288418876835862,0.3263338856898873,0.4823703295533013,0.5144985019490681,1.9477037578125622,2.008290297028158,0.5727963179415684,0.5894489514744128,0.32422799999999996,0.2878366411409614,0.35368115412982815,1572.6903738975525,0.0,732.6789443492889,0.008000000000000007,0.026666666666666693,-0.0020000000000000018,-0.0040000000000000036,-0.02299999999999991,-0.011499999999999955,-0.002488452872593472,-0.007616552061318658
24,1.0,0.3,0.5,2.0,0.0,1.1012649212214538,0.291,0.497,2.015,0.775,0.2691036444644096,0.31301168701164755,0.4777081642544941,0.5161875818137399,1.9768010090277992,2.0596794195684502,0.7691974777416397,0.7822184218068451,1.10825,1.084865835298808,1.1373402398815857,1396.3761286735535,0.0,1122.0053260326385,-0.009000000000000008,-0.030000000000000027,-0.0030000000000000027,-0.006000000000000005,0.015000000000000124,0.007500000000000062,0.00698507877854615,0.006342777876551938
25,1.0,0.3,0.5,2.0,0.0,-1.3846143981179027,0.299,0.493,1.962,0.154,0.27395881840264447,0.32411497121848326,0.4713044618035513,0.5125801090986901,1.917660992018049,2.0047483899539795,0.14909760037351225,0.1581729266030609,-1.357704,-1.3769410161343378,-1.3413294360095889,969.906994342804,0.0,759.1361935138702,-0.0010000000000000009,-0.0033333333333333366,-0.007000000000000006,-0.014000000000000012,-0.038000000000000034,-0.019000000000000017,0.026910398117902634,-0.019435301376673365
26,1.0,0.3,0.5,2.0,0.0,1.116147361342684,0.31,0.491,1.991,0.775,0.28707147808790956,0.33392603712178043,0.47398997314044866,0.5092081532785406,1.9542075665560656,2.0304392200524113,0.7686335588239075,0.7806414767018864,1.09505,1.0696988312367997,1.1175143602269118,1159.9370267391205,0.0,823.6926057338715,0.010000000000000009,0.03333333333333337,-0.009000000000000008,-0.018000000000000016,-0.008999999999999897,-0.0044999999999999485,-0.021097361342683918,-0.01890194975447021
27,1.0,0.3,0.5,2.0,0.0,-0.08624965576910126,0.302,0.506,2.027,0.479,0.28202034071986454,0.3205912377522068,0.4892167258902489,0.5223219855262157,1.9942000954576302,2.059416669596253,0.47185949620179657,0.48737138957780246,-0.08513400000000004,-0.11408160239791676,-0.051196386651588766,1649.631583929062,0.0,950.4212067127228,0.0020000000000000018,0.006666666666666673,0.006000000000000005,0.01200000000000001,0.027000000000000135,0.013500000000000068,0.0011156557691012203,-0.012935190977317516
28,1.0,0.3,0.5,2.0,0.0,-1.205180414208618,0.298,0.487,1.995,0.2,0.2722076938060744,0.32068522130215177,0.4681766831318022,0.5060236586095952,1.9538879075774072,2.0369485270056944,0.19388362244603932,0.2058008088912247,-1.197,-1.2214043464403033,-1.1738547725240136,1065.5011339187622,0.0,637.1915447711945,-0.0020000000000000018,-0.006666666666666673,-0.013000000000000012,-0.026000000000000023,-0.004999999999999893,-0.0024999999999999467,0.008180414208617925,-0.0067877092194446225
29,1.0,0.3,0.5,2.0,0.0,-1.3370933890365166,0.276,0.472,1.941,0.172,0.25068013416390705,0.29948653772506434,0.45315097786353903,0.4921876303415543,1.898827801413422,1.9826274895200504,0.1668004837381284,0.17625138531487475,-1.2732960000000002,-1.2934805221285857,-1.2567921222076563,991.4590218067169,0.0,6315.466543674469,-0.023999999999999966,-0.07999999999999989,-0.028000000000000025,-0.05600000000000005,-0.05899999999999994,-0.02949999999999997,0.06379738903651644,-0.04771348774859144
30,1.0,0.3,0.5,2.0,0.0,-0.2114553031933537,0.319,0.517,2.004,0.448,0.2993563114703156,0.3360242543806039,0.5012573024056379,0.5359784411198022,1.9724155602125246,2.0387393883145526,0.4403220396704501,0.4562100953952479,-0.20841599999999993,-0.23918926500083604,-0.17550993765584622,1498.6968717575073,0.0,896.7406573295593,0.019000000000000017,0.0633333333333334,0.017000000000000015,0.03400000000000003,0.0040000000000000036,0.0020000000000000018,0.0030393031933537706,-0.014373265401504954
31,1.0,0.3,0.5,2.0,0.0,0.8700851558896696,0.291,0.491,2.033,0.723,0.2691854146276468,0.31422168580609955,0.47485475137377336,0.5081537243245077,1.9935135722876653,2.066917056242741,0.7163034451131588,0.7300902668422237,0.9067179999999997,0.8794898078301037,0.9355470249804814,1328.983423948288,0.0,501.0300991535187,-0.009000000000000008,-0.030000000000000027,-0.009000000000000008,-0.018000000000000016,0.03299999999999992,0.01649999999999996,0.036632844110330076,0.04210259635204634
32,1.0,0.3,0.5,2.0,0.0,0.2556357744428408,0.297,0.492,2.023,0.559,0.276819325002986,0.3175963836351949,0.47629079158488435,0.5099807304630708,1.9880074247148347,2.057023442267626,0.551406762104714,0.5684349665982568,0.23871400000000031,0.20799175947567283,0.2768878748565471,1556.6328060626984,0.0,552.3407385349274,-0.0030000000000000027,-0.010000000000000009,-0.008000000000000007,-0.016000000000000014,0.02300000000000013,0.011500000000000066,-0.016921774442840487,-0.0661948605578447
33,1.0,0.3,0.5,2.0,0.0,0.4253101071706835,0.31,0.498,2.002,0.604,0.2904369659048496,0.32915101533645474,0.4783642436602338,0.5127074396043566,1.971674632620572,2.0385020899158843,0.5961205810642355,0.6121693237818336,0.4164159999999999,0.3848668065811989,0.44912597242246166,1489.0036144256592,0.0,895.6586227416992,0.010000000000000009,0.03333333333333337,-0.0020000000000000018,-0.0040000000000000036,0.0019999999999997797,0.0009999999999998899,-0.008894107170683618,-0.02091205221961555
34,1.0,0.3,0.5,2.0,0.0,-0.6221130685147174,0.298,0.493,1.974,0.356,0.2747780485802228,0.3181934632748788,0.4741024809892097,0.5086536427564233,1.941051635385875,2.0103859605948506,0.34876867730927585,0.36421677882651643,-0.5685120000000001,-0.5970612619829789,-0.5360721571929132,1424.762851715088,0.0,674.3527555465698,-0.0020000000000000018,-0.006666666666666673,-0.007000000000000006,-0.014000000000000012,-0.026000000000000023,-0.013000000000000012,0.05360106851471724,-0.08615968901390986
35,1.0,0.3,0.5,2.0,0.0,-0.7414828618443046,0.31,0.518,2.022,0.314,0.289621402445247,0.33088672230550464,0.5008315828054686,0.5368462132520679,1.9858560994969565,2.056652632901636,0.30598340434800403,0.32091142448397303,-0.752184,-0.7846031128166717,-0.7242341993868131,1431.885550737381,0.0,804.949006319046,0.010000000000000009,0.03333333333333337,0.018000000000000016,0.03600000000000003,0.021999999999999797,0.010999999999999899,-0.0107011381556954,0.014432077538620722
36,1.0,0.3,0.5,2.0,0.0,0.04069246554437855,0.298,0.506,2.015,0.503,0.2785873245674817,0.31809296153815725,0.4895908207010629,0.5242026011702005,1.978883849543632,2.0455904729455825,0.4953327826273337,0.511590902079555,0.012090000000000156,-0.01880888601184516,0.04671133538060701,1540.9014401435852,0.0,637.0549664497375,-0.0020000000000000018,-0.006666666666666673,0.006000000000000005,0.01200000000000001,0.015000000000000124,0.007500000000000062,-0.028602465544378397,-0.7028934020521564
37,1.0,0.3,0.5,2.0,0.0,-1.0859589037723365,0.293,0.486,1.993,0.23,0.27092419213116703,0.3133577841008889,0.4683954534011936,0.5022857619133272,1.9606374702157416,2.035557711473313,0.2244402245778811,0.23600240133153969,-1.0762200000000002,-1.098381264832566,-1.0522944282924829,1181.5654809474945,0.0,568.6895658969879,-0.007000000000000006,-0.023333333333333355,-0.014000000000000012,-0.028000000000000025,-0.006999999999999895,-0.0034999999999999476,0.009738903772336327,-0.008968022397998607
38,1.0,0.3,0.5,2.0,0.0,-0.5213259287559455,0.319,0.499,1.992,0.368,0.29671431495567246,0.3377907804578781,0.4824461300656205,0.5182257249576949,1.9574089524959484,2.025892982060632,0.3609500603535489,0.3765708793736146,-0.5258880000000001,-0.5539749595514614,-0.4917416165755193,1497.5477845668793,0.0,553.7730679512024,0.019000000000000017,0.0633333333333334,-0.0010000000000000009,-0.0020000000000000018,-0.008000000000000007,-0.0040000000000000036,-0.004562071244054611,0.00875090033396422
39,1.0,0.3,0.5,2.0,0.0,-0.5455596909862079,0.316,0.511,2.023,0.364,0.2966294866142971,0.33560028024478933,0.49504245897903437,0.5294663262652297,1.98799695643515,2.0579142115797677,0.35588076222628645,0.3721830716960561,-0.5502560000000001,-0.5831064360324452,-0.5171472919177571,2038.874957561493,0.0,830.0609047412872,0.016000000000000014,0.053333333333333385,0.01100000000000001,0.02200000000000002,0.02300000000000013,0.011500000000000066,-0.004696309013792144,0.008608240475579544
40,1.0,0.3,0.5,2.0,0.0,-1.4730105037832817,0.318,0.536,2.028,0.134,0.2920548729764538,0.3404581116717733,0.5132073784935716,0.5579599896020725,1.979666367074375,2.07521634195222,0.13019885422972227,0.1384422961157127,-1.484496,-1.4999134472442464,-1.4664780469546692,1241.2955958843231,0.0,2864.836548089981,0.018000000000000016,0.06000000000000005,0.03600000000000003,0.07200000000000006,0.028000000000000025,0.014000000000000012,-0.01148549621671835,0.007797294172186138
41,1.0,0.3,0.5,2.0,0.0,0.735260948592583,0.31,0.516,1.99,0.677,0.28887250561777494,0.3319201730777835,0.4997677724860399,0.533158202023989,1.953296640293243,2.020258912071629,0.6702747555722811,0.6853717400129484,0.7044600000000003,0.6776935271776787,0.7377795252515347,1361.2923560142517,0.0,841.9422471523285,0.010000000000000009,0.03333333333333337,0.016000000000000014,0.03200000000000003,-0.010000000000000009,-0.0050000000000000044,-0.030800948592582644,-0.04189117979343389
42,1.0,0.3,0.5,2.0,0.0,0.5895497479487748,0.314,0.509,2.018,0.644,0.29448579691250676,0.33290683267448634,0.49273870003905434,0.5251132527139335,1.9817181420626795,2.051376552975569,0.6366046118504622,0.6514309857417995,0.5811839999999999,0.5513362134284656,0.6111754584539026,1495.0649363994598,0.0,609.8859150409698,0.014000000000000012,0.04666666666666671,0.009000000000000008,0.018000000000000016,0.017999999999999794,0.008999999999999897,-0.008365747948774871,-0.014190062802811612
43,1.0,0.3,0.5,2.0,0.0,0.8975247271221085,0.296,0.507,2.014,0.724,0.27524370959580763,0.3160712912171392,0.4896020226020296,0.5231285171421296,1.9756470838995788,2.04832082449266,0.71726795191871,0.730708915800298,0.902272,0.8751553103285636,0.9292955128436002,1551.9450380802155,0.0,1051.5990221500397,-0.0040000000000000036,-0.013333333333333346,0.007000000000000006,0.014000000000000012,0.01399999999999979,0.006999999999999895,0.004747272877891451,0.005289294806521339
44,1.0,0.3,0.5,2.0,0.0,0.7756642621651708,0.285,0.491,1.993,0.695,0.2655526666777581,0.30607866565485903,0.4729494947670581,0.509260936858573,1.9536908376871815,2.0254463285690876,0.6873906770716462,0.7017823640503716,0.7772699999999999,0.7469392388075822,0.8043045031047813,1610.1109747886658,0.0,867.5596311092377,-0.015000000000000013,-0.050000000000000044,-0.009000000000000008,-0.018000000000000016,-0.006999999999999895,-0.0034999999999999476,0.0016057378348290907,0.0020701454394029604
46,1.0,0.3,0.5,2.0,0.0,0.41249930259513024,0.299,0.476,1.951,0.604,0.2756338399806183,0.32069897054036367,0.4593874172211648,0.4922149595908459,1.9196084354253315,1.985646091246697,0.5959093162982111,0.6119287183317672,0.40580799999999995,0.37423815219561973,0.43674585893055573,1432.2100648880005,0.0,649.8572082519531,-0.0010000000000000009,-0.0033333333333333366,-0.02400000000000002,-0.04800000000000004,-0.04899999999999993,-0.024499999999999966,-0.0066913025951302885,-0.016221367049674335
47,1.0,0.3,0.5,2.0,0.0,-0.8426654391631052,0.294,0.502,2.01,0.287,0.2688869596455527,0.31140305877926144,0.4861686612095897,0.521839888739045,1.9723050772419148,2.046555615139568,0.28048698305046227,0.2945190892339112,-0.85626,-0.8824423281371416,-0.826033261279677,1352.9466035366058,0.0,989.2733292579651,-0.006000000000000005,-0.020000000000000018,0.0020000000000000018,0.0040000000000000036,0.009999999999999787,0.004999999999999893,-0.013594560836894809,0.016132809303768616
48,1.0,0.3,0.5,2.0,0.0,-0.3850196159883379,0.305,0.496,2.008,0.405,0.2858595133359049,0.3266890475455076,0.4782214977488974,0.5119882472969808,1.9774117239073474,2.041712038995904,0.3968423975631161,0.4132261414722613,-0.38151999999999986,-0.41428093138652566,-0.3484838158473986,1520.4213316440582,0.0,732.7961966991425,0.0050000000000000044,0.016666666666666684,-0.0040000000000000036,-0.008000000000000007,0.008000000000000007,0.0040000000000000036,0.003499615988338034,-0.00908944854499059
49,1.0,0.3,0.5,2.0,0.0,0.006089155571450178,0.319,0.492,1.994,0.5,0.298336810412009,0.33798276200230515,0.47662725531319367,0.5099711408031885,1.9616457360892157,2.024934664572919,0.4915205966911792,0.5098742735479067,0.0,-0.03381586039557738,0.03937860290905193,1545.729431629181,0.0,515.3417479991913,0.019000000000000017,0.0633333333333334,-0.008000000000000007,-0.016000000000000014,-0.006000000000000005,-0.0030000000000000027,-0.006089155571450178,-1.0
50,1.0,0.3,0.5,2.0,0.0,-0.08028568897111943,0.299,0.502,2.015,0.478,0.27978484851080127,0.3196242557049683,0.4868836878595931,0.5170352273489404,1.9834811019586394,2.0461482860644913,0.47061014048904,0.486293952260133,-0.08866000000000018,-0.11844113382916888,-0.055235372391664095,1815.3527147769928,0.0,1163.682818889618,-0.0010000000000000009,-0.0033333333333333366,0.0020000000000000018,0.0040000000000000036,0.015000000000000124,0.007500000000000062,-0.008374311028880754,0.10430639801687674
