sim_id,true_sigma,true_eta,true_kappa,true_a,true_b,true_x0,tada_eta,tada_kappa,tada_a,tada_z,tada_eta_hdi_3%,tada_eta_hdi_97%,tada_kappa_hdi_3%,tada_kappa_hdi_97%,tada_a_hdi_3%,tada_a_hdi_97%,tada_z_hdi_3%,tada_z_hdi_97%,tada_x0,tada_x0_hdi_3%,tada_x0_hdi_97%,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_eta_hdi_3%,addm_eta_hdi_97%,addm_kappa_hdi_3%,addm_kappa_hdi_97%,addm_a_hdi_3%,addm_a_hdi_97%,addm_x0_raw_hdi_3%,addm_x0_raw_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%,time_data_simulation,time_tada_inference,time_addm_inference,tada_eta_error,tada_eta_rel_error,addm_eta_error,addm_eta_rel_error,tada_kappa_error,tada_kappa_rel_error,addm_kappa_error,addm_kappa_rel_error,tada_a_error,tada_a_rel_error,addm_a_error,addm_a_rel_error,tada_x0_error,tada_x0_rel_error,addm_x0_error,addm_x0_rel_error
10,1.0,0.3,0.5,1.0184337046096907,0.0,0.5,0.26,0.524,1.003,0.734,0.23336008104679773,0.286622521809959,0.5061964868108578,0.5436399698739935,0.9901682714962375,1.0155879915682628,0.7290563788342577,0.7390780876310286,0.46940399999999993,0.45948709594152093,0.4795906437878432,0.309,0.51,1.03,0.744,0.28477438219077633,0.3354369203201667,0.49005742699599913,0.5266582921915943,1.0170284272940924,1.0426976518987132,0.7394596319933532,0.7488475723072175,0.50264,0.49328684190630767,0.5126259989528681,725.2029309272766,138.97833228111267,846.5843358039856,-0.03999999999999998,-0.13333333333333328,0.009000000000000008,0.030000000000000027,0.02400000000000002,0.04800000000000004,0.010000000000000009,0.020000000000000018,-0.015433704609690846,-0.01515435372949065,0.011566295390309289,0.01135694482415231,-0.030596000000000068,-0.061192000000000135,0.0026399999999999757,0.005279999999999951
11,1.0,0.3,0.5,1.37718006178503,0.0,0.5,0.219,0.519,1.337,0.666,0.19569492848553818,0.23963017568415335,0.5038341113489702,0.5339048663759713,1.3206095153092534,1.3540355073020325,0.6606654186748143,0.6711985712663022,0.44388400000000017,0.42961932953645343,0.4577849795660922,0.286,0.499,1.393,0.68,0.2645367804240066,0.30261598392536315,0.485731581641126,0.5120996369092149,1.3878190275270277,1.4008821610664766,0.6748416839627518,0.6848931387175144,0.5014800000000001,0.4871089315202266,0.5151122844669953,1403.7749524116516,131.80617117881775,6260.063481092453,-0.08099999999999999,-0.26999999999999996,-0.014000000000000012,-0.04666666666666671,0.019000000000000017,0.038000000000000034,-0.0010000000000000009,-0.0020000000000000018,-0.040180061785030086,-0.02917560520949654,0.015819938214969964,0.01148719666654553,-0.05611599999999983,-0.11223199999999967,0.0014800000000001479,0.0029600000000002957
12,1.0,0.3,0.5,2.4016510567881064,0.0,0.5,0.273,0.492,2.31,0.6,0.2589881705305308,0.2854781407327486,0.4800198547179608,0.5026269495606553,2.279350776324077,2.3383518120304614,0.5947362344132652,0.6058228790253157,0.46199999999999974,0.43768140298928504,0.4889017010969585,0.294,0.496,2.405,0.605,0.28168144579240134,0.3073444053209438,0.48532528533049774,0.5085508389709723,2.377554708467021,2.4350629958913768,0.5994530770629491,0.6108219141807872,0.5050499999999998,0.47836930067278516,0.5330534072095867,6946.567212104797,211.19873046875,2257.473787546158,-0.02699999999999997,-0.0899999999999999,-0.006000000000000005,-0.020000000000000018,-0.008000000000000007,-0.016000000000000014,-0.0040000000000000036,-0.008000000000000007,-0.09165105678810637,-0.038161687364640574,0.003348943211893385,0.0013944337177658763,-0.038000000000000256,-0.07600000000000051,0.005049999999999777,0.010099999999999554
13,1.0,0.3,0.5,4.26563384423439,0.0,0.5,0.301,0.478,4.082,0.558,0.2912062287910882,0.3104151113269263,0.46781725256936074,0.48656982823646777,4.024309663468697,4.139435720224016,0.5525167812249976,0.5633211540385848,0.4735120000000004,0.4287470019208799,0.5169539015710063,,,,,,,,,,,,,,,,19666.45246362686,236.89586186408997,0.0,0.0010000000000000009,0.0033333333333333366,,,-0.02200000000000002,-0.04400000000000004,,,-0.18363384423439033,-0.04304960316333704,,,-0.026487999999999623,-0.052975999999999246,,
14,1.0,0.3,0.5,1.7547711500990957,0.0,0.5,0.26,0.509,1.713,0.634,0.24147505072266678,0.27701584196732,0.49439761169611307,0.5234915301114621,1.6922545547786314,1.7346367816411716,0.6290989653935367,0.6402674071682011,0.45908400000000027,0.4422930554382569,0.4805561369582567,0.308,0.491,1.763,0.642,0.29076873445152457,0.3234217746620579,0.47997718171216436,0.5032359365198104,1.7440910641149747,1.7861901765358426,0.6372428776252248,0.648536233269697,0.5006919999999999,0.48391838650654284,0.5237387585089515,2284.8628358840942,132.89975905418396,1445.6532986164093,-0.03999999999999998,-0.13333333333333328,0.008000000000000007,0.026666666666666693,0.009000000000000008,0.018000000000000016,-0.009000000000000008,-0.018000000000000016,-0.0417711500990956,-0.023804329183743814,0.008228849900904223,0.004689414856427017,-0.04091599999999973,-0.08183199999999946,0.0006919999999999149,0.0013839999999998298
15,1.0,0.3,0.5,1.0307311162124815,0.0,0.5,0.253,0.502,1.014,0.731,0.22584451892258559,0.28114952909518076,0.4839159453095257,0.5199183376706945,1.0013917415508795,1.0263404732591623,0.7264877348625906,0.7362064402914206,0.4684679999999999,0.4593171263013336,0.479026660911001,0.294,0.493,1.044,0.742,0.2673431693318958,0.3199903387492471,0.47590879641625067,0.5114921304215936,1.0292651425129986,1.056924298948212,0.7377940753996939,0.7471754200274797,0.505296,0.4965140294345609,0.5161022770173778,1181.8494963645935,205.82995891571045,994.9647195339203,-0.046999999999999986,-0.15666666666666662,-0.006000000000000005,-0.020000000000000018,0.0020000000000000018,0.0040000000000000036,-0.007000000000000006,-0.014000000000000012,-0.016731116212481467,-0.01623228012554965,0.01326888378751856,0.012873273716889738,-0.031532000000000115,-0.06306400000000023,0.005295999999999967,0.010591999999999935
16,1.0,0.3,0.5,2.0795989843786185,0.0,0.5,0.268,0.518,2.044,0.62,0.2546665977810437,0.28317383285992304,0.504726681594474,0.5305281742358362,2.0170836687867766,2.069077556834943,0.6137595021037628,0.6254479659802464,0.4905599999999999,0.4650488446001826,0.5128312849272474,0.301,0.511,2.116,0.625,0.28829850974260335,0.31358930051986034,0.499033161249102,0.5218471128290242,2.0932465301923555,2.1449418276911363,0.6192357887711717,0.6303879256865762,0.5289999999999999,0.5046058580795987,0.5518017015055907,3145.7317266464233,128.0796184539795,1881.2195100784302,-0.03199999999999997,-0.10666666666666658,0.0010000000000000009,0.0033333333333333366,0.018000000000000016,0.03600000000000003,0.01100000000000001,0.02200000000000002,-0.035598984378618415,-0.017118196655234157,0.03640101562138165,0.01750386295377915,-0.009440000000000115,-0.01888000000000023,0.028999999999999915,0.05799999999999983
17,1.0,0.3,0.5,1.339425266188682,0.0,0.5,0.242,0.534,1.319,0.672,0.22096840787569558,0.2621083989141058,0.517674254521917,0.5489965179533357,1.3049086697340453,1.3354357160878896,0.6664157083016108,0.6774698059522193,0.45373600000000014,0.4390046384996493,0.46816534810195454,0.305,0.509,1.354,0.684,0.2848891182622354,0.32374754414559087,0.4933495731423781,0.5228393534130297,1.3362944026071033,1.3691151649379025,0.6786649535658035,0.6892063215097145,0.49827200000000027,0.4838246942561959,0.5123707186483069,1361.57834482193,125.89634776115417,1355.2900440692902,-0.057999999999999996,-0.19333333333333333,0.0050000000000000044,0.016666666666666684,0.03400000000000003,0.06800000000000006,0.009000000000000008,0.018000000000000016,-0.020425266188682123,-0.015249276465272276,0.01457473381131802,0.010881334090994298,-0.04626399999999986,-0.09252799999999972,-0.0017279999999997298,-0.0034559999999994595
18,1.0,0.3,0.5,1.2588789046401119,0.0,0.5,0.249,0.53,1.242,0.689,0.22665476905882267,0.2710570612791307,0.5124199534908289,0.5453356498611588,1.226361762484804,1.2565537575273162,0.6838528231600948,0.6944330095868325,0.4694759999999998,0.45669041272967537,0.482971595813692,0.304,0.51,1.274,0.701,0.2829495988830963,0.32357502098343505,0.4947567934718836,0.5252668873696901,1.259482745396937,1.2884403942255782,0.6963587783891312,0.7063933316859886,0.5121479999999998,0.5003221673355063,0.525890209135899,1151.6765711307526,132.95104002952576,1118.7924268245697,-0.05099999999999999,-0.16999999999999998,0.0040000000000000036,0.013333333333333346,0.030000000000000027,0.06000000000000005,0.010000000000000009,0.020000000000000018,-0.01687890464011188,-0.013407885840248645,0.015121095359888148,0.012011556714591993,-0.030524000000000218,-0.061048000000000435,0.012147999999999826,0.02429599999999965
19,1.0,0.3,0.5,2.9202038111294195,0.0,0.5,0.288,0.481,2.799,0.586,0.2768258848400021,0.2997214470027334,0.4691366781697207,0.4913396794788119,2.7614517426111385,2.8362230135550703,0.580147306549222,0.5920657083903462,0.48142799999999975,0.44866462206254454,0.5153838355691582,0.297,0.495,2.92,0.587,0.28618334677248664,0.30746207948833226,0.4846752937010648,0.5058979930998351,2.8819216780026236,2.9551716003375565,0.5823936063162537,0.5934674770258599,0.5080799999999996,0.4811786608869215,0.5458500658310217,5820.569921731949,135.7990312576294,3055.3706023693085,-0.01200000000000001,-0.040000000000000036,-0.0030000000000000027,-0.010000000000000009,-0.019000000000000017,-0.038000000000000034,-0.0050000000000000044,-0.010000000000000009,-0.12120381112941958,-0.04150525749863423,-0.00020381112941958435,-6.979346052587961e-05,-0.018572000000000255,-0.03714400000000051,0.008079999999999643,0.016159999999999286
20,1.0,0.3,0.5,4.035595371009543,0.0,0.5,0.301,0.471,3.854,0.557,0.29169611711274646,0.3100204778473963,0.46053674070931366,0.48207684188275157,3.7994874796533713,3.9105220499914655,0.5516869586081256,0.5624792301338096,0.4393560000000001,0.39840307695143196,0.48158990587140504,,,,,,,,,,,,,,,,10698.290799617767,186.74302172660828,0.0,0.0010000000000000009,0.0033333333333333366,,,-0.029000000000000026,-0.05800000000000005,,,-0.18159537100954282,-0.04499840898670547,,,-0.06064399999999992,-0.12128799999999984,,
21,1.0,0.3,0.5,0.7146486075386564,0.0,0.5,0.184,0.453,0.706,0.845,-0.15402767769724476,0.30611101948907826,0.268307592137071,0.5394217332938527,0.683376866926161,0.7216435869786134,0.8394147735392339,0.848938803212713,0.4871399999999999,0.47925366023739824,0.49270159013635073,0.288,0.508,0.724,0.849,0.24455136132793126,0.32819193400907465,0.4823869015658455,0.5346240771557244,0.713862103075572,0.7354454352464321,0.8457252316472783,0.8525657935710252,0.505352,0.500610135425259,0.5105152690908445,252.93458724021912,2714.540580511093,440.9144308567047,-0.11599999999999999,-0.38666666666666666,-0.01200000000000001,-0.040000000000000036,-0.046999999999999986,-0.09399999999999997,0.008000000000000007,0.016000000000000014,-0.008648607538656483,-0.012101902176012659,0.009351392461343533,0.013085301451227835,-0.012860000000000094,-0.025720000000000187,0.005352000000000023,0.010704000000000047
23,1.0,0.3,0.5,1.2182910540106555,0.0,0.5,0.23,0.529,1.192,0.694,0.20615762684631161,0.25244799027958803,0.5142698633197816,0.5464237504509715,1.1752922108399837,1.2058893942848998,0.6887615194357282,0.6991686095798071,0.4624959999999998,0.45000746233477584,0.47481796523826003,0.298,0.501,1.217,0.705,0.2779333672992782,0.319502234080707,0.4867687470518491,0.5173404015397556,1.2029527551706625,1.2310791267594592,0.7000021655790921,0.7107234496187185,0.4989699999999999,0.4868052710195103,0.5129008763719607,1063.1032660007477,121.39347910881042,1399.4960498809814,-0.06999999999999998,-0.23333333333333328,-0.0020000000000000018,-0.006666666666666673,0.029000000000000026,0.05800000000000005,0.0010000000000000009,0.0020000000000000018,-0.026291054010655568,-0.021580273387138915,-0.0012910540106554347,-0.0010597254296543022,-0.037504000000000204,-0.07500800000000041,-0.0010300000000000864,-0.002060000000000173
24,1.0,0.3,0.5,4.1770164347456005,0.0,0.5,0.305,0.482,4.017,0.557,0.29637598583875696,0.3136518477670454,0.4722239756406205,0.4923844583014739,3.9661528988080756,4.079685774887806,0.5523360874827428,0.5629531013432191,0.4579380000000004,0.42046812683635526,0.5057652161914223,,,,,,,,,,,,,,,,11641.806257486343,142.68174934387207,0.0,0.0050000000000000044,0.016666666666666684,,,-0.018000000000000016,-0.03600000000000003,,,-0.16001643474560012,-0.03830878744324257,,,-0.0420619999999996,-0.0841239999999992,,
25,1.0,0.3,0.5,0.34797490619414134,0.0,0.5,0.108,0.498,0.257,0.984,-1.4863218636484974,1.254019987693264,0.03873784824296214,1.1025286626796515,0.12681384933331383,0.35284772037808615,0.9729800718379029,0.9899850149070718,0.248776,0.24311175692468212,0.25185229766223494,,,,,,,,,,,,,,,,0.45586109161376953,1749.0259685516357,0.0,-0.192,-0.64,,,-0.0020000000000000018,-0.0040000000000000036,,,-0.09097490619414134,-0.26144099639008117,,,-0.251224,-0.502448,,
26,1.0,0.3,0.5,2.983431347560592,0.0,0.5,0.298,0.481,2.841,0.581,0.2869044195253057,0.31023546501552784,0.4705340436298758,0.4932710505086207,2.8042802280694614,2.8798921448529557,0.5752169356524378,0.5860734169643933,0.4602419999999996,0.4273826283771518,0.4890691551916828,0.301,0.503,2.978,0.583,0.2901275090324535,0.31229859442158103,0.4919059832481715,0.5118369768058553,2.9400434509603475,3.0110823518723167,0.5773546580311777,0.5883834839065915,0.494348,0.46072434323369427,0.5264120301476587,10782.16888308525,211.47699999809265,2221.2939178943634,-0.0020000000000000018,-0.006666666666666673,0.0010000000000000009,0.0033333333333333366,-0.019000000000000017,-0.038000000000000034,0.0030000000000000027,0.006000000000000005,-0.14243134756059161,-0.0477407826652525,-0.005431347560591604,-0.0018205036174311687,-0.039758000000000404,-0.07951600000000081,-0.00565199999999999,-0.01130399999999998
27,1.0,0.3,0.5,1.0946943385135732,0.0,0.5,0.243,0.532,1.078,0.718,0.2173503549187715,0.26769572581553364,0.5151151384531544,0.5488302428107277,1.064805551124371,1.0912855302702384,0.713598747745381,0.7240715886333727,0.470008,0.4605189001390415,0.48309834509355154,0.301,0.516,1.108,0.73,0.2795600445624762,0.3244269745450149,0.4997434134040981,0.5314897501441348,1.093275735699708,1.1209791039384642,0.7243664754519783,0.7344515405131948,0.5096799999999999,0.497196109601584,0.5195446137772397,1437.8125190734863,222.66570115089417,947.9760572910309,-0.056999999999999995,-0.19,0.0010000000000000009,0.0033333333333333366,0.03200000000000003,0.06400000000000006,0.016000000000000014,0.03200000000000003,-0.01669433851357316,-0.015250228238360588,0.013305661486426867,0.012154681921981905,-0.02999200000000002,-0.05998400000000004,0.009679999999999911,0.019359999999999822
28,1.0,0.3,0.5,0.9767452195039306,0.0,0.5,0.244,0.511,0.954,0.742,0.21894294198358452,0.27677892317344194,0.4932632560584099,0.5295182597374953,0.9423620951668856,0.965220906726344,0.736656347331116,0.7464051190106484,0.4617359999999999,0.4515403107077691,0.4701409670723171,0.288,0.502,0.981,0.752,0.2578630556627047,0.31435614390675903,0.4826378708053374,0.5207836303415659,0.9686612598017117,0.9939267152053942,0.7478586300880586,0.7573827449757685,0.4944240000000001,0.48629863223277103,0.5049849456424579,635.5994703769684,137.01587963104248,613.2317581176758,-0.055999999999999994,-0.18666666666666665,-0.01200000000000001,-0.040000000000000036,0.01100000000000001,0.02200000000000002,0.0020000000000000018,0.0040000000000000036,-0.022745219503930603,-0.023286747710403382,0.004254780496069421,0.004356080184585228,-0.038264000000000076,-0.07652800000000015,-0.005575999999999914,-0.011151999999999829
29,1.0,0.3,0.5,0.9333841842109234,0.0,0.5,0.278,0.51,0.924,0.76,0.25171072172743003,0.30469022325806605,0.4902822066024071,0.5288263990978304,0.913985047933504,0.9364533003363409,0.7557634118305934,0.7647225927825929,0.48048000000000013,0.47265078506293656,0.4892073514622318,0.319,0.502,0.947,0.769,0.2893803829923384,0.34617438360366665,0.48148430711088,0.5240286120480918,0.9350275943662358,0.959146488793271,0.7643318803285967,0.7731312966590962,0.509486,0.500644581342362,0.5173106758723282,947.0472550392151,204.0601134300232,2680.0685369968414,-0.021999999999999964,-0.07333333333333322,0.019000000000000017,0.0633333333333334,0.010000000000000009,0.020000000000000018,0.0020000000000000018,0.0040000000000000036,-0.009384184210923352,-0.010053935313738658,0.013615815789076557,0.014587579283430087,-0.01951999999999987,-0.03903999999999974,0.009485999999999994,0.01897199999999999
30,1.0,0.3,0.5,2.500049190023197,0.0,0.5,0.279,0.5,2.433,0.599,0.26493314334698886,0.29033801603767234,0.4884638711729259,0.5108238306227875,2.4030748725513305,2.463467364359357,0.592512543408751,0.6041061383326302,0.4817339999999999,0.4501660362269826,0.5065804691265785,0.294,0.509,2.539,0.602,0.282824049672317,0.3067819279377726,0.4969959287465656,0.5195059124852544,2.5083315559604764,2.571600758298575,0.5967135980916963,0.6071208714929706,0.5179559999999999,0.49111165110963384,0.5439597854413045,7735.692343950272,221.30160403251648,2300.6505358219147,-0.020999999999999963,-0.06999999999999988,-0.006000000000000005,-0.020000000000000018,0.0,0.0,0.009000000000000008,0.018000000000000016,-0.06704919002319709,-0.026819148315467733,0.038950809976803225,0.015580017438153614,-0.018266000000000115,-0.03653200000000023,0.01795599999999986,0.03591199999999972
