sim_id,true_eta,tada_eta,tada_eta_hdi_3%,tada_eta_hdi_97%,addm_eta,addm_eta_hdi_3%,addm_eta_hdi_97%,true_kappa,tada_kappa,tada_kappa_hdi_3%,tada_kappa_hdi_97%,addm_kappa,addm_kappa_hdi_3%,addm_kappa_hdi_97%,true_a,tada_a,tada_a_hdi_3%,tada_a_hdi_97%,addm_a,addm_a_hdi_3%,addm_a_hdi_97%,true_x0,tada_x0,tada_x0_hdi_3%,tada_x0_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%
10,0.3,0.26,0.23336008104679773,0.286622521809959,0.309,0.28477438219077633,0.3354369203201667,0.5,0.524,0.5061964868108578,0.5436399698739935,0.51,0.49005742699599913,0.5266582921915943,1.0184337046096907,1.003,0.9901682714962375,1.0155879915682628,1.03,1.0170284272940924,1.0426976518987132,0.5,0.46940399999999993,0.45948709594152093,0.4795906437878432,0.50264,0.49328684190630767,0.5126259989528681
11,0.3,0.219,0.19569492848553818,0.23963017568415335,0.286,0.2645367804240066,0.30261598392536315,0.5,0.519,0.5038341113489702,0.5339048663759713,0.499,0.485731581641126,0.5120996369092149,1.37718006178503,1.337,1.3206095153092534,1.3540355073020325,1.393,1.3878190275270277,1.4008821610664766,0.5,0.44388400000000017,0.42961932953645343,0.4577849795660922,0.5014800000000001,0.4871089315202266,0.5151122844669953
12,0.3,0.273,0.2589881705305308,0.2854781407327486,0.294,0.28168144579240134,0.3073444053209438,0.5,0.492,0.4800198547179608,0.5026269495606553,0.496,0.48532528533049774,0.5085508389709723,2.4016510567881064,2.31,2.279350776324077,2.3383518120304614,2.405,2.377554708467021,2.4350629958913768,0.5,0.46199999999999974,0.43768140298928504,0.4889017010969585,0.5050499999999998,0.47836930067278516,0.5330534072095867
13,0.3,0.301,0.2912062287910882,0.3104151113269263,,,,0.5,0.478,0.46781725256936074,0.48656982823646777,,,,4.26563384423439,4.082,4.024309663468697,4.139435720224016,,,,0.5,0.4735120000000004,0.4287470019208799,0.5169539015710063,,,
14,0.3,0.26,0.24147505072266678,0.27701584196732,0.308,0.29076873445152457,0.3234217746620579,0.5,0.509,0.49439761169611307,0.5234915301114621,0.491,0.47997718171216436,0.5032359365198104,1.7547711500990957,1.713,1.6922545547786314,1.7346367816411716,1.763,1.7440910641149747,1.7861901765358426,0.5,0.45908400000000027,0.4422930554382569,0.4805561369582567,0.5006919999999999,0.48391838650654284,0.5237387585089515
15,0.3,0.253,0.22584451892258559,0.28114952909518076,0.294,0.2673431693318958,0.3199903387492471,0.5,0.502,0.4839159453095257,0.5199183376706945,0.493,0.47590879641625067,0.5114921304215936,1.0307311162124815,1.014,1.0013917415508795,1.0263404732591623,1.044,1.0292651425129986,1.056924298948212,0.5,0.4684679999999999,0.4593171263013336,0.479026660911001,0.505296,0.4965140294345609,0.5161022770173778
16,0.3,0.268,0.2546665977810437,0.28317383285992304,0.301,0.28829850974260335,0.31358930051986034,0.5,0.518,0.504726681594474,0.5305281742358362,0.511,0.499033161249102,0.5218471128290242,2.0795989843786185,2.044,2.0170836687867766,2.069077556834943,2.116,2.0932465301923555,2.1449418276911363,0.5,0.4905599999999999,0.4650488446001826,0.5128312849272474,0.5289999999999999,0.5046058580795987,0.5518017015055907
17,0.3,0.242,0.22096840787569558,0.2621083989141058,0.305,0.2848891182622354,0.32374754414559087,0.5,0.534,0.517674254521917,0.5489965179533357,0.509,0.4933495731423781,0.5228393534130297,1.339425266188682,1.319,1.3049086697340453,1.3354357160878896,1.354,1.3362944026071033,1.3691151649379025,0.5,0.45373600000000014,0.4390046384996493,0.46816534810195454,0.49827200000000027,0.4838246942561959,0.5123707186483069
18,0.3,0.249,0.22665476905882267,0.2710570612791307,0.304,0.2829495988830963,0.32357502098343505,0.5,0.53,0.5124199534908289,0.5453356498611588,0.51,0.4947567934718836,0.5252668873696901,1.2588789046401119,1.242,1.226361762484804,1.2565537575273162,1.274,1.259482745396937,1.2884403942255782,0.5,0.4694759999999998,0.45669041272967537,0.482971595813692,0.5121479999999998,0.5003221673355063,0.525890209135899
19,0.3,0.288,0.2768258848400021,0.2997214470027334,0.297,0.28618334677248664,0.30746207948833226,0.5,0.481,0.4691366781697207,0.4913396794788119,0.495,0.4846752937010648,0.5058979930998351,2.9202038111294195,2.799,2.7614517426111385,2.8362230135550703,2.92,2.8819216780026236,2.9551716003375565,0.5,0.48142799999999975,0.44866462206254454,0.5153838355691582,0.5080799999999996,0.4811786608869215,0.5458500658310217
20,0.3,0.301,0.29169611711274646,0.3100204778473963,,,,0.5,0.471,0.46053674070931366,0.48207684188275157,,,,4.035595371009543,3.854,3.7994874796533713,3.9105220499914655,,,,0.5,0.4393560000000001,0.39840307695143196,0.48158990587140504,,,
21,0.3,0.184,-0.15402767769724476,0.30611101948907826,0.288,0.24455136132793126,0.32819193400907465,0.5,0.453,0.268307592137071,0.5394217332938527,0.508,0.4823869015658455,0.5346240771557244,0.7146486075386564,0.706,0.683376866926161,0.7216435869786134,0.724,0.713862103075572,0.7354454352464321,0.5,0.4871399999999999,0.47925366023739824,0.49270159013635073,0.505352,0.500610135425259,0.5105152690908445
23,0.3,0.23,0.20615762684631161,0.25244799027958803,0.298,0.2779333672992782,0.319502234080707,0.5,0.529,0.5142698633197816,0.5464237504509715,0.501,0.4867687470518491,0.5173404015397556,1.2182910540106555,1.192,1.1752922108399837,1.2058893942848998,1.217,1.2029527551706625,1.2310791267594592,0.5,0.4624959999999998,0.45000746233477584,0.47481796523826003,0.4989699999999999,0.4868052710195103,0.5129008763719607
24,0.3,0.305,0.29637598583875696,0.3136518477670454,,,,0.5,0.482,0.4722239756406205,0.4923844583014739,,,,4.1770164347456005,4.017,3.9661528988080756,4.079685774887806,,,,0.5,0.4579380000000004,0.42046812683635526,0.5057652161914223,,,
25,0.3,0.108,-1.4863218636484974,1.254019987693264,,,,0.5,0.498,0.03873784824296214,1.1025286626796515,,,,0.34797490619414134,0.257,0.12681384933331383,0.35284772037808615,,,,0.5,0.248776,0.24311175692468212,0.25185229766223494,,,
26,0.3,0.298,0.2869044195253057,0.31023546501552784,0.301,0.2901275090324535,0.31229859442158103,0.5,0.481,0.4705340436298758,0.4932710505086207,0.503,0.4919059832481715,0.5118369768058553,2.983431347560592,2.841,2.8042802280694614,2.8798921448529557,2.978,2.9400434509603475,3.0110823518723167,0.5,0.4602419999999996,0.4273826283771518,0.4890691551916828,0.494348,0.46072434323369427,0.5264120301476587
27,0.3,0.243,0.2173503549187715,0.26769572581553364,0.301,0.2795600445624762,0.3244269745450149,0.5,0.532,0.5151151384531544,0.5488302428107277,0.516,0.4997434134040981,0.5314897501441348,1.0946943385135732,1.078,1.064805551124371,1.0912855302702384,1.108,1.093275735699708,1.1209791039384642,0.5,0.470008,0.4605189001390415,0.48309834509355154,0.5096799999999999,0.497196109601584,0.5195446137772397
28,0.3,0.244,0.21894294198358452,0.27677892317344194,0.288,0.2578630556627047,0.31435614390675903,0.5,0.511,0.4932632560584099,0.5295182597374953,0.502,0.4826378708053374,0.5207836303415659,0.9767452195039306,0.954,0.9423620951668856,0.965220906726344,0.981,0.9686612598017117,0.9939267152053942,0.5,0.4617359999999999,0.4515403107077691,0.4701409670723171,0.4944240000000001,0.48629863223277103,0.5049849456424579
29,0.3,0.278,0.25171072172743003,0.30469022325806605,0.319,0.2893803829923384,0.34617438360366665,0.5,0.51,0.4902822066024071,0.5288263990978304,0.502,0.48148430711088,0.5240286120480918,0.9333841842109234,0.924,0.913985047933504,0.9364533003363409,0.947,0.9350275943662358,0.959146488793271,0.5,0.48048000000000013,0.47265078506293656,0.4892073514622318,0.509486,0.500644581342362,0.5173106758723282
30,0.3,0.279,0.26493314334698886,0.29033801603767234,0.294,0.282824049672317,0.3067819279377726,0.5,0.5,0.4884638711729259,0.5108238306227875,0.509,0.4969959287465656,0.5195059124852544,2.500049190023197,2.433,2.4030748725513305,2.463467364359357,2.539,2.5083315559604764,2.571600758298575,0.5,0.4817339999999999,0.4501660362269826,0.5065804691265785,0.5179559999999999,0.49111165110963384,0.5439597854413045
