trialNum,firstVal,secondVal,firstIsChosen,decisionRT,firstFixLat,secondFixLat,thirdFixLat
560,2,5,0,0.887211134657264,0.229,0.509,NaN
570,2,3,0,0.857112294062972,0.164,0.388,NaN
583,2,4,0,0.777187803760171,0.171,0.423,NaN
35,3,2,0,1.0275313872844,0.239,0.479,NaN
37,3,3,0,0.917179211974144,0.152,0.404,0.736
42,3,5,0,0.786964811384678,0.144,0.372,NaN
54,3,1,0,1.04806279577315,0.23,0.474,0.878
68,3,5,0,0.81691886484623,0.184,0.42,NaN
71,3,5,0,0.907706020399928,0.168,0.388,NaN
72,3,4,0,0.947200728580356,0.193,0.457,NaN
90,3,4,0,0.777160827070475,0.153,0.377,NaN
98,3,2,0,1.39913783222437,0.171,0.407,1.063
101,3,4,0,1.08727471344173,0.142,0.502,0.774
107,3,3,0,0.857001693919301,0.163,0.399,NaN
113,3,4,0,0.897109098732471,0.165,0.441,NaN
119,3,2,0,1.29758163169026,0.142,0.382,0.986
126,3,3,0,0.867150079458952,0.142,0.362,NaN
135,3,2,0,0.78751252964139,0.146,0.402,NaN
138,3,2,1,0.956943223252892,0.162,0.402,0.826
139,3,2,1,1.06724833138287,0.172,0.464,0.824
155,3,3,0,0.857267713174224,0.176,0.46,NaN
161,3,5,0,0.857202675193548,0.183,0.415,NaN
162,3,4,0,0.79717194288969,0.177,0.413,NaN
171,3,3,0,0.857306795194745,0.163,0.451,NaN
181,3,5,0,0.777051836252213,0.17,0.434,NaN
191,3,5,0,0.80692770332098,0.153,0.365,NaN
205,3,2,0,0.957297528162599,0.176,0.416,NaN
240,3,2,0,0.867059767246246,0.191,0.451,NaN
245,3,2,0,0.997286040335894,0.199,0.451,NaN
256,3,4,0,0.886912286281586,0.194,0.446,NaN
258,3,3,1,1.05714557506144,0.144,0.392,0.756
274,3,4,0,0.907368982210755,0.179,0.483,NaN
300,3,3,0,0.857192216441035,0.182,0.45,NaN
301,3,2,0,1.22092442028224,0.207,0.435,0.871
308,3,3,1,1.08715347573161,0.21,0.45,0.878
321,3,4,0,1.05701823532581,0.215,0.511,NaN
331,3,5,0,0.867358691990376,0.15,0.474,NaN
348,3,1,1,1.03360905870795,0.253,0.509,0.893
352,3,1,0,0.857252193614841,0.151,0.403,NaN
357,3,1,1,1.00728017836809,0.174,0.442,0.734
370,3,5,0,0.87697166390717,0.176,0.456,NaN
385,3,5,0,0.948496187105775,0.183,0.475,NaN
424,3,3,1,0.857327438890934,0.116,0.372,0.62
425,3,2,0,0.886981757357717,0.171,0.399,NaN
428,3,1,1,0.84718456864357,0.148,0.372,0.64
446,3,5,0,0.897086292505264,0.153,0.429,NaN
454,3,1,1,0.897289797663689,0.146,0.41,0.698
475,3,4,1,1.21719768829644,0.183,0.471,0.959
483,3,4,0,1.11173985153437,0.138,0.382,0.802
484,3,5,0,0.797975745052099,0.149,0.417,NaN
486,3,1,1,0.937075914815068,0.133,0.413,0.733
510,3,4,0,1.10718192346394,0.239,0.559,NaN
523,3,2,1,1.08721677772701,0.175,0.499,0.847
537,3,3,0,1.05707323923707,0.204,0.584,NaN
550,3,5,0,0.927304647862911,0.183,0.471,NaN
551,3,1,1,1.13712606579065,0.173,0.453,0.777
552,3,3,0,0.787062138319016,0.166,0.434,NaN
557,3,1,0,0.897441107779741,0.237,0.585,NaN
565,3,3,0,0.767232181504369,0.166,0.434,NaN
572,3,2,1,1.00707881338894,0.171,0.419,0.799
578,3,5,0,0.817048529163003,0.149,0.393,NaN
580,3,3,0,0.829232577234507,0.15,0.414,NaN
12,3,2,0,0.746817739680409,0.15,0.366,NaN
32,3,4,1,1.07688467763364,0.167,0.543,0.919
39,3,1,0,0.927289651706815,0.173,0.397,NaN
51,3,3,0,0.9570824932307,0.145,0.373,NaN
65,3,3,1,1.06709168665111,0.245,0.537,0.821
69,3,2,0,0.847038801759481,0.172,0.396,NaN
87,3,2,0,0.877273987978697,0.143,0.415,NaN
99,3,3,1,1.08715305104852,0.142,0.362,0.634
109,3,1,1,0.906988799571991,0.207,0.451,0.687
111,3,1,1,0.97732700034976,0.209,0.485,0.745
116,3,5,0,0.877287119626999,0.156,0.408,NaN
117,3,3,0,0.946943851187825,0.171,0.515,NaN
121,3,5,0,0.847172573208809,0.144,0.416,NaN
137,3,3,1,0.967265360057354,0.163,0.399,0.779
151,3,2,0,1.01710679382086,0.143,0.399,NaN
172,3,5,0,0.867004385218024,0.153,0.413,NaN
189,3,1,1,0.917201960459352,0.179,0.419,0.699
192,3,2,0,0.917437072843313,0.174,0.41,NaN
193,3,3,0,0.816958576440811,0.184,0.42,NaN
253,3,1,1,0.907499654218554,0.153,0.381,0.629
259,3,1,1,0.967111406847835,0.164,0.44,0.788
272,3,4,0,0.916807439178228,0.154,0.422,NaN
291,3,2,1,0.957199424505234,0.166,0.446,0.738
325,3,4,0,0.90724160708487,0.186,0.426,NaN
354,3,4,0,1.057252721861,0.151,0.391,NaN
360,3,4,0,0.886993367224932,0.179,0.423,NaN
375,3,3,1,1.04713592492044,0.198,0.458,0.838
387,3,1,1,0.911415569484234,0.219,0.495,0.743
390,3,2,1,1.03748556040227,0.214,0.51,0.806
412,3,1,1,0.907257122918963,0.152,0.388,0.7
413,3,3,0,1.07715073414147,0.141,0.437,NaN
463,3,2,1,0.937016198411584,0.191,0.475,0.723
469,3,5,0,0.847370371222496,0.23,0.482,NaN
472,3,4,0,0.927013706415892,0.16,0.432,NaN
473,3,5,0,0.87687917612493,0.15,0.478,NaN
476,3,5,0,1.02784385532141,0.145,0.573,NaN
482,3,5,0,0.926980255171657,0.262,0.502,NaN
501,3,4,0,0.986937157809734,0.182,0.454,NaN
514,3,4,0,0.837096201255918,0.166,0.454,NaN
525,3,4,0,1.24631630815566,0.177,0.453,0.841
540,3,1,1,0.907069817185402,0.187,0.443,0.719
547,3,4,1,1.07700805738568,0.189,0.529,0.813
575,3,4,0,0.887431968003511,0.186,0.43,NaN
581,3,5,0,0.836802784353495,0.179,0.447,NaN
584,3,4,0,0.877214090898633,0.173,0.401,NaN
586,3,4,0,0.867116391658783,0.149,0.417,NaN
1,3,1,0,0.757169922813773,0.162,0.41,NaN
7,3,5,1,0.937297403812408,0.168,0.392,0.812
19,3,2,0,1.09698949754238,0.265,0.517,0.845
28,3,3,1,0.92719223164022,0.155,0.395,0.627
36,3,3,1,0.937487976625562,0.167,0.407,0.759
41,3,3,1,0.937230821698904,0.146,0.386,0.654
56,3,5,0,0.987256247550249,0.144,0.368,0.636
58,3,4,1,0.817493801936507,0.162,0.406,0.626
64,3,3,1,1.00731654278934,0.17,0.414,0.67
88,3,2,1,0.767228016629815,0.15,0.386,0.602
110,3,3,1,0.887299759313464,0.171,0.415,0.683
132,3,4,0,1.06706802360713,0.172,0.42,NaN
144,3,4,0,1.43723315559328,0.167,0.415,0.935
157,3,2,1,0.946937769651413,0.204,0.452,0.708
163,3,1,1,0.87727827578783,0.162,0.422,0.674
180,3,2,1,1.02725853957236,0.144,0.412,0.784
185,3,5,0,0.896868536248803,0.161,0.429,NaN
195,3,3,1,0.937524698674679,0.169,0.425,0.745
197,3,5,0,0.90735149756074,0.173,0.421,NaN
206,3,5,0,0.867123641073704,0.147,0.379,NaN
207,3,4,0,0.957043593749404,0.136,0.396,NaN
211,3,4,0,1.02710210159421,0.215,0.479,NaN
213,3,2,1,1.01699544675648,0.152,0.408,0.812
250,3,2,1,0.977264460176229,0.264,0.532,0.82
266,3,3,0,0.969221672043204,0.206,0.442,NaN
285,3,3,1,0.907056398689747,0.134,0.458,0.73
288,3,5,0,0.88681061938405,0.164,0.432,NaN
292,3,1,1,0.89717741124332,0.188,0.428,0.704
305,3,2,1,0.926981749013066,0.18,0.42,0.668
307,3,1,0,0.847775219008327,0.138,0.374,NaN
332,3,3,0,1.32715733349323,0.292,0.916,NaN
336,3,2,1,1.04083306901157,0.162,0.466,0.87
338,3,1,1,0.819270856678486,0.147,0.427,0.671
339,3,3,0,0.826885538175702,0.179,0.451,NaN
345,3,2,1,0.941539036110044,0.262,0.538,0.774
380,3,3,1,1.11733817309141,0.185,0.429,0.861
391,3,4,0,1.19723695144057,0.221,0.609,NaN
405,3,1,1,0.926972195506096,0.174,0.434,0.71
421,3,1,1,0.977810567244887,0.223,0.475,0.715
426,3,1,1,1.03724583610892,0.151,0.431,0.811
435,3,1,1,0.91715650446713,0.14,0.388,0.688
448,3,2,1,0.957144038751721,0.211,0.467,0.735
451,3,4,0,0.986949460580945,0.173,0.421,NaN
480,3,5,0,0.896948428824544,0.184,0.448,NaN
490,3,3,1,1.01699057593942,0.154,0.418,0.726
504,3,2,1,1.16712832264602,0.218,0.498,0.91
522,3,4,0,1.06716135703027,0.207,0.447,NaN
527,3,1,1,0.927127061411738,0.188,0.44,0.72
538,3,3,0,0.757109098136425,0.163,0.395,NaN
544,3,4,0,1.07674495503306,0.176,0.44,NaN
564,3,2,1,1.05738477408886,0.167,0.423,0.759
571,3,3,1,0.948001096025109,0.182,0.482,0.778
573,3,3,1,1.22715238668025,0.2,0.464,0.888
4,3,3,1,0.947235642001033,0.158,0.386,0.758
23,3,2,0,1.00729842856526,0.248,0.516,NaN
33,3,3,1,0.90722387470305,0.167,0.419,0.687
43,3,2,1,0.927042866125703,0.156,0.376,0.664
47,3,5,0,0.85723484121263,0.149,0.409,NaN
48,3,1,0,0.982774965465069,0.184,0.408,0.712
55,3,5,0,1.06715745665133,0.16,0.368,0.692
74,3,5,0,0.877192191779613,0.167,0.431,NaN
77,3,3,1,0.876973329111934,0.158,0.418,0.694
79,3,2,0,1.13713291846216,0.145,0.429,0.689
92,3,5,0,1.17718418873847,0.184,0.656,0.924
95,3,3,1,1.01715725660324,0.186,0.418,0.734
97,3,4,0,1.03795797750354,0.147,0.419,NaN
114,3,3,1,0.887511463835835,0.195,0.403,0.659
136,3,2,0,0.927142011001706,0.174,0.47,NaN
143,3,2,1,1.06732848845422,0.141,0.417,0.829
146,3,3,1,1.10729527845979,0.161,0.425,0.753
166,3,1,1,0.967254826799035,0.179,0.451,0.703
194,3,4,0,0.897147171199322,0.168,0.44,NaN
196,3,2,1,1.11706576682627,0.246,0.534,0.81
201,3,2,1,1.08780563808978,0.225,0.473,0.805
218,3,3,1,1.01713366061449,0.153,0.397,0.825
226,3,3,0,0.787127375602722,0.143,0.415,NaN
230,3,3,0,0.947061128914356,0.153,0.609,NaN
233,3,2,1,0.997820334509015,0.16,0.384,0.744
235,3,5,0,0.842642683535814,0.167,0.423,NaN
237,3,3,0,0.807340515777469,0.121,0.369,NaN
252,3,1,1,1.12692000344396,0.234,0.47,0.738
270,3,3,0,0.996838910505176,0.155,0.439,NaN
277,3,5,0,0.877104435116053,0.222,0.51,NaN
280,3,3,0,1.03726023994386,0.174,0.414,0.718
297,3,4,0,1.21754124946892,0.145,0.421,NaN
320,3,4,0,0.907219097018242,0.203,0.459,NaN
327,3,3,0,0.867697520181537,0.144,0.448,NaN
359,3,5,0,0.907201202586293,0.224,0.52,NaN
372,3,5,0,0.947214754298329,0.18,0.5,NaN
374,3,4,0,1.00704088807106,0.133,0.405,NaN
383,3,4,0,1.05739273875952,0.177,0.477,NaN
388,3,4,0,0.957196136936545,0.163,0.463,NaN
408,3,4,0,0.947011105716228,0.16,0.396,NaN
411,3,3,1,1.09695953316987,0.285,0.557,0.933
431,3,4,0,1.36792773008347,0.263,0.659,1.095
434,3,2,0,0.867262583225965,0.151,0.411,NaN
487,3,5,0,0.857125269249082,0.21,0.482,NaN
488,3,3,0,0.907071121037006,0.167,0.407,NaN
511,3,2,1,1.06715904176235,0.176,0.416,0.768
513,3,5,0,0.856904182583094,0.145,0.417,NaN
556,3,4,0,1.04716090485454,0.199,0.479,NaN
558,3,2,0,1.18704336509109,0.164,0.396,0.728
568,3,2,1,0.95691336132586,0.146,0.386,0.762
585,3,2,1,1.02721900492907,0.117,0.405,0.765
2,4,3,1,0.74713677726686,0.168,0.42,0.636
13,4,3,0,0.896981371566653,0.165,0.369,0.657
29,4,2,1,0.857290571555495,0.204,0.476,0.7
34,4,5,1,1.06717884354293,0.153,0.373,0.781
50,4,3,1,0.896992297843099,0.163,0.383,0.735
105,4,3,1,0.83723403327167,0.15,0.362,0.602
112,4,2,1,0.879930648952723,0.197,0.469,0.721
125,4,3,1,0.807937547564507,0.143,0.399,0.619
127,4,1,1,0.83725624345243,0.166,0.418,0.662
129,4,4,1,0.847158033400774,0.148,0.408,0.628
130,4,5,0,0.856952136382461,0.165,0.389,NaN
167,4,3,1,1.13731676340103,0.155,0.435,0.743
169,4,1,1,0.917484737932682,0.179,0.455,0.683
176,4,3,1,0.956825580447912,0.14,0.424,0.708
182,4,3,1,1.04726006090641,0.22,0.492,0.752
212,4,3,1,0.987837847322226,0.191,0.447,0.731
215,4,4,1,0.886956645175815,0.162,0.434,0.682
220,4,5,0,0.947208430618048,0.167,0.431,NaN
243,4,2,1,0.847072090953588,0.137,0.365,0.645
251,4,3,1,1.0373092032969,0.193,0.497,0.809
257,4,1,1,0.827385408803821,0.185,0.473,0.725
271,4,3,1,0.877168364822865,0.156,0.424,0.692
278,4,2,1,0.927109913900495,0.178,0.402,0.698
306,4,1,1,0.947154875844717,0.179,0.503,0.731
314,4,3,1,0.927039356902242,0.139,0.387,0.715
317,4,1,1,0.791681788861752,0.155,0.399,0.647
335,4,5,0,1.07692025601864,0.192,0.464,NaN
344,4,3,1,1.08089768886566,0.21,0.466,0.926
346,4,5,0,0.907298732548952,0.148,0.384,NaN
350,4,3,1,0.911618320271373,0.155,0.535,0.763
358,4,3,1,1.0069980956614,0.182,0.59,0.814
362,4,5,0,0.983906483277678,0.153,0.417,0.665
363,4,3,1,0.917034823447466,0.16,0.476,0.76
365,4,2,1,0.759803524240851,0.195,0.447,0.635
386,4,3,1,0.997457234188914,0.24,0.528,0.804
394,4,3,1,0.867044612765312,0.181,0.429,0.673
410,4,5,0,0.886931182816625,0.165,0.445,NaN
418,4,4,1,0.947210216894746,0.161,0.429,0.785
419,4,3,1,0.727529166266322,0.156,0.416,0.62
420,4,2,1,0.927322868257761,0.182,0.618,0.834
422,4,1,1,0.707052193582058,0.133,0.365,0.581
432,4,5,0,0.896974045783281,0.139,0.435,NaN
438,4,2,1,0.867037327960134,0.147,0.431,0.703
447,4,1,1,1.03697994537652,0.196,0.504,0.828
453,4,3,1,0.857359616085887,0.143,0.439,0.723
458,4,3,1,0.98728035017848,0.19,0.538,0.846
477,4,5,0,0.917185928672552,0.146,0.406,NaN
479,4,1,1,0.957282498478889,0.236,0.608,0.844
493,4,2,1,0.876997791230679,0.25,0.498,0.71
497,4,2,1,0.947108926251531,0.176,0.436,0.708
519,4,3,0,1.01193450205028,0.146,0.462,0.75
524,4,1,1,0.816952176392078,0.153,0.413,0.649
536,4,2,1,1.02719468250871,0.173,0.477,0.785
555,4,5,0,0.937104400247335,0.187,0.491,NaN
8,4,4,1,0.85717405565083,0.248,0.476,0.712
9,4,3,1,0.786925498396158,0.139,0.355,0.591
14,4,3,1,0.767072262242436,0.172,0.44,0.632
20,4,3,1,0.797124708071351,0.156,0.376,0.592
21,4,1,1,0.81715022213757,0.152,0.408,0.66
24,4,1,1,0.827086716890335,0.17,0.442,0.678
25,4,1,1,0.81703064031899,0.198,0.418,0.638
57,4,5,0,1.06726802140474,0.145,0.381,0.669
73,4,3,1,0.806920593604445,0.175,0.419,0.631
82,4,3,1,1.03710776008666,0.189,0.445,0.757
84,4,4,0,1.0323182027787,0.186,0.45,0.77
100,4,1,1,0.877270130440593,0.194,0.506,0.738
124,4,3,1,0.87704255618155,0.145,0.385,0.641
140,4,5,0,0.987246735021472,0.242,0.498,NaN
142,4,3,1,1.06716877780855,0.17,0.59,0.87
149,4,3,1,0.867055039852858,0.143,0.431,0.691
152,4,1,1,0.897030297666788,0.163,0.427,0.687
154,4,5,0,0.927121227607131,0.169,0.469,NaN
165,4,1,1,0.927205119282007,0.185,0.477,0.733
183,4,5,0,0.957441434264183,0.155,0.435,NaN
198,4,2,1,0.967271504923701,0.144,0.44,0.748
199,4,5,0,1.02787475846708,0.226,0.498,0.774
214,4,3,1,0.857473673298955,0.145,0.441,0.681
217,4,4,1,1.23713911324739,0.184,0.488,0.86
221,4,3,1,1.20704240724444,0.133,0.397,0.653
241,4,3,1,0.897212477400899,0.18,0.452,0.684
248,4,2,1,1.09687007591128,0.138,0.438,0.79
254,4,4,0,1.10719452053308,0.172,0.452,NaN
276,4,1,1,0.982973545789719,0.21,0.466,0.79
289,4,2,1,0.877068363130093,0.16,0.452,0.7
