trialNum,firstVal,secondVal,firstIsChosen,decisionRT,firstFixLat,secondFixLat,thirdFixLat
585,1,3,0,0.717059284448624,0.144,0.372,NaN
595,1,3,0,0.987091848626733,0.162,0.45,NaN
596,1,2,0,0.737108707427979,0.158,0.382,NaN
603,1,3,0,0.717098198831081,0.208,0.396,NaN
13,1,4,0,0.756969787180424,0.169,0.409,NaN
26,1,5,0,0.757120182737708,0.166,0.374,NaN
52,1,5,0,0.787182873114944,0.228,0.484,NaN
56,1,3,0,1.00137814693153,0.229,0.469,0.813
58,1,2,0,0.816924121230841,0.147,0.367,NaN
77,1,5,0,0.77699570544064,0.139,0.375,NaN
83,1,2,0,0.796787353232503,0.2,0.44,NaN
88,1,4,0,0.967242510989308,0.137,0.425,NaN
112,1,3,0,0.837025683373213,0.17,0.418,NaN
132,1,2,0,0.767110811546445,0.162,0.398,NaN
136,1,3,0,0.796990571543574,0.153,0.409,NaN
165,1,3,0,0.867054808884859,0.163,0.411,NaN
166,1,5,0,0.857213856652379,0.188,0.52,NaN
169,1,3,0,0.797510160133243,0.166,0.438,NaN
171,1,3,0,0.727320244535804,0.145,0.385,NaN
190,1,3,0,0.797311380505562,0.164,0.42,NaN
193,1,4,0,0.817312251776457,0.176,0.416,NaN
201,1,3,0,0.857448756694794,0.207,0.495,NaN
217,1,3,0,0.796931246295571,0.196,0.468,NaN
221,1,4,0,0.997122891247272,0.143,0.471,NaN
245,1,3,0,0.767269879579544,0.154,0.402,NaN
289,1,3,0,0.737019179388881,0.144,0.424,NaN
310,1,1,1,0.967001477256417,0.153,0.445,0.697
324,1,3,0,0.927164442837238,0.148,0.42,0.716
329,1,2,0,0.897034158930182,0.193,0.449,NaN
340,1,3,0,0.81704418733716,0.174,0.426,NaN
356,1,4,0,0.757574627175927,0.148,0.404,NaN
362,1,1,0,1.06701152399182,0.148,0.408,0.708
365,1,3,0,0.936785092577338,0.251,0.523,NaN
392,1,3,0,0.987036505714059,0.223,0.615,NaN
394,1,5,0,0.827171739190817,0.153,0.441,NaN
397,1,3,0,0.807116832584143,0.199,0.435,NaN
408,1,3,0,0.807288398966193,0.13,0.422,NaN
444,1,2,1,0.857104396447539,0.13,0.374,0.646
446,1,4,0,0.917009936645627,0.208,0.48,NaN
457,1,5,0,0.827182743698359,0.135,0.371,NaN
461,1,4,0,0.747062504291534,0.143,0.403,NaN
467,1,1,0,0.797107612714171,0.152,0.412,NaN
468,1,5,0,0.807075986638665,0.148,0.404,NaN
475,1,3,0,0.937080908566713,0.263,0.507,NaN
497,1,3,0,0.777509886771441,0.166,0.43,NaN
507,1,3,0,0.866868337616324,0.178,0.45,NaN
539,1,5,0,0.717089841142297,0.146,0.394,NaN
552,1,4,0,0.80720142647624,0.134,0.394,NaN
560,1,2,1,0.997083136811852,0.167,0.435,0.775
561,1,5,0,0.747073436155915,0.191,0.451,NaN
579,1,3,0,0.777169533073902,0.161,0.421,NaN
587,1,4,0,0.837183529511094,0.182,0.43,NaN
598,1,2,1,0.847258195281029,0.133,0.393,0.697
6,2,3,0,0.747228611260653,0.142,0.43,NaN
9,2,1,0,0.716952741146088,0.155,0.387,NaN
21,2,1,0,0.947161192074418,0.219,0.463,NaN
41,2,5,0,0.757162241265178,0.184,0.4,NaN
55,2,5,0,0.957032509148121,0.17,0.398,NaN
70,2,3,0,1.03714594431221,0.204,0.424,NaN
79,2,3,0,1.00707975029945,0.137,0.381,0.761
99,2,1,0,0.816822538152337,0.157,0.417,NaN
108,2,1,0,1.17729821242392,0.227,0.491,0.819
110,2,2,0,0.707446636632085,0.157,0.377,NaN
113,2,3,0,0.826966179534793,0.165,0.377,NaN
117,2,4,0,0.807237209752202,0.182,0.406,NaN
118,2,1,1,1.04731378704309,0.179,0.435,0.843
122,2,3,0,1.05701017938554,0.248,0.512,NaN
126,2,2,0,0.777032993733883,0.188,0.432,NaN
139,2,1,1,1.07701891288161,0.157,0.401,0.781
141,2,3,0,0.797215038910508,0.185,0.453,NaN
142,2,2,0,0.757358994334936,0.189,0.441,NaN
150,2,3,0,0.757133798673749,0.15,0.386,NaN
187,2,3,0,0.766882928088307,0.152,0.372,NaN
188,2,4,0,0.837100636214018,0.207,0.403,NaN
195,2,1,0,0.70807689614594,0.209,0.405,NaN
202,2,3,0,0.684679128229618,0.161,0.373,NaN
227,2,5,0,0.747284403070807,0.19,0.402,NaN
256,2,5,0,0.747241513803601,0.174,0.426,NaN
262,2,4,0,0.727036179974675,0.138,0.374,NaN
285,2,3,0,0.877570008859038,0.176,0.424,NaN
306,2,5,0,0.797098804265261,0.22,0.484,NaN
307,2,3,0,0.987233432009816,0.268,0.512,NaN
313,2,3,0,0.746955826878548,0.176,0.396,NaN
327,2,5,0,0.697221703827381,0.134,0.37,NaN
331,2,1,1,0.967178275808692,0.147,0.371,0.747
343,2,2,0,0.65725471265614,0.17,0.394,NaN
374,2,1,0,0.776980869472027,0.161,0.393,NaN
390,2,3,0,0.937002977356315,0.175,0.451,NaN
414,2,5,0,0.777589024975896,0.178,0.402,NaN
436,2,2,0,0.77687818557024,0.211,0.447,NaN
445,2,4,0,0.803863694891334,0.221,0.429,NaN
449,2,3,0,0.716982789337635,0.153,0.413,NaN
491,2,2,0,0.767190555110574,0.162,0.426,NaN
537,2,1,0,0.618148988112807,0.143,0.355,NaN
544,2,3,0,0.756927814334631,0.143,0.375,NaN
558,2,3,0,0.767191430553794,0.215,0.451,NaN
569,2,1,1,1.02720545977354,0.141,0.397,0.853
581,2,3,0,0.777287973091006,0.175,0.443,NaN
600,2,3,0,0.737005027011037,0.137,0.381,NaN
1,2,3,1,0.727410133928061,0.172,0.4,0.604
39,2,3,0,0.867410365492105,0.185,0.413,NaN
54,2,3,0,0.847020948305726,0.239,0.527,NaN
91,2,3,0,0.777020627632737,0.146,0.414,NaN
94,2,3,0,0.757179975509644,0.162,0.426,NaN
119,2,1,0,0.987121472135186,0.261,0.521,NaN
120,2,3,0,0.877194924280047,0.134,0.394,NaN
125,2,4,0,0.867842014878988,0.157,0.401,NaN
149,2,4,0,0.767065484076738,0.16,0.408,NaN
155,2,3,0,0.727468328550458,0.146,0.378,NaN
160,2,3,0,0.813705822452903,0.146,0.418,NaN
161,2,1,0,0.907166799530387,0.227,0.515,NaN
184,2,4,0,0.876822099089622,0.153,0.413,NaN
191,2,3,0,0.907199604436755,0.154,0.414,NaN
194,2,3,0,0.907187234610319,0.217,0.465,NaN
199,2,1,0,0.967368451878428,0.214,0.442,0.71
223,2,1,0,0.867084773257375,0.133,0.405,NaN
267,2,4,0,0.937143370509148,0.176,0.436,NaN
269,2,2,0,1.46718440577388,0.185,0.405,0.657
270,2,3,0,0.907198887318373,0.153,0.393,NaN
284,2,5,0,0.956908822059631,0.155,0.471,NaN
321,2,1,0,0.827015828341246,0.148,0.416,NaN
322,2,3,0,0.927006984129548,0.173,0.397,0.649
335,2,4,0,0.777098547667265,0.132,0.38,NaN
349,2,3,0,0.917900020256639,0.148,0.372,NaN
361,2,1,0,0.85707082785666,0.152,0.392,NaN
373,2,2,1,0.897356892004609,0.156,0.412,0.704
375,2,1,1,0.886994890868664,0.141,0.401,0.641
385,2,5,0,0.807157984003425,0.149,0.413,NaN
396,2,1,0,1.17131690867245,0.225,0.461,0.805
409,2,3,1,0.9469552077353,0.15,0.39,0.682
428,2,1,1,0.977248920127749,0.203,0.435,0.779
454,2,4,0,0.746918490156531,0.181,0.409,NaN
464,2,3,0,0.857193728908896,0.204,0.464,NaN
466,2,4,0,0.927917504683137,0.27,0.526,NaN
479,2,3,0,1.04715024121106,0.182,0.458,0.834
480,2,3,0,0.877227952703834,0.171,0.407,NaN
481,2,4,0,0.787159813567996,0.152,0.424,NaN
482,2,1,0,0.85723808221519,0.185,0.433,NaN
506,2,1,1,1.0172135643661,0.147,0.399,0.827
521,2,2,1,0.847156558185816,0.191,0.399,0.667
572,2,3,0,0.837098555639386,0.152,0.404,NaN
597,2,1,1,0.977087184786797,0.146,0.41,0.826
10,3,4,0,0.747221203520894,0.168,0.376,NaN
16,3,2,1,0.897417856380343,0.237,0.465,0.869
17,3,3,1,1.0068756211549,0.148,0.372,0.652
25,3,4,0,1.10798672027886,0.248,0.5,0.848
40,3,3,1,0.977306522428989,0.154,0.454,0.77
59,3,3,1,0.917124280706048,0.187,0.391,0.627
66,3,5,0,1.26725652068853,0.173,0.365,0.669
81,3,2,0,0.757139667868614,0.155,0.395,NaN
102,3,2,0,0.786877427250147,0.235,0.459,NaN
111,3,2,1,0.957319291308522,0.176,0.392,0.776
128,3,5,0,0.958368485793471,0.128,0.368,0.812
137,3,1,0,1.08719046041369,0.189,0.409,0.693
144,3,2,0,0.737194569781423,0.141,0.381,NaN
167,3,5,1,0.997221011668444,0.173,0.437,0.669
175,3,1,1,0.907127007842064,0.241,0.497,0.745
179,3,3,0,0.946116060018539,0.149,0.353,0.777
210,3,2,0,0.678171744570136,0.14,0.356,NaN
219,3,4,0,0.797064691781998,0.121,0.333,NaN
222,3,4,0,0.747275879606605,0.201,0.429,NaN
233,3,5,0,0.767250681295991,0.128,0.364,NaN
240,3,3,0,0.798124449327588,0.167,0.403,NaN
268,3,4,1,0.887240704149008,0.135,0.355,0.603
274,3,2,0,0.756945619359612,0.159,0.383,NaN
299,3,3,1,1.22701491415501,0.138,0.394,0.926
317,3,3,0,0.747098857536912,0.135,0.375,NaN
323,3,3,0,0.876989390701056,0.158,0.386,0.698
334,3,5,0,0.847028233110905,0.18,0.412,NaN
337,3,5,0,0.916945099830627,0.207,0.423,NaN
369,3,1,1,0.957035074010491,0.222,0.438,0.766
401,3,4,0,0.737372064962983,0.166,0.398,NaN
411,3,2,0,0.957394182682037,0.145,0.377,NaN
430,3,2,0,0.737541412934661,0.152,0.372,NaN
447,3,3,0,0.747105114161968,0.149,0.377,NaN
451,3,1,0,0.767155466601253,0.158,0.378,NaN
462,3,5,0,0.777174219489098,0.139,0.383,NaN
484,3,1,0,0.716957611963153,0.183,0.395,NaN
549,3,3,0,0.747144307941198,0.163,0.367,NaN
566,3,2,0,0.776906931772828,0.152,0.392,NaN
584,3,1,0,0.716979343444109,0.152,0.372,NaN
586,3,3,0,0.757140623405576,0.15,0.378,NaN
18,3,3,0,0.767025072127581,0.168,0.432,NaN
22,3,3,1,0.957183746621013,0.187,0.439,0.739
31,3,2,0,0.847120869904757,0.187,0.439,NaN
38,3,2,1,0.957173049449921,0.247,0.447,0.703
51,3,4,0,0.97695630043745,0.154,0.414,0.742
64,3,5,0,1.03763923048973,0.242,0.502,NaN
86,3,1,1,0.847048111259937,0.152,0.412,0.636
131,3,1,1,0.847520073875785,0.186,0.39,0.71
134,3,4,0,0.847321879118681,0.147,0.431,NaN
146,3,3,0,0.79727821983397,0.154,0.414,NaN
192,3,3,1,0.916832955554128,0.17,0.43,0.746
208,3,3,0,0.837312685325742,0.145,0.413,NaN
213,3,4,0,1.05726837553084,0.162,0.422,NaN
228,3,3,1,1.0371113922447,0.175,0.431,0.831
243,3,3,0,0.82704334706068,0.149,0.437,NaN
253,3,2,1,0.988084485754371,0.139,0.379,0.827
258,3,3,1,0.797113319858909,0.17,0.382,0.586
272,3,5,0,0.857193052768707,0.167,0.395,NaN
280,3,5,0,0.836027188226581,0.143,0.395,0.647
282,3,2,1,0.697149029001594,0.113,0.405,0.605
291,3,1,1,0.967027364298701,0.155,0.399,0.799
294,3,2,1,0.75725919380784,0.151,0.471,0.671
297,3,3,1,0.726975744590163,0.179,0.423,0.655
298,3,2,1,0.787083368748426,0.178,0.386,0.618
304,3,1,1,0.917902702465653,0.164,0.444,0.768
316,3,4,0,1.03688660636544,0.15,0.406,NaN
330,3,2,1,0.962129591032863,0.177,0.553,0.797
348,3,1,1,0.917141392827034,0.161,0.441,0.665
368,3,2,1,0.748032839968801,0.199,0.443,0.611
398,3,1,1,1.14698982052505,0.145,0.597,0.977
422,3,3,1,1.19731925986707,0.17,0.786,1.026
437,3,3,1,0.76585035584867,0.17,0.43,0.638
502,3,1,1,0.917129183188081,0.159,0.459,0.783
504,3,5,1,0.827033501118422,0.159,0.407,NaN
515,3,3,1,0.927113924175501,0.141,0.393,0.705
527,3,2,0,0.746874932199717,0.161,0.425,NaN
535,3,4,1,0.827041340991855,0.143,0.403,0.615
540,3,5,0,0.917023830115795,0.162,0.402,NaN
563,3,5,0,0.88797296769917,0.144,0.404,NaN
570,3,3,1,0.757169844582677,0.21,0.458,0.618
578,3,2,1,0.906946001574397,0.242,0.478,0.738
590,3,3,0,0.827241839841008,0.14,0.388,NaN
593,3,5,0,0.897839151322842,0.148,0.38,NaN
594,3,5,0,0.77724920772016,0.14,0.368,NaN
604,3,1,1,1.00685948505998,0.146,0.382,0.774
606,3,3,0,1.0681261792779,0.26,0.464,0.76
4,3,2,1,0.667143916711211,0.161,0.361,0.573
29,3,2,1,0.62765035033226,0.148,0.424,NaN
33,3,3,1,0.757258772850037,0.239,0.451,0.663
42,3,1,0,1.29696730338037,0.155,0.407,0.791
49,3,1,1,1.08746341243386,0.166,0.406,0.714
57,3,4,0,0.887200012803078,0.22,0.46,NaN
67,3,4,0,0.76700296625495,0.197,0.385,NaN
69,3,4,0,0.88713326305151,0.243,0.447,NaN
101,3,4,0,0.817107863724232,0.208,0.42,NaN
104,3,3,1,0.817251816391945,0.241,0.457,0.677
107,3,5,0,1.11689945869148,0.19,0.394,0.634
130,3,1,1,0.896884525194764,0.168,0.416,0.7
133,3,5,0,0.927361192181706,0.243,0.447,NaN
140,3,3,1,0.816997956484556,0.216,0.476,0.716
153,3,4,0,1.00712214782834,0.224,0.484,NaN
156,3,3,1,0.957104338333011,0.179,0.451,0.767
162,3,5,0,0.867109274491668,0.185,0.433,NaN
174,3,5,1,0.970941236242652,0.156,0.412,0.788
185,3,3,0,0.957299804314971,0.151,0.407,NaN
203,3,3,1,0.837451951578259,0.159,0.399,0.631
209,3,1,1,0.807233134284616,0.133,0.373,0.593
230,3,1,1,0.816794082522392,0.152,0.392,0.612
234,3,3,0,0.977494927123189,0.146,0.406,NaN
247,3,2,1,1.05698028765619,0.172,0.416,0.868
257,3,2,0,1.82725237868726,0.164,0.396,0.812
261,3,4,1,0.977016979828477,0.205,0.441,0.745
293,3,3,1,0.887297442182899,0.156,0.408,0.688
295,3,2,1,0.721777450293303,0.148,0.432,0.684
302,3,1,1,0.924957228824496,0.147,0.407,0.795
312,3,1,1,0.707297340035439,0.159,0.415,0.655
318,3,5,0,0.886890988796949,0.132,0.412,NaN
333,3,3,1,0.85720924846828,0.161,0.373,0.613
336,3,2,1,0.996843755245209,0.217,0.473,0.801
344,3,1,1,0.866412775591016,0.215,0.443,0.707
352,3,4,1,0.69117801822722,0.169,0.417,0.665
355,3,1,1,0.896977590397,0.132,0.392,0.72
363,3,3,0,0.827003134414554,0.171,0.435,NaN
364,3,2,1,0.857161395251751,0.143,0.427,0.655
377,3,3,1,0.966965600848198,0.14,0.344,0.604
378,3,4,0,0.867268692702055,0.15,0.39,NaN
386,3,2,1,0.887462545186281,0.15,0.362,0.618
402,3,4,0,0.88697873800993,0.179,0.391,NaN
421,3,1,1,0.897476913407445,0.152,0.384,0.784
424,3,3,0,0.917090343311429,0.26,0.48,NaN
426,3,3,1,0.997054439038038,0.164,0.368,0.904
433,3,3,0,0.827022302895784,0.153,0.373,NaN
434,3,5,0,0.787053661420941,0.15,0.378,NaN
452,3,3,1,0.711184026673436,0.151,0.375,0.611
458,3,3,1,0.866997119039297,0.145,0.421,0.717
460,3,1,1,0.777143251150846,0.167,0.383,0.639
463,3,2,1,0.727086432278156,0.168,0.384,0.62
469,3,2,1,0.728019438683987,0.141,0.373,0.569
505,3,5,0,0.79700786806643,0.144,0.372,NaN
517,3,1,1,0.957069460302591,0.208,0.428,0.736
520,3,2,1,0.839869359508157,0.163,0.379,0.671
547,3,1,1,0.84728473983705,0.139,0.371,0.679
553,3,1,1,0.737613491714001,0.179,0.403,0.643
557,3,2,1,0.947141166776419,0.221,0.497,0.777
583,3,3,1,0.927133290097117,0.202,0.426,0.726
589,3,5,0,0.874186832457781,0.179,0.423,0.703
599,3,1,1,0.797104388475418,0.185,0.401,0.649
8,3,4,0,0.847316855564713,0.253,0.521,NaN
14,3,3,0,0.777138248085976,0.167,0.391,NaN
23,3,3,0,0.936887409538031,0.147,0.395,0.647
43,3,3,0,0.757257424294949,0.159,0.379,NaN
44,3,4,0,0.827329058200121,0.157,0.389,NaN
46,3,3,0,0.797508860006928,0.154,0.418,NaN
68,3,1,1,1.02723453193903,0.113,0.501,0.737
71,3,1,0,0.817010851576924,0.143,0.407,NaN
74,3,5,0,0.847795840352774,0.254,0.526,NaN
95,3,2,1,1.0174811501056,0.253,0.485,0.817
100,3,5,0,0.816973453387618,0.144,0.396,NaN
103,3,3,0,0.917094064876437,0.28,0.512,NaN
114,3,4,0,0.837035300210118,0.155,0.435,NaN
121,3,3,0,0.877036638557911,0.171,0.423,NaN
151,3,1,0,0.857308283448219,0.248,0.5,NaN
180,3,4,1,1.08734231628478,0.166,0.422,0.754
231,3,4,0,0.837041921913624,0.203,0.435,NaN
236,3,3,0,0.806949775665998,0.151,0.415,NaN
246,3,1,1,0.837452460080385,0.168,0.404,0.64
260,3,2,0,0.777047844603658,0.143,0.407,NaN
265,3,5,0,0.817248858511448,0.141,0.393,NaN
271,3,3,0,0.877579165622592,0.185,0.397,NaN
277,3,4,0,0.94750596024096,0.153,0.409,NaN
288,3,5,0,0.877186087891459,0.174,0.434,NaN
292,3,4,0,1.00708961300552,0.195,0.435,NaN
301,3,1,1,0.847248058766127,0.177,0.449,0.713
308,3,3,0,0.817055562511086,0.185,0.433,NaN
315,3,1,1,0.887299248948693,0.152,0.42,0.644
345,3,4,0,0.816919209435582,0.152,0.436,NaN
347,3,1,1,0.877345710992813,0.172,0.404,0.652
383,3,1,1,0.877001795917749,0.142,0.378,0.618
395,3,3,1,1.07707483693957,0.279,0.527,0.839
412,3,2,1,0.887191018089652,0.148,0.4,0.712
417,3,2,1,0.92723136767745,0.156,0.412,0.668
418,3,4,0,0.80695110745728,0.141,0.361,NaN
420,3,3,1,0.867280619218946,0.165,0.377,0.637
423,3,4,0,0.737129837274551,0.136,0.38,NaN
432,3,3,0,0.877382501959801,0.191,0.419,NaN
442,3,4,0,0.817028131335974,0.146,0.358,NaN
448,3,3,0,0.857095187529922,0.164,0.408,NaN
455,3,4,0,0.807073418051004,0.179,0.423,NaN
470,3,1,0,0.75706209987402,0.161,0.421,NaN
472,3,3,1,0.807106973603368,0.17,0.462,0.706
474,3,4,1,1.07744103483856,0.161,0.417,0.805
488,3,4,0,0.967159444466233,0.134,0.426,0.718
492,3,4,0,0.817369075492024,0.142,0.418,NaN
496,3,5,0,0.917210206389427,0.268,0.508,NaN
518,3,3,0,0.907934702932835,0.151,0.407,NaN
528,3,1,1,0.977102849632502,0.154,0.406,0.698
536,3,3,0,0.867020411416888,0.137,0.389,NaN
543,3,2,1,0.797249117866158,0.147,0.375,0.587
545,3,2,1,0.857087867334485,0.176,0.404,0.648
548,3,5,0,1.01697394624352,0.187,0.479,NaN
554,3,5,0,0.82695684581995,0.15,0.394,NaN
591,3,3,0,0.786830082535744,0.146,0.414,NaN
3,4,2,0,0.827247044071555,0.214,0.45,NaN
19,4,1,1,0.857212053611875,0.155,0.391,0.619
30,4,2,1,0.747287146747112,0.169,0.433,0.645
35,4,1,1,0.827002987265587,0.145,0.505,0.721
47,4,2,1,0.827149014919996,0.156,0.404,0.636
60,4,3,1,0.797301560640335,0.181,0.465,0.701
63,4,4,1,0.967050494626164,0.169,0.421,0.685
82,4,5,1,0.817262226715684,0.139,0.399,0.687
87,4,2,1,0.926936622709036,0.167,0.419,0.723
89,4,3,1,0.817232128232718,0.187,0.403,0.639
105,4,3,1,0.803786735981703,0.167,0.427,0.647
135,4,2,1,0.907336883246899,0.184,0.44,0.724
152,4,3,1,0.827266851440072,0.167,0.427,0.651
170,4,5,1,0.747289767488837,0.187,0.399,0.607
172,4,1,1,0.851533461362123,0.147,0.515,0.779
177,4,3,1,0.967026859521866,0.159,0.403,0.803
206,4,3,1,0.796994401142001,0.161,0.417,0.657
216,4,3,1,1.30736248940229,0.151,0.431,0.847
225,4,3,1,0.73730649985373,0.156,0.388,0.62
232,4,5,0,1.0970889236778,0.164,0.44,0.852
239,4,4,1,0.987080300226808,0.133,0.505,0.881
244,4,1,1,0.837033122777939,0.17,0.374,0.626
255,4,5,0,0.957248421385884,0.153,0.373,0.577
259,4,1,1,0.876893920823932,0.171,0.439,0.711
263,4,3,1,0.947452656924725,0.162,0.406,0.65
264,4,3,1,0.867011355236173,0.145,0.525,0.781
286,4,3,0,0.897000668570399,0.142,0.542,NaN
303,4,3,1,1.02728427574039,0.189,0.489,0.777
305,4,2,1,0.737399963662028,0.156,0.468,0.676
314,4,3,1,1.20409666001797,0.235,0.603,0.883
341,4,3,1,0.907166155055165,0.169,0.417,0.721
342,4,3,1,0.767342383041978,0.156,0.38,0.616
346,4,1,1,0.767154077067971,0.191,0.419,0.599
359,4,3,1,0.817320240661502,0.162,0.43,0.662
366,4,2,1,0.987118924036622,0.143,0.403,0.619
376,4,2,1,0.896132064983249,0.135,0.383,0.859
382,4,5,1,0.807230914011598,0.177,0.441,0.649
384,4,3,1,0.667217632755637,0.138,0.354,0.526
388,4,2,1,0.807166928425431,0.158,0.386,0.754
391,4,5,1,0.746998067945242,0.134,0.446,0.638
393,4,3,1,0.706900859251618,0.133,0.385,0.605
403,4,3,0,1.25732804276049,0.183,0.383,0.631
406,4,3,1,1.00707576796412,0.15,0.394,0.726
413,4,5,0,0.647081045433879,0.183,0.427,NaN
415,4,3,0,0.870721627026796,0.215,0.447,NaN
419,4,5,0,0.87735733948648,0.166,0.422,NaN
439,4,3,1,0.947152616456151,0.143,0.447,0.767
450,4,2,0,0.767322167754173,0.163,0.435,NaN
471,4,1,1,0.857292875647545,0.139,0.363,0.647
485,4,1,1,0.735765067860484,0.158,0.406,0.594
529,4,5,0,0.877482274547219,0.157,0.369,NaN
550,4,1,1,0.787385147064924,0.126,0.414,0.634
551,4,2,1,0.807058406993747,0.159,0.427,0.659
571,4,1,1,0.767303979024291,0.168,0.428,0.676
576,4,3,1,1.03711413964629,0.149,0.545,0.897
582,4,1,1,0.837112799286842,0.159,0.439,0.679
32,4,3,1,0.786960000172257,0.204,0.412,0.632
36,4,5,0,1.19736468791962,0.156,0.392,0.828
72,4,1,1,0.746397420763969,0.207,0.415,0.719
85,4,4,1,0.776992924511433,0.159,0.415,0.643
96,4,5,1,0.71700388379395,0.161,0.385,0.569
97,4,3,0,0.967146094888449,0.153,0.373,0.661
98,4,5,0,0.957143347710371,0.147,0.423,NaN
143,4,4,1,0.707033956423402,0.142,0.382,0.578
159,4,3,1,0.827057072892785,0.154,0.422,0.678
163,4,1,1,0.717141656205058,0.172,0.388,0.612
164,4,2,1,0.927195210009813,0.188,0.396,0.752
168,4,2,1,0.807094013318419,0.185,0.453,0.721
173,4,3,1,0.967080034315586,0.17,0.41,0.786
182,4,5,0,1.0374833252281,0.266,0.53,NaN
186,4,2,1,0.947299698367715,0.202,0.442,0.754
197,4,5,1,0.797098506242037,0.185,0.465,0.685
215,4,4,1,0.867315443232656,0.166,0.402,0.678
235,4,5,0,0.867127710953355,0.157,0.413,NaN
242,4,2,1,0.657794350758195,0.171,0.419,0.627
250,4,3,0,0.807270286604762,0.136,0.412,NaN
254,4,2,1,0.797209044918418,0.161,0.441,0.701
276,4,3,1,0.847586967051029,0.161,0.429,0.681
279,4,5,1,0.707355247810483,0.157,0.401,0.649
283,4,3,1,1.10737458616495,0.206,0.438,0.718
287,4,2,1,0.702296854928136,0.158,0.478,0.694
311,4,3,1,0.807238984853029,0.153,0.433,0.689
319,4,1,0,0.957294566556811,0.151,0.371,NaN
326,4,5,1,0.737139083445072,0.166,0.394,0.614
328,4,4,1,0.797213170677423,0.139,0.467,0.691
338,4,3,0,0.86366063170135,0.182,0.402,NaN
360,4,4,1,0.757286515086889,0.182,0.418,0.586
381,4,3,1,0.867125608026981,0.147,0.391,0.659
387,4,2,1,0.75710735656321,0.191,0.407,0.643
