sim_id,true_sigma,true_eta,true_kappa,true_a,true_b,true_x0,tada_eta,tada_kappa,tada_a,tada_z,tada_eta_hdi_3%,tada_eta_hdi_97%,tada_kappa_hdi_3%,tada_kappa_hdi_97%,tada_a_hdi_3%,tada_a_hdi_97%,tada_z_hdi_3%,tada_z_hdi_97%,tada_x0,tada_x0_hdi_3%,tada_x0_hdi_97%,addm_eta,addm_kappa,addm_a,addm_x0_raw,addm_eta_hdi_3%,addm_eta_hdi_97%,addm_kappa_hdi_3%,addm_kappa_hdi_97%,addm_a_hdi_3%,addm_a_hdi_97%,addm_x0_raw_hdi_3%,addm_x0_raw_hdi_97%,addm_x0,addm_x0_hdi_3%,addm_x0_hdi_97%,time_data_simulation,time_tada_inference,time_addm_inference,tada_eta_error,tada_eta_rel_error,addm_eta_error,addm_eta_rel_error,tada_kappa_error,tada_kappa_rel_error,addm_kappa_error,addm_kappa_rel_error,tada_a_error,tada_a_rel_error,addm_a_error,addm_a_rel_error,tada_x0_error,tada_x0_rel_error,addm_x0_error,addm_x0_rel_error
12,1.0,0.3,0.5,2.0,0.0,0.7603172801719751,,,,,,,,,,,,,,,,0.307,0.495,2.0,0.69,0.2840760258019942,0.3283028205558032,0.47915290967547125,0.5137385046211737,1.9631422763449307,2.033903199378202,0.6831413574905764,0.6983966116518847,0.7599999999999998,0.7325654299623054,0.7935864466075389,1389.7119903564453,298.6306643486023,588.344633102417,,,0.007000000000000006,0.023333333333333355,,,-0.0050000000000000044,-0.010000000000000009,,,0.0,0.0,,,-0.00031728017197529823,-0.0004172996987567257
13,1.0,0.3,0.5,2.0,0.0,0.6507419480086849,0.264,0.51,1.935,0.655,0.24264885429477087,0.2890045120719004,0.4916124663711253,0.5275167690991499,1.9036374984549642,1.9710922477001869,0.6466751682727251,0.6627501295752574,0.59985,0.567632901215446,0.6298430014562459,0.306,0.492,1.988,0.659,0.28450613035862443,0.32587416344637493,0.4750215547273167,0.5096886805026033,1.9508892739670827,2.0207002026644427,0.6516296604856415,0.6668036473312073,0.6321840000000001,0.6028795300909109,0.6632113017888805,1419.215227842331,340.46851682662964,742.3801691532135,-0.035999999999999976,-0.11999999999999993,0.006000000000000005,0.020000000000000018,0.010000000000000009,0.020000000000000018,-0.008000000000000007,-0.016000000000000014,-0.06499999999999995,-0.03249999999999997,-0.01200000000000001,-0.006000000000000005,-0.050891948008684906,-0.0782060356865233,-0.01855794800868482,-0.028518136974992035
14,1.0,0.3,0.5,2.0,0.0,-0.6692177953096152,,,,,,,,,,,,,,,,0.287,0.51,2.014,0.331,0.26905034502921327,0.3073210034378497,0.4940968377023435,0.5270569710466887,1.9760210927327666,2.0466008538343625,0.32329216844168046,0.3391706700306333,-0.6807319999999999,-0.7117791455169111,-0.6478205411166091,1392.746839761734,219.5423231124878,802.7983541488647,,,-0.013000000000000012,-0.043333333333333376,,,0.010000000000000009,0.020000000000000018,,,0.01399999999999979,0.006999999999999895,,,-0.011514204690384666,0.017205466996073514
15,1.0,0.3,0.5,2.0,0.0,-1.1580427037329732,0.273,0.488,1.925,0.227,0.24779912944683927,0.29887328513800354,0.47023495631309503,0.5072054848601671,1.8802151189613716,1.962380975980722,0.22082501064922397,0.23398342606366795,-1.05105,-1.0748237090004877,-1.0241638096548784,0.296,0.492,2.009,0.216,0.27042922177158646,0.3201326509890197,0.4743380799622295,0.5106591712060369,1.9656793844054807,2.047211895832896,0.209634107051732,0.22172741127530804,-1.141112,-1.1666901578661408,-1.1180992614958123,1158.9843699932098,134.98936700820923,868.8307094573975,-0.02699999999999997,-0.0899999999999999,-0.0040000000000000036,-0.013333333333333346,-0.01200000000000001,-0.02400000000000002,-0.008000000000000007,-0.016000000000000014,-0.07499999999999996,-0.03749999999999998,0.008999999999999897,0.0044999999999999485,0.1069927037329732,-0.09239098298195753,0.01693070373297334,-0.014620103108803231
16,1.0,0.3,0.5,2.0,0.0,-0.3341925608072407,0.26,0.5,1.924,0.421,0.23989176792026065,0.2808115258674013,0.48378580591971393,0.519670455080532,1.8935791344041317,1.9590071913660498,0.4138905859468069,0.4312132062225709,-0.30399200000000004,-0.3313490252766871,-0.26469158245554714,0.3,0.488,1.984,0.419,0.2810806533580456,0.32078386083320637,0.47065479526333714,0.5040199693212873,1.9501902852917146,2.0161457130411833,0.4102221198732661,0.42694538582682634,-0.32140800000000014,-0.35623862834288,-0.2898807090391531,1483.55699300766,389.5763671398163,720.0346705913544,-0.03999999999999998,-0.13333333333333328,0.0,0.0,0.0,0.0,-0.01200000000000001,-0.02400000000000002,-0.07600000000000007,-0.038000000000000034,-0.016000000000000014,-0.008000000000000007,0.03020056080724065,-0.09036874050784173,0.012784560807240553,-0.038255072992527124
17,1.0,0.3,0.5,2.0,0.0,-1.0417070640052293,0.283,0.491,1.925,0.251,0.25929471694142214,0.30850768419836455,0.4736500745648536,0.5106484548886516,1.8856981966506672,1.9603369036649831,0.24432299527440154,0.25715738034456215,-0.95865,-0.984356468193554,-0.9349440856734358,0.308,0.491,2.0,0.24,0.2884870479211595,0.3306256412147846,0.4744181971814734,0.5088891520300467,1.9646839605115145,2.039854985619253,0.2340886566891158,0.24700337128262384,-1.04,-1.0636453732435367,-1.0119865148695046,1242.702164888382,127.52909994125366,595.6625938415527,-0.017000000000000015,-0.05666666666666672,0.008000000000000007,0.026666666666666693,-0.009000000000000008,-0.018000000000000016,-0.009000000000000008,-0.018000000000000016,-0.07499999999999996,-0.03749999999999998,0.0,0.0,0.08305706400522928,-0.0797316893348938,0.0017070640052292418,-0.0016387178931721947
18,1.0,0.3,0.5,2.0,0.0,-0.2632300397016989,0.264,0.52,1.954,0.438,0.24284365402210464,0.2867748262471968,0.5011614587831099,0.5364196339251462,1.9192989397725768,1.983291536545892,0.4285865591093528,0.4464372932022897,-0.24229600000000007,-0.27908372700064943,-0.20932305816545194,0.303,0.506,2.015,0.437,0.28499193103530235,0.3248060407814042,0.4897666122375139,0.5224807245454715,1.9854959011670985,2.048931626248441,0.4280457519494041,0.4449874998011453,-0.25388999999999995,-0.2899756196439016,-0.22170037580138424,1537.6512134075165,277.01419281959534,750.8647480010986,-0.035999999999999976,-0.11999999999999993,0.0030000000000000027,0.010000000000000009,0.020000000000000018,0.040000000000000036,0.006000000000000005,0.01200000000000001,-0.04600000000000004,-0.02300000000000002,0.015000000000000124,0.007500000000000062,0.020934039701698826,-0.07952754832017646,0.009340039701698943,-0.03548242332935629
19,1.0,0.3,0.5,2.0,0.0,1.0409344196794112,0.266,0.505,1.947,0.746,0.24070375275531683,0.29030267620652256,0.4868404914619835,0.5240103531275137,1.9097966608373984,1.9866890759724227,0.7390559376419835,0.7527036679361763,0.9579240000000002,0.930883821177884,0.9840280829434702,0.294,0.504,2.019,0.756,0.2729244666465212,0.31555089234379907,0.4866365125696116,0.5225427027527506,1.9818432593186277,2.0591434981200663,0.7501171280735097,0.7624260811790801,1.033728,1.0099729631608323,1.0596765158011254,1236.671082496643,144.60238981246948,934.0137989521027,-0.033999999999999975,-0.11333333333333326,-0.006000000000000005,-0.020000000000000018,0.0050000000000000044,0.010000000000000009,0.0040000000000000036,0.008000000000000007,-0.052999999999999936,-0.026499999999999968,0.019000000000000128,0.009500000000000064,-0.08301041967941103,-0.0797460609525975,-0.007206419679411269,-0.00692302948501858
20,1.0,0.3,0.5,2.0,0.0,0.3482037356812522,0.268,0.499,1.957,0.573,0.24567272579322802,0.29024091829582216,0.4831101886749197,0.5187685669607169,1.9190506904833298,1.9872698649960823,0.5644807698898172,0.5813580116245425,0.28572200000000003,0.2523777333487447,0.31843525749845925,0.295,0.499,2.032,0.576,0.2751203282227254,0.3155974467258584,0.48271262754918537,0.515120989874684,2.0023320308030548,2.0686308156808293,0.5687087072942782,0.5848361754920122,0.3088639999999998,0.2792321864439469,0.3447742171995376,1575.6897156238556,288.0629577636719,867.7377910614014,-0.03199999999999997,-0.10666666666666658,-0.0050000000000000044,-0.016666666666666684,-0.0010000000000000009,-0.0020000000000000018,-0.0010000000000000009,-0.0020000000000000018,-0.04299999999999993,-0.021499999999999964,0.03200000000000003,0.016000000000000014,-0.06248173568125215,-0.17944016470417282,-0.039339735681252375,-0.11297907417416167
21,1.0,0.3,0.5,2.0,0.0,1.145433184186798,0.273,0.506,1.95,0.776,0.246247148296107,0.2952325904572106,0.4877324732682832,0.5293627611432383,1.910408097998518,1.9892564891941376,0.7709716496367619,0.7825242073157135,1.0764000000000002,1.0567894335833714,1.1018444085312826,0.3,0.506,2.031,0.788,0.276407283754069,0.32080891405522505,0.48714658012003337,0.5230857675131749,1.9899501541366882,2.071744599458816,0.782417775836928,0.7939340736051397,1.1698560000000002,1.1471810054496014,1.1939602069840776,1160.0250537395477,116.55455589294434,1065.685544013977,-0.02699999999999997,-0.0899999999999999,0.0,0.0,0.006000000000000005,0.01200000000000001,0.006000000000000005,0.01200000000000001,-0.050000000000000044,-0.025000000000000022,0.03100000000000014,0.01550000000000007,-0.06903318418679771,-0.06026818948484361,0.02442281581320227,0.021321903495000703
22,1.0,0.3,0.5,2.0,0.0,-1.5796422221850206,0.337,0.446,1.894,0.116,0.3041392993110427,0.36688854443720087,0.4234975719337036,0.4679792121954274,1.846480855998651,1.940227787752908,0.11206125704961216,0.12005452592754746,-1.4545919999999999,-1.469511958296069,-1.4392334557864501,0.301,0.496,2.01,0.108,0.27518312448834353,0.3275669169796358,0.4754592878422412,0.515182725009638,1.9600760630177296,2.0530162599462987,0.10418472595035318,0.11109267219058132,-1.57584,-1.59117740167958,-1.563407457793863,754.3050062656403,96.90737581253052,1500.4185900688171,0.03700000000000003,0.12333333333333345,0.0010000000000000009,0.0033333333333333366,-0.05399999999999999,-0.10799999999999998,-0.0040000000000000036,-0.008000000000000007,-0.1060000000000001,-0.05300000000000005,0.009999999999999787,0.004999999999999893,0.1250502221850207,-0.07916363618848231,0.003802222185020687,-0.0024070147857666846
23,1.0,0.3,0.5,2.0,0.0,0.32671645287259343,0.263,0.501,1.912,0.573,0.238215085305259,0.28263984415539595,0.48291507661557226,0.5192546160596658,1.8821182165095494,1.9466726974514408,0.5642291939239136,0.581612290683079,0.27915199999999984,0.24561243756504547,0.3120853995720938,0.303,0.488,1.974,0.578,0.28495732174004307,0.3225670098605062,0.47158289104630424,0.5031482753151441,1.943096529229549,2.004672076367115,0.5699643761684794,0.5867972713440726,0.3079439999999998,0.2762193571131568,0.34267562726639844,1478.3161747455597,124.81246209144592,580.8697376251221,-0.03699999999999998,-0.12333333333333327,0.0030000000000000027,0.010000000000000009,0.0010000000000000009,0.0020000000000000018,-0.01200000000000001,-0.02400000000000002,-0.08800000000000008,-0.04400000000000004,-0.026000000000000023,-0.013000000000000012,-0.04756445287259359,-0.14558328010233954,-0.01877245287259366,-0.057457935489750735
24,1.0,0.3,0.5,2.0,0.0,1.1012649212214538,0.276,0.5,1.926,0.767,0.25002579589989693,0.3005280617335947,0.48209252783426754,0.5203283506763751,1.8862990630989758,1.9637201323987177,0.760281200822497,0.7732889698038434,1.028484,1.002603185568258,1.0527091116844047,0.3,0.505,2.003,0.779,0.27738388292935184,0.32227453638723025,0.4861258494707709,0.5221548729674989,1.959631639869672,2.0454630092841417,0.772815316395032,0.7856080737801712,1.117674,1.0928981574784982,1.1441459435633656,1124.8983008861542,106.32698559761047,785.0542502403259,-0.023999999999999966,-0.07999999999999989,0.0,0.0,0.0,0.0,0.0050000000000000044,0.010000000000000009,-0.07400000000000007,-0.03700000000000003,0.0030000000000001137,0.0015000000000000568,-0.07278092122145385,-0.06608847682238878,0.01640907877854625,0.014900210169544246
25,1.0,0.3,0.5,2.0,0.0,-1.3846143981179027,0.316,0.49,1.9,0.166,0.28423685248705793,0.33949726333105423,0.46801981309312163,0.5121058447196789,1.8499081373384554,1.940298147377812,0.1615446499845456,0.17198455218674127,-1.2691999999999999,-1.2861303300587266,-1.2464587016903832,0.319,0.513,1.993,0.156,0.29948675859866386,0.3416973357537367,0.4920721065205027,0.5343236491164092,1.950270923931089,2.040741282140983,0.15094838004706898,0.16066705113191285,-1.371184,-1.3913197571323832,-1.3525811341881955,963.5003254413605,124.43985056877136,842.5021166801453,0.016000000000000014,0.053333333333333385,0.019000000000000017,0.0633333333333334,-0.010000000000000009,-0.020000000000000018,0.013000000000000012,0.026000000000000023,-0.10000000000000009,-0.050000000000000044,-0.006999999999999895,-0.0034999999999999476,0.11541439811790277,-0.08335490247305301,0.013430398117902698,-0.009699738884817715
26,1.0,0.3,0.5,2.0,0.0,1.116147361342684,0.276,0.495,1.952,0.77,0.25292741284967285,0.29896701105634704,0.47684937333023825,0.513170053724625,1.916150990054768,1.9928132887672918,0.7648094973946651,0.777560631901774,1.05408,1.0338162778287723,1.083596706944526,0.301,0.496,2.025,0.782,0.27754080181197677,0.32224138577006445,0.4783985824428981,0.5139331271300652,1.988531495137296,2.0655362553461556,0.775460491293988,0.7876011781568656,1.1421000000000001,1.115614989740651,1.1647847715353055,1185.3102371692657,122.40019679069519,994.0527853965759,-0.023999999999999966,-0.07999999999999989,0.0010000000000000009,0.0033333333333333366,-0.0050000000000000044,-0.010000000000000009,-0.0040000000000000036,-0.008000000000000007,-0.04800000000000004,-0.02400000000000002,0.02499999999999991,0.012499999999999956,-0.06206736134268409,-0.055608572391390464,0.02595263865731612,0.023251982270599155
27,1.0,0.3,0.5,2.0,0.0,-0.08624965576910126,0.254,0.518,1.945,0.477,0.23391831833837434,0.2768876586244212,0.5004475096565456,0.534498974809848,1.9113296306958139,1.9745268078557012,0.4676343191036706,0.4845523795138878,-0.08947000000000016,-0.12590249868672143,-0.060091243690976404,0.294,0.505,2.01,0.479,0.2757688671433824,0.3134996605086594,0.48727137564425776,0.5204655397240701,1.9782663080432106,2.046465886614085,0.4715497262884471,0.4867426174676691,-0.08442000000000016,-0.1143701003204427,-0.0532946777799701,1512.4060745239258,134.94204998016357,723.3679764270782,-0.045999999999999985,-0.1533333333333333,-0.006000000000000005,-0.020000000000000018,0.018000000000000016,0.03600000000000003,0.0050000000000000044,0.010000000000000009,-0.05499999999999994,-0.02749999999999997,0.009999999999999787,0.004999999999999893,-0.003220344230898897,0.037337473433170246,0.0018296557691011017,-0.021213484886238487
28,1.0,0.3,0.5,2.0,0.0,-1.205180414208618,0.271,0.496,1.876,0.216,0.24812010636223064,0.2953235199920914,0.4776635092513836,0.5180992363482544,1.8340814494771243,1.9158716402349265,0.20995637206914772,0.22270860624489283,-1.0655679999999998,-1.0882436919965577,-1.040397309369162,0.298,0.495,1.949,0.205,0.2754000981161493,0.32313026308518805,0.47698909575194776,0.514801907809468,1.9068640793422187,1.9866064472441018,0.19862186948543054,0.2104666779351665,-1.1499100000000002,-1.1747719527457918,-1.128600889408721,1085.6250615119934,96.43331384658813,612.705242395401,-0.02899999999999997,-0.09666666666666657,-0.0020000000000000018,-0.006666666666666673,-0.0040000000000000036,-0.008000000000000007,-0.0050000000000000044,-0.010000000000000009,-0.12400000000000011,-0.062000000000000055,-0.050999999999999934,-0.025499999999999967,0.13961241420861814,-0.11584358039895186,0.05527041420861778,-0.04586069733377729
29,1.0,0.3,0.5,2.0,0.0,-1.3370933890365166,0.301,0.485,1.941,0.176,0.27666593278609314,0.32803312386967837,0.46500314835529105,0.506315776302883,1.8924821462241503,1.9845318507790435,0.1702197235069561,0.18112896963658295,-1.257768,-1.2802070333459965,-1.237857339870785,0.305,0.504,2.037,0.165,0.2848179874182001,0.32917337592472073,0.4863660711873658,0.5255011768987476,1.9923064322480728,2.0790903561865854,0.1597303100745116,0.16908787113083976,-1.36479,-1.3862587167564397,-1.348136013012959,1166.0263941287994,108.2581148147583,3625.213374376297,0.0010000000000000009,0.0033333333333333366,0.0050000000000000044,0.016666666666666684,-0.015000000000000013,-0.030000000000000027,0.0040000000000000036,0.008000000000000007,-0.05899999999999994,-0.02949999999999997,0.03699999999999992,0.01849999999999996,0.07932538903651665,-0.05932673789799901,-0.027696610963483304,0.020714043753847992
30,1.0,0.3,0.5,2.0,0.0,-0.2114553031933537,0.249,0.529,1.927,0.44,0.2282005850338239,0.2724503690355454,0.5135955643539093,0.548316794663948,1.8935201603686296,1.961012016845339,0.43066909787707025,0.44819021259443226,-0.2312399999999999,-0.2672012967817712,-0.1996749206610582,0.3,0.511,1.982,0.437,0.2797311535729505,0.3212921283270632,0.4952449732404239,0.5296655767864747,1.9507936658793077,2.0211852578325873,0.42937194778050414,0.44527120996164293,-0.24973200000000007,-0.2799695989980815,-0.21694492371204732,1647.2925152778625,228.20207357406616,1001.9713695049286,-0.05099999999999999,-0.16999999999999998,0.0,0.0,0.029000000000000026,0.05800000000000005,0.01100000000000001,0.02200000000000002,-0.07299999999999995,-0.03649999999999998,-0.018000000000000016,-0.009000000000000008,-0.019784696806646185,0.09356443895169257,-0.03827669680664636,0.18101554431882153
31,1.0,0.3,0.5,2.0,0.0,0.8700851558896696,0.251,0.505,1.913,0.71,0.22554736515373913,0.27438805430080565,0.4834964854847299,0.5220300581307065,1.8753387387863103,1.9500046992496638,0.7028683643172265,0.7171282174535965,0.8034600000000001,0.7761743618777086,0.83073255997746,0.288,0.494,1.979,0.72,0.26680674118718717,0.309323456194159,0.47654242202363467,0.5108408031804328,1.9441627384530973,2.0130957588191527,0.7127225468147027,0.7262547658414387,0.8707599999999998,0.8419558402925933,0.8955163632004144,1474.708074092865,94.34144973754883,826.4200692176819,-0.04899999999999999,-0.1633333333333333,-0.01200000000000001,-0.040000000000000036,0.0050000000000000044,0.010000000000000009,-0.006000000000000005,-0.01200000000000001,-0.08699999999999997,-0.04349999999999998,-0.020999999999999908,-0.010499999999999954,-0.06662515588966955,-0.07657314394881815,0.0006748441103301417,0.0007756069687686003
